GateI,GateV,DrainI
-2.4438E-9,-20.0000E+0,1.3356E-9
-2.4054E-9,-19.5000E+0,1.3069E-9
-2.5554E-9,-19.0000E+0,1.3727E-9
-2.7480E-9,-18.5000E+0,1.4618E-9
-2.4211E-9,-18.0000E+0,1.2983E-9
-2.4234E-9,-17.5000E+0,1.2978E-9
-2.4386E-9,-17.0000E+0,1.3032E-9
-2.2282E-9,-16.5000E+0,1.1987E-9
-2.2695E-9,-16.0000E+0,1.2153E-9
-2.3072E-9,-15.5000E+0,1.2345E-9
-2.3464E-9,-15.0000E+0,1.2535E-9
-3.3826E-9,-14.5000E+0,1.7570E-9
-2.2021E-9,-14.0000E+0,1.1771E-9
-2.4851E-9,-13.5000E+0,1.3123E-9
-2.5225E-9,-13.0000E+0,1.3299E-9
-2.4053E-9,-12.5000E+0,1.2669E-9
-2.4152E-9,-12.0000E+0,1.2716E-9
-2.5305E-9,-11.5000E+0,1.3321E-9
-2.6371E-9,-11.0000E+0,1.3939E-9
-2.4695E-9,-10.5000E+0,1.3086E-9
-2.4519E-9,-10.0000E+0,1.2928E-9
-2.5443E-9,-9.5000E+0,1.3385E-9
-2.3860E-9,-9.0000E+0,1.2583E-9
-2.5924E-9,-8.5000E+0,1.3608E-9
-2.5120E-9,-8.0000E+0,1.3222E-9
-3.2911E-9,-7.5000E+0,1.7054E-9
-2.3496E-9,-7.0000E+0,1.2445E-9
-2.5937E-9,-6.5000E+0,1.3496E-9
-2.5000E-9,-6.0000E+0,1.3163E-9
-2.5882E-9,-5.5000E+0,1.3691E-9
-2.4513E-9,-5.0000E+0,1.2869E-9
-2.5276E-9,-4.5000E+0,1.6395E-9
-2.4190E-9,-4.0000E+0,11.4408E-9
-2.4596E-9,-3.5000E+0,80.6901E-9
-2.5869E-9,-3.0000E+0,234.0938E-9
-2.8617E-9,-2.5000E+0,352.8008E-9
-1.2193E-9,-2.0000E+0,505.9554E-9
-365.3081E-12,-1.5000E+0,750.7759E-9
-57.9845E-12,-1.0000E+0,862.7929E-9
18.8715E-12,-500.0000E-3,861.3342E-9
192.2800E-12,000.0000E-3,947.5946E-9
221.5011E-12,500.0000E-3,968.1589E-9
248.7654E-12,1.0000E+0,977.5255E-9
259.3967E-12,1.5000E+0,983.4204E-9
276.1709E-12,2.0000E+0,988.3825E-9
1.1884E-9,2.5000E+0,1.0191E-6
692.3069E-12,3.0000E+0,1.0932E-6
3.5173E-9,3.5000E+0,1.1850E-6
95.8852E-9,4.0000E+0,4.1670E-6
171.7301E-9,4.5000E+0,8.2376E-6
194.6611E-9,5.0000E+0,9.7052E-6
246.3968E-9,5.5000E+0,11.4170E-6
299.2298E-9,6.0000E+0,13.2415E-6
359.2362E-9,6.5000E+0,15.2786E-6
423.1946E-9,7.0000E+0,17.4126E-6
497.8363E-9,7.5000E+0,19.8355E-6
579.5658E-9,8.0000E+0,22.4451E-6
669.2958E-9,8.5000E+0,25.2679E-6
758.3109E-9,9.0000E+0,28.1328E-6
870.2788E-9,9.5000E+0,31.3958E-6
989.5131E-9,10.0000E+0,34.9559E-6
1.1171E-6,10.5000E+0,38.7397E-6
1.2558E-6,11.0000E+0,42.7868E-6
1.4057E-6,11.5000E+0,47.1415E-6
1.5609E-6,12.0000E+0,51.5683E-6
1.7379E-6,12.5000E+0,56.5792E-6
1.9204E-6,13.0000E+0,61.7138E-6
2.1182E-6,13.5000E+0,67.2009E-6
2.3154E-6,14.0000E+0,72.6394E-6
2.5148E-6,14.5000E+0,78.0866E-6
2.7539E-6,15.0000E+0,84.5656E-6
2.9699E-6,15.5000E+0,90.3844E-6
3.2424E-6,16.0000E+0,97.5367E-6
3.5369E-6,16.5000E+0,105.3149E-6
3.8465E-6,17.0000E+0,113.4235E-6
4.1629E-6,17.5000E+0,121.6331E-6
4.5054E-6,18.0000E+0,130.4298E-6
4.8200E-6,18.5000E+0,138.4731E-6
5.1679E-6,19.0000E+0,147.2105E-6
5.5816E-6,19.5000E+0,157.5910E-6
5.9903E-6,20.0000E+0,167.6423E-6
5.9882E-6,20.0000E+0,167.6050E-6
5.5445E-6,19.5000E+0,156.5976E-6
5.1300E-6,19.0000E+0,146.1621E-6
4.7384E-6,18.5000E+0,136.1866E-6
4.3755E-6,18.0000E+0,126.8989E-6
4.0199E-6,17.5000E+0,117.7005E-6
3.6969E-6,17.0000E+0,109.2572E-6
3.3932E-6,16.5000E+0,101.2754E-6
3.1107E-6,16.0000E+0,93.7719E-6
2.8462E-6,15.5000E+0,86.6979E-6
2.5923E-6,15.0000E+0,79.8440E-6
2.3566E-6,14.5000E+0,73.4261E-6
2.1377E-6,14.0000E+0,67.2871E-6
1.9299E-6,13.5000E+0,61.6518E-6
1.7442E-6,13.0000E+0,56.4591E-6
1.5681E-6,12.5000E+0,51.4929E-6
1.4041E-6,12.0000E+0,46.8268E-6
1.2533E-6,11.5000E+0,42.4824E-6
1.1133E-6,11.0000E+0,38.4090E-6
986.0020E-9,10.5000E+0,34.6567E-6
867.4958E-9,10.0000E+0,31.1369E-6
760.6149E-9,9.5000E+0,27.9050E-6
670.4321E-9,9.0000E+0,25.0099E-6
576.6078E-9,8.5000E+0,22.2419E-6
494.5427E-9,8.0000E+0,19.6664E-6
420.8785E-9,7.5000E+0,17.3026E-6
353.9431E-9,7.0000E+0,15.1168E-6
292.7451E-9,6.5000E+0,13.0566E-6
241.1371E-9,6.0000E+0,11.2734E-6
195.8644E-9,5.5000E+0,9.6687E-6
155.7863E-9,5.0000E+0,8.2049E-6
126.5232E-9,4.5000E+0,6.9047E-6
93.5832E-9,4.0000E+0,5.7529E-6
71.0978E-9,3.5000E+0,4.7282E-6
50.8398E-9,3.0000E+0,3.8187E-6
34.2365E-9,2.5000E+0,3.0342E-6
21.0690E-9,2.0000E+0,2.3499E-6
11.0343E-9,1.5000E+0,1.7647E-6
3.8756E-9,1.0000E+0,1.2679E-6
-661.2748E-12,500.0000E-3,859.9463E-9
-1.9918E-9,000.0000E-3,538.3656E-9
-2.8783E-9,-500.0000E-3,303.4208E-9
-2.7079E-9,-1.0000E+0,144.5199E-9
-2.5356E-9,-1.5000E+0,53.0342E-9
-2.4394E-9,-2.0000E+0,11.9505E-9
-2.3820E-9,-2.5000E+0,1.8038E-9
-2.3408E-9,-3.0000E+0,1.2639E-9
-2.3180E-9,-3.5000E+0,1.2504E-9
-2.3029E-9,-4.0000E+0,1.2424E-9
-2.2940E-9,-4.5000E+0,1.2376E-9
-2.2858E-9,-5.0000E+0,1.2338E-9
-2.2842E-9,-5.5000E+0,1.2327E-9
-2.2865E-9,-6.0000E+0,1.2318E-9
-2.2869E-9,-6.5000E+0,1.2322E-9
-2.2858E-9,-7.0000E+0,1.2314E-9
-2.2895E-9,-7.5000E+0,1.2329E-9
-2.2940E-9,-8.0000E+0,1.2341E-9
-2.2964E-9,-8.5000E+0,1.2360E-9
-2.3048E-9,-9.0000E+0,1.2376E-9
-2.3046E-9,-9.5000E+0,1.2394E-9
-2.3151E-9,-10.0000E+0,1.2412E-9
-2.3167E-9,-10.5000E+0,1.2424E-9
-2.3230E-9,-11.0000E+0,1.2445E-9
-2.3291E-9,-11.5000E+0,1.2460E-9
-2.3337E-9,-12.0000E+0,1.2470E-9
-2.3374E-9,-12.5000E+0,1.2492E-9
-2.3440E-9,-13.0000E+0,1.2509E-9
-2.3475E-9,-13.5000E+0,1.2522E-9
-2.3485E-9,-14.0000E+0,1.2535E-9
-2.3543E-9,-14.5000E+0,1.2550E-9
-2.3590E-9,-15.0000E+0,1.2566E-9
-2.3622E-9,-15.5000E+0,1.2577E-9
-2.3621E-9,-16.0000E+0,1.2587E-9
-2.3659E-9,-16.5000E+0,1.2602E-9
-2.3722E-9,-17.0000E+0,1.2617E-9
-2.3723E-9,-17.5000E+0,1.2629E-9
-2.3755E-9,-18.0000E+0,1.2639E-9
