GateI,GateV,DrainI
-83.1091E-12,-20.0000E+0,189.5864E-12
-75.1915E-12,-19.5000E+0,174.3481E-12
-68.0707E-12,-19.0000E+0,164.2499E-12
-65.4483E-12,-18.5000E+0,156.7420E-12
-61.1617E-12,-18.0000E+0,150.6609E-12
-56.5725E-12,-17.5000E+0,145.9153E-12
-59.4874E-12,-17.0000E+0,142.2930E-12
-57.4298E-12,-16.5000E+0,138.7920E-12
-53.6677E-12,-16.0000E+0,135.9588E-12
-51.7211E-12,-15.5000E+0,133.1358E-12
-49.3609E-12,-15.0000E+0,131.0818E-12
-43.4404E-12,-14.5000E+0,128.5319E-12
-43.7127E-12,-14.0000E+0,127.6111E-12
-40.0111E-12,-13.5000E+0,125.8910E-12
-43.4707E-12,-13.0000E+0,124.3024E-12
-36.7029E-12,-12.5000E+0,123.3918E-12
-40.7071E-12,-12.0000E+0,122.2383E-12
-41.6350E-12,-11.5000E+0,121.7931E-12
-37.2475E-12,-11.0000E+0,120.1235E-12
-37.2274E-12,-10.5000E+0,119.0813E-12
-35.3715E-12,-10.0000E+0,118.5855E-12
-32.6684E-12,-9.5000E+0,117.6040E-12
-32.6180E-12,-9.0000E+0,116.8755E-12
-33.4552E-12,-8.5000E+0,115.8839E-12
-35.1194E-12,-8.0000E+0,115.6815E-12
-34.1208E-12,-7.5000E+0,115.2060E-12
-32.9609E-12,-7.0000E+0,115.3173E-12
-35.4623E-12,-6.5000E+0,114.3661E-12
-32.3860E-12,-6.0000E+0,113.8805E-12
-31.2463E-12,-5.5000E+0,112.6359E-12
-30.9235E-12,-5.0000E+0,112.5752E-12
-30.4797E-12,-4.5000E+0,112.0288E-12
-29.7233E-12,-4.0000E+0,112.3627E-12
-29.3804E-12,-3.5000E+0,111.7252E-12
-27.3228E-12,-3.0000E+0,111.3509E-12
-26.5462E-12,-2.5000E+0,110.9866E-12
-28.1700E-12,-2.0000E+0,110.4301E-12
-32.3356E-12,-1.5000E+0,109.8635E-12
-28.8559E-12,-1.0000E+0,109.3069E-12
-28.6138E-12,-500.0000E-3,146.3201E-12
41.4644E-12,000.0000E-3,10.7818E-9
1.9713E-9,500.0000E-3,74.8558E-9
7.5247E-9,1.0000E+0,220.6715E-9
17.1513E-9,1.5000E+0,462.6244E-9
31.7204E-9,2.0000E+0,812.7211E-9
50.8858E-9,2.5000E+0,1.2726E-6
82.6246E-9,3.0000E+0,1.8598E-6
118.9568E-9,3.5000E+0,2.5936E-6
163.3921E-9,4.0000E+0,3.4786E-6
216.8526E-9,4.5000E+0,4.5162E-6
282.6108E-9,5.0000E+0,5.7574E-6
357.6805E-9,5.5000E+0,7.1497E-6
445.6475E-9,6.0000E+0,8.7498E-6
537.7227E-9,6.5000E+0,10.4348E-6
653.7620E-9,7.0000E+0,12.4478E-6
785.1643E-9,7.5000E+0,14.7570E-6
930.6380E-9,8.0000E+0,17.2487E-6
1.0875E-6,8.5000E+0,19.9411E-6
1.2591E-6,9.0000E+0,22.8648E-6
1.4499E-6,9.5000E+0,26.0993E-6
1.6551E-6,10.0000E+0,29.5574E-6
1.8772E-6,10.5000E+0,33.2716E-6
2.1237E-6,11.0000E+0,37.3710E-6
2.3852E-6,11.5000E+0,41.6857E-6
2.6595E-6,12.0000E+0,46.2349E-6
2.9706E-6,12.5000E+0,51.3562E-6
3.2888E-6,13.0000E+0,56.5771E-6
3.6394E-6,13.5000E+0,62.3082E-6
