GateI,GateV,DrainI
-204.6367E-12,-20.0000E+0,191.7821E-12
-148.7697E-12,-19.5000E+0,155.6695E-12
-116.0100E-12,-19.0000E+0,135.4529E-12
-89.0196E-12,-18.5000E+0,118.5147E-12
-65.1659E-12,-18.0000E+0,105.2697E-12
-49.9762E-12,-17.5000E+0,95.7179E-12
-35.4421E-12,-17.0000E+0,88.0481E-12
-26.8891E-12,-16.5000E+0,81.3194E-12
-16.7526E-12,-16.0000E+0,77.1101E-12
-5.7284E-12,-15.5000E+0,72.5467E-12
-776.1881E-15,-15.0000E+0,68.4892E-12
3.1977E-12,-14.5000E+0,65.7168E-12
6.2437E-12,-14.0000E+0,63.5211E-12
10.8026E-12,-13.5000E+0,59.9999E-12
20.6668E-12,-13.0000E+0,57.4602E-12
24.2272E-12,-12.5000E+0,55.0318E-12
31.1766E-12,-12.0000E+0,51.7939E-12
34.5857E-12,-11.5000E+0,49.4363E-12
37.1576E-12,-11.0000E+0,48.5964E-12
38.1057E-12,-10.5000E+0,47.3013E-12
44.1171E-12,-10.0000E+0,45.9050E-12
47.9901E-12,-9.5000E+0,44.0229E-12
52.9123E-12,-9.0000E+0,42.0904E-12
52.4685E-12,-8.5000E+0,42.6064E-12
51.9843E-12,-8.0000E+0,41.3316E-12
53.3157E-12,-7.5000E+0,40.8055E-12
52.8820E-12,-7.0000E+0,40.3199E-12
55.7063E-12,-6.5000E+0,40.0164E-12
53.3460E-12,-6.0000E+0,39.3688E-12
55.9988E-12,-5.5000E+0,37.9726E-12
59.3879E-12,-5.0000E+0,36.5764E-12
58.4700E-12,-4.5000E+0,37.1936E-12
64.1085E-12,-4.0000E+0,36.8698E-12
68.8291E-12,-3.5000E+0,36.2527E-12
67.6994E-12,-3.0000E+0,35.6456E-12
69.0711E-12,-2.5000E+0,35.4129E-12
73.9228E-12,-2.0000E+0,34.1988E-12
71.6533E-12,-1.5000E+0,34.3506E-12
73.8321E-12,-1.0000E+0,34.6743E-12
74.0237E-12,-500.0000E-3,33.3591E-12
79.6117E-12,000.0000E-3,284.2542E-12
256.3003E-12,500.0000E-3,11.0725E-9
1.0835E-9,1.0000E+0,37.0629E-9
2.7026E-9,1.5000E+0,78.8755E-9
5.8540E-9,2.0000E+0,149.5354E-9
10.3600E-9,2.5000E+0,254.4217E-9
16.3364E-9,3.0000E+0,392.0386E-9
24.0846E-9,3.5000E+0,557.6541E-9
31.9934E-9,4.0000E+0,768.3264E-9
41.5109E-9,4.5000E+0,1.0063E-6
55.5214E-9,5.0000E+0,1.2497E-6
70.7372E-9,5.5000E+0,1.5698E-6
92.4151E-9,6.0000E+0,1.9743E-6
117.7809E-9,6.5000E+0,2.4653E-6
144.8037E-9,7.0000E+0,2.9966E-6
182.1723E-9,7.5000E+0,3.7203E-6
226.1688E-9,8.0000E+0,4.5541E-6
285.5379E-9,8.5000E+0,5.6731E-6
348.8492E-9,9.0000E+0,6.8777E-6
418.6641E-9,9.5000E+0,8.1912E-6
498.3156E-9,10.0000E+0,9.7364E-6
591.6232E-9,10.5000E+0,11.3668E-6
687.7175E-9,11.0000E+0,13.1022E-6
789.0090E-9,11.5000E+0,14.9847E-6
906.1162E-9,12.0000E+0,17.0310E-6
1.0244E-6,12.5000E+0,19.1438E-6
1.1635E-6,13.0000E+0,21.6164E-6
1.3009E-6,13.5000E+0,24.0488E-6
1.4541E-6,14.0000E+0,26.7331E-6
1.6214E-6,14.5000E+0,29.6639E-6
1.7846E-6,15.0000E+0,32.5312E-6
1.9666E-6,15.5000E+0,35.6837E-6
2.1614E-6,16.0000E+0,39.0785E-6
2.3605E-6,16.5000E+0,42.5129E-6
2.5797E-6,17.0000E+0,46.2820E-6
2.8208E-6,17.5000E+0,50.4290E-6
3.0676E-6,18.0000E+0,54.6703E-6
3.3089E-6,18.5000E+0,58.7935E-6
3.5596E-6,19.0000E+0,63.0642E-6
3.8212E-6,19.5000E+0,67.5076E-6
4.0950E-6,20.0000E+0,72.1798E-6
4.0695E-6,20.0000E+0,71.7758E-6
3.7655E-6,19.5000E+0,66.6256E-6
3.5001E-6,19.0000E+0,62.0793E-6
3.2528E-6,18.5000E+0,57.8609E-6
2.9741E-6,18.0000E+0,53.0968E-6
2.7390E-6,17.5000E+0,49.0398E-6
2.5305E-6,17.0000E+0,45.4380E-6
2.3329E-6,16.5000E+0,42.0387E-6
2.1458E-6,16.0000E+0,38.7920E-6
1.9500E-6,15.5000E+0,35.4016E-6
1.7750E-6,15.0000E+0,32.3521E-6
1.5958E-6,14.5000E+0,29.2290E-6
1.4334E-6,14.0000E+0,26.4015E-6
1.2665E-6,13.5000E+0,23.4532E-6
1.1363E-6,13.0000E+0,21.1483E-6
994.3107E-9,12.5000E+0,18.6532E-6
871.2528E-9,12.0000E+0,16.4484E-6
758.5436E-9,11.5000E+0,14.4456E-6
647.5330E-9,11.0000E+0,12.3824E-6
556.0364E-9,10.5000E+0,10.7865E-6
478.4765E-9,10.0000E+0,9.3719E-6
409.4863E-9,9.5000E+0,8.1080E-6
341.1905E-9,9.0000E+0,6.7678E-6
287.6826E-9,8.5000E+0,5.8433E-6
241.7350E-9,8.0000E+0,4.9874E-6
200.2391E-9,7.5000E+0,4.1954E-6
163.4755E-9,7.0000E+0,3.4994E-6
134.8448E-9,6.5000E+0,2.9311E-6
109.6180E-9,6.0000E+0,2.4393E-6
86.3993E-9,5.5000E+0,1.9808E-6
69.0806E-9,5.0000E+0,1.5968E-6
53.1278E-9,4.5000E+0,1.2691E-6
38.7856E-9,4.0000E+0,974.9184E-9
27.4079E-9,3.5000E+0,729.8087E-9
18.2000E-9,3.0000E+0,489.3436E-9
10.5067E-9,2.5000E+0,333.1696E-9
5.1257E-9,2.0000E+0,208.8652E-9
1.9328E-9,1.5000E+0,122.5955E-9
384.5021E-12,1.0000E+0,63.2184E-9
64.4010E-12,500.0000E-3,41.4575E-9
-556.3597E-12,000.0000E-3,16.3070E-9
-595.6148E-12,-500.0000E-3,657.7550E-12
-399.1373E-12,-1.0000E+0,242.7991E-12
-292.6381E-12,-1.5000E+0,192.0553E-12
-229.4990E-12,-2.0000E+0,162.2363E-12
-180.5410E-12,-2.5000E+0,139.8544E-12
-143.2526E-12,-3.0000E+0,122.5317E-12
-119.1065E-12,-3.5000E+0,109.5599E-12
-97.0582E-12,-4.0000E+0,99.2189E-12
-79.4176E-12,-4.5000E+0,91.1342E-12
-70.1888E-12,-5.0000E+0,85.8120E-12
-57.8837E-12,-5.5000E+0,79.9433E-12
-53.4055E-12,-6.0000E+0,76.9078E-12
-40.6869E-12,-6.5000E+0,71.2819E-12
-37.4291E-12,-7.0000E+0,69.4100E-12
-34.3427E-12,-7.5000E+0,66.8399E-12
-27.3026E-12,-8.0000E+0,63.6931E-12
-22.3302E-12,-8.5000E+0,61.6492E-12
-19.7885E-12,-9.0000E+0,60.6576E-12
-14.4428E-12,-9.5000E+0,58.9476E-12
-9.1880E-12,-10.0000E+0,57.7738E-12
-7.0194E-12,-10.5000E+0,56.0638E-12
-1.9159E-12,-11.0000E+0,55.1329E-12
-2.2891E-12,-11.5000E+0,54.1919E-12
-1.3813E-12,-12.0000E+0,52.7956E-12
686.3017E-15,-12.5000E+0,52.7855E-12
938.4507E-15,-13.0000E+0,50.5088E-12
908.1937E-15,-13.5000E+0,51.1564E-12
2.1992E-12,-14.0000E+0,50.4582E-12
5.9915E-12,-14.5000E+0,49.2845E-12
1.4629E-12,-15.0000E+0,48.8899E-12
2.7842E-12,-15.5000E+0,49.1024E-12
4.9123E-12,-16.0000E+0,47.4430E-12
4.5190E-12,-16.5000E+0,47.2001E-12
5.0535E-12,-17.0000E+0,47.6352E-12
1.2208E-12,-17.5000E+0,46.5626E-12
5.6789E-12,-18.0000E+0,45.5508E-12
3.0363E-12,-18.5000E+0,46.8055E-12
10.1067E-12,-19.0000E+0,45.5913E-12
8.8863E-12,-19.5000E+0,45.6823E-12
7.2624E-12,-20.0000E+0,44.9032E-12
