GateI,GateV,DrainI
-6.1246E-9,-20.0000E+0,3.5466E-9
-6.1415E-9,-19.5000E+0,3.5422E-9
-6.1589E-9,-19.0000E+0,3.5430E-9
-6.1745E-9,-18.5000E+0,3.5475E-9
-6.1939E-9,-18.0000E+0,3.5525E-9
-6.2098E-9,-17.5000E+0,3.5596E-9
-6.2265E-9,-17.0000E+0,3.5661E-9
-6.2439E-9,-16.5000E+0,3.5732E-9
-6.2608E-9,-16.0000E+0,3.5803E-9
-6.2735E-9,-15.5000E+0,3.5871E-9
-6.2930E-9,-15.0000E+0,3.5956E-9
-6.3075E-9,-14.5000E+0,3.6034E-9
-6.3213E-9,-14.0000E+0,3.6109E-9
-6.3380E-9,-13.5000E+0,3.6188E-9
-6.3543E-9,-13.0000E+0,3.6274E-9
-6.3697E-9,-12.5000E+0,3.6362E-9
-6.3856E-9,-12.0000E+0,3.6459E-9
-6.4022E-9,-11.5000E+0,3.6544E-9
-6.4182E-9,-11.0000E+0,3.6616E-9
-6.4305E-9,-10.5000E+0,3.6699E-9
-6.4469E-9,-10.0000E+0,3.6792E-9
-6.4629E-9,-9.5000E+0,3.6895E-9
-6.4798E-9,-9.0000E+0,3.6984E-9
-6.4933E-9,-8.5000E+0,3.7069E-9
-6.5096E-9,-8.0000E+0,3.7166E-9
-6.5240E-9,-7.5000E+0,3.7257E-9
-6.5404E-9,-7.0000E+0,3.7352E-9
-6.5547E-9,-6.5000E+0,3.7431E-9
-6.5688E-9,-6.0000E+0,3.7511E-9
-6.5844E-9,-5.5000E+0,3.7604E-9
-6.6012E-9,-5.0000E+0,3.7688E-9
-6.6141E-9,-4.5000E+0,3.7790E-9
-6.6285E-9,-4.0000E+0,3.7879E-9
-6.6409E-9,-3.5000E+0,3.7957E-9
-6.6589E-9,-3.0000E+0,3.8040E-9
-6.6685E-9,-2.5000E+0,3.8127E-9
-6.6854E-9,-2.0000E+0,3.8219E-9
-6.6955E-9,-1.5000E+0,3.8299E-9
-6.7116E-9,-1.0000E+0,4.1780E-9
-6.6507E-9,-500.0000E-3,11.4425E-9
-4.0713E-9,000.0000E-3,41.3973E-9
7.3603E-9,500.0000E-3,108.1376E-9
32.2160E-9,1.0000E+0,217.5628E-9
73.4509E-9,1.5000E+0,375.7880E-9
133.7194E-9,2.0000E+0,586.9006E-9
214.5579E-9,2.5000E+0,858.0570E-9
316.0615E-9,3.0000E+0,1.1830E-6
444.4238E-9,3.5000E+0,1.5840E-6
597.2483E-9,4.0000E+0,2.0506E-6
777.6167E-9,4.5000E+0,2.5905E-6
983.0136E-9,5.0000E+0,3.1914E-6
1.2225E-6,5.5000E+0,3.8871E-6
1.4944E-6,6.0000E+0,4.6665E-6
1.8001E-6,6.5000E+0,5.5344E-6
2.1379E-6,7.0000E+0,6.4825E-6
2.5089E-6,7.5000E+0,7.5184E-6
2.9145E-6,8.0000E+0,8.6396E-6
3.3412E-6,8.5000E+0,9.8021E-6
3.8251E-6,9.0000E+0,11.1226E-6
4.3401E-6,9.5000E+0,12.5133E-6
4.9101E-6,10.0000E+0,14.0478E-6
5.5067E-6,10.5000E+0,15.6327E-6
6.1551E-6,11.0000E+0,17.3452E-6
6.8576E-6,11.5000E+0,19.1829E-6
7.5922E-6,12.0000E+0,21.1088E-6
8.3772E-6,12.5000E+0,23.1615E-6
9.1965E-6,13.0000E+0,25.2193E-6
10.0424E-6,13.5000E+0,27.4601E-6
10.9986E-6,14.0000E+0,29.8616E-6
11.9464E-6,14.5000E+0,32.3100E-6
12.9155E-6,15.0000E+0,34.8753E-6
13.9818E-6,15.5000E+0,37.5184E-6
15.1231E-6,16.0000E+0,40.4148E-6
16.3774E-6,16.5000E+0,43.5121E-6
17.5540E-6,17.0000E+0,46.4835E-6
18.8061E-6,17.5000E+0,49.5535E-6
19.9630E-6,18.0000E+0,52.3757E-6
20.9373E-6,18.5000E+0,54.7287E-6
22.3296E-6,19.0000E+0,58.0667E-6
23.8180E-6,19.5000E+0,61.5417E-6
25.5769E-6,20.0000E+0,65.6772E-6
25.6483E-6,20.0000E+0,65.8601E-6
23.9623E-6,19.5000E+0,61.9587E-6
22.3498E-6,19.0000E+0,58.1124E-6
21.0246E-6,18.5000E+0,54.8670E-6
19.7043E-6,18.0000E+0,51.5945E-6
18.3752E-6,17.5000E+0,48.2771E-6
17.1243E-6,17.0000E+0,45.1957E-6
15.9244E-6,16.5000E+0,42.1869E-6
14.7369E-6,16.0000E+0,39.2316E-6
13.5947E-6,15.5000E+0,36.3118E-6
12.5670E-6,15.0000E+0,33.6726E-6
11.5357E-6,14.5000E+0,31.0379E-6
10.5559E-6,14.0000E+0,28.5361E-6
9.6732E-6,13.5000E+0,26.2725E-6
8.7891E-6,13.0000E+0,24.0056E-6
7.9852E-6,12.5000E+0,21.9442E-6
7.2230E-6,12.0000E+0,19.9491E-6
6.5036E-6,11.5000E+0,18.0475E-6
5.8257E-6,11.0000E+0,16.2762E-6
5.2083E-6,10.5000E+0,14.6486E-6
4.6172E-6,10.0000E+0,13.0823E-6
4.0708E-6,9.5000E+0,11.6304E-6
3.5569E-6,9.0000E+0,10.2586E-6
3.0804E-6,8.5000E+0,8.9710E-6
2.6612E-6,8.0000E+0,7.8319E-6
2.2848E-6,7.5000E+0,6.7960E-6
1.9329E-6,7.0000E+0,5.8271E-6
1.6074E-6,6.5000E+0,4.9207E-6
1.3287E-6,6.0000E+0,4.1354E-6
1.0816E-6,5.5000E+0,3.4294E-6
862.6761E-9,5.0000E+0,2.7943E-6
673.8180E-9,4.5000E+0,2.2385E-6
514.8877E-9,4.0000E+0,1.7611E-6
378.8370E-9,3.5000E+0,1.3445E-6
266.8043E-9,3.0000E+0,993.1208E-9
177.1270E-9,2.5000E+0,702.8656E-9
109.7369E-9,2.0000E+0,475.9297E-9
59.1802E-9,1.5000E+0,295.0425E-9
25.2092E-9,1.0000E+0,164.5636E-9
5.4092E-9,500.0000E-3,78.1111E-9
-3.2481E-9,000.0000E-3,27.9141E-9
-5.0972E-9,-500.0000E-3,7.3589E-9
-5.2319E-9,-1.0000E+0,3.3723E-9
-5.3084E-9,-1.5000E+0,3.3068E-9
-5.3828E-9,-2.0000E+0,3.3417E-9
-5.4481E-9,-2.5000E+0,3.3757E-9
-5.5095E-9,-3.0000E+0,3.4056E-9
-5.5707E-9,-3.5000E+0,3.4364E-9
-5.6265E-9,-4.0000E+0,3.4644E-9
-5.6788E-9,-4.5000E+0,3.4924E-9
-5.7290E-9,-5.0000E+0,3.5181E-9
-5.7830E-9,-5.5000E+0,3.5445E-9
-5.8307E-9,-6.0000E+0,3.5693E-9
-5.8765E-9,-6.5000E+0,3.5936E-9
-5.9271E-9,-7.0000E+0,3.6175E-9
-5.9713E-9,-7.5000E+0,3.6425E-9
-6.0127E-9,-8.0000E+0,3.6661E-9
-6.0582E-9,-8.5000E+0,3.6892E-9
-6.0999E-9,-9.0000E+0,3.7114E-9
-6.1370E-9,-9.5000E+0,3.7343E-9
-6.1808E-9,-10.0000E+0,3.7549E-9
-6.2190E-9,-10.5000E+0,3.7755E-9
-6.2594E-9,-11.0000E+0,3.7972E-9
-6.2984E-9,-11.5000E+0,3.8171E-9
-6.3364E-9,-12.0000E+0,3.8381E-9
-6.3723E-9,-12.5000E+0,3.8571E-9
-6.4089E-9,-13.0000E+0,3.8758E-9
-6.4436E-9,-13.5000E+0,3.8955E-9
-6.4801E-9,-14.0000E+0,3.9133E-9
-6.5154E-9,-14.5000E+0,3.9325E-9
-6.5520E-9,-15.0000E+0,3.9516E-9
-6.5850E-9,-15.5000E+0,3.9698E-9
-6.6178E-9,-16.0000E+0,3.9876E-9
-6.6508E-9,-16.5000E+0,4.0054E-9
-6.6869E-9,-17.0000E+0,4.0248E-9
-6.7167E-9,-17.5000E+0,4.0429E-9
-6.7479E-9,-18.0000E+0,4.0604E-9
-6.7812E-9,-18.5000E+0,4.0776E-9
-6.8110E-9,-19.0000E+0,4.0946E-9
-6.8416E-9,-19.5000E+0,4.1122E-9
-6.8725E-9,-20.0000E+0,4.1289E-9
