GateV,DrainI
-20.0000E+0,34.2594E-9
-19.5000E+0,32.6230E-9
-19.0000E+0,31.4834E-9
-18.5000E+0,30.6513E-9
-18.0000E+0,30.0272E-9
-17.5000E+0,29.5495E-9
-17.0000E+0,29.1755E-9
-16.5000E+0,28.8789E-9
-16.0000E+0,28.6401E-9
-15.5000E+0,28.4483E-9
-15.0000E+0,28.2983E-9
-14.5000E+0,28.1747E-9
-14.0000E+0,28.0785E-9
-13.5000E+0,28.0006E-9
-13.0000E+0,27.9354E-9
-12.5000E+0,27.8877E-9
-12.0000E+0,27.8535E-9
-11.5000E+0,27.8131E-9
-11.0000E+0,27.7944E-9
-10.5000E+0,27.7820E-9
-10.0000E+0,27.7676E-9
-9.5000E+0,27.7613E-9
-9.0000E+0,27.7563E-9
-8.5000E+0,27.7610E-9
-8.0000E+0,27.7634E-9
-7.5000E+0,27.7676E-9
-7.0000E+0,27.7702E-9
-6.5000E+0,27.7785E-9
-6.0000E+0,27.7894E-9
-5.5000E+0,27.7982E-9
-5.0000E+0,27.8088E-9
-4.5000E+0,27.8195E-9
-4.0000E+0,27.8329E-9
-3.5000E+0,27.8489E-9
-3.0000E+0,27.8585E-9
-2.5000E+0,27.8741E-9
-2.0000E+0,27.8828E-9
-1.5000E+0,27.8970E-9
-1.0000E+0,27.9104E-9
-500.0000E-3,27.9163E-9
000.0000E-3,27.9305E-9
500.0000E-3,27.9443E-9
1.0000E+0,27.9577E-9
1.5000E+0,27.9685E-9
2.0000E+0,27.9799E-9
2.5000E+0,27.9905E-9
3.0000E+0,28.0019E-9
3.5000E+0,28.0205E-9
4.0000E+0,28.0350E-9
4.5000E+0,28.0464E-9
5.0000E+0,28.0564E-9
5.5000E+0,28.0705E-9
6.0000E+0,28.0844E-9
6.5000E+0,28.0912E-9
7.0000E+0,28.1038E-9
7.5000E+0,28.1195E-9
8.0000E+0,28.1263E-9
8.5000E+0,28.1346E-9
9.0000E+0,28.1518E-9
9.5000E+0,28.1440E-9
10.0000E+0,28.1609E-9
10.5000E+0,28.1711E-9
11.0000E+0,28.1849E-9
11.5000E+0,28.1970E-9
12.0000E+0,28.2056E-9
12.5000E+0,28.2172E-9
13.0000E+0,28.2243E-9
13.5000E+0,28.2405E-9
14.0000E+0,28.2566E-9
14.5000E+0,28.2605E-9
15.0000E+0,28.2692E-9
15.5000E+0,28.2816E-9
16.0000E+0,28.2922E-9
16.5000E+0,28.2978E-9
17.0000E+0,28.3074E-9
17.5000E+0,28.3204E-9
18.0000E+0,28.3271E-9
18.5000E+0,28.3350E-9
19.0000E+0,28.3441E-9
19.5000E+0,28.3540E-9
20.0000E+0,28.3623E-9
20.0000E+0,28.3696E-9
19.5000E+0,28.3812E-9
19.0000E+0,28.3869E-9
18.5000E+0,28.3981E-9
18.0000E+0,28.3996E-9
17.5000E+0,28.4081E-9
17.0000E+0,28.4168E-9
16.5000E+0,28.4250E-9
16.0000E+0,28.4343E-9
15.5000E+0,28.4421E-9
15.0000E+0,28.4484E-9
14.5000E+0,28.4581E-9
14.0000E+0,28.4649E-9
13.5000E+0,28.4751E-9
13.0000E+0,28.4806E-9
12.5000E+0,28.4907E-9
12.0000E+0,28.4963E-9
11.5000E+0,28.5131E-9
11.0000E+0,28.5197E-9
10.5000E+0,28.5142E-9
10.0000E+0,28.5220E-9
9.5000E+0,28.5246E-9
9.0000E+0,28.5422E-9
8.5000E+0,28.5414E-9
8.0000E+0,28.5492E-9
7.5000E+0,28.5518E-9
7.0000E+0,28.5614E-9
6.5000E+0,28.5697E-9
6.0000E+0,28.5798E-9
5.5000E+0,28.5839E-9
5.0000E+0,28.5886E-9
4.5000E+0,28.5932E-9
4.0000E+0,28.5990E-9
3.5000E+0,28.6097E-9
3.0000E+0,28.6197E-9
2.5000E+0,28.6248E-9
2.0000E+0,28.6343E-9
1.5000E+0,28.6363E-9
1.0000E+0,28.6440E-9
500.0000E-3,28.6526E-9
000.0000E-3,28.6577E-9
-500.0000E-3,28.6648E-9
-1.0000E+0,28.6690E-9
-1.5000E+0,28.6747E-9
-2.0000E+0,28.6830E-9
-2.5000E+0,28.6885E-9
-3.0000E+0,28.6957E-9
-3.5000E+0,28.6995E-9
-4.0000E+0,28.7024E-9
-4.5000E+0,28.7048E-9
-5.0000E+0,28.7142E-9
-5.5000E+0,28.7187E-9
-6.0000E+0,28.7230E-9
-6.5000E+0,28.7295E-9
-7.0000E+0,28.7293E-9
-7.5000E+0,28.7335E-9
-8.0000E+0,28.7379E-9
-8.5000E+0,28.7398E-9
-9.0000E+0,28.7482E-9
-9.5000E+0,28.7516E-9
-10.0000E+0,28.7556E-9
-10.5000E+0,28.7641E-9
-11.0000E+0,28.7684E-9
-11.5000E+0,28.7737E-9
-12.0000E+0,28.7792E-9
-12.5000E+0,28.7834E-9
-13.0000E+0,28.7856E-9
-13.5000E+0,28.7899E-9
-14.0000E+0,28.7949E-9
-14.5000E+0,28.7958E-9
-15.0000E+0,28.8034E-9
-15.5000E+0,28.8078E-9
-16.0000E+0,28.8099E-9
-16.5000E+0,28.8165E-9
-17.0000E+0,28.8206E-9
-17.5000E+0,28.8186E-9
-18.0000E+0,28.8253E-9
-18.5000E+0,28.8297E-9
-19.0000E+0,28.8324E-9
-19.5000E+0,28.8356E-9
-20.0000E+0,28.8394E-9
