GateI,GateV,DrainI
46.6890E-12,-20.0000E+0,65.6262E-12
48.5348E-12,-19.5000E+0,59.8990E-12
52.5593E-12,-19.0000E+0,54.6879E-12
50.8445E-12,-18.5000E+0,51.2577E-12
52.6198E-12,-18.0000E+0,48.5561E-12
53.2553E-12,-17.5000E+0,46.6740E-12
55.2222E-12,-17.0000E+0,42.9302E-12
54.2438E-12,-16.5000E+0,42.8593E-12
62.6259E-12,-16.0000E+0,39.7330E-12
63.7153E-12,-15.5000E+0,35.6354E-12
64.9055E-12,-15.0000E+0,37.3149E-12
61.9501E-12,-14.5000E+0,36.0097E-12
57.0681E-12,-14.0000E+0,37.1732E-12
65.3090E-12,-13.5000E+0,34.0266E-12
64.2297E-12,-13.0000E+0,33.2779E-12
61.2743E-12,-12.5000E+0,35.1801E-12
62.1115E-12,-12.0000E+0,31.6187E-12
68.0324E-12,-11.5000E+0,31.1937E-12
64.6735E-12,-11.0000E+0,32.9441E-12
65.7225E-12,-10.5000E+0,31.8615E-12
67.3062E-12,-10.0000E+0,28.7351E-12
70.9576E-12,-9.5000E+0,27.6627E-12
67.4373E-12,-9.0000E+0,28.5834E-12
61.5567E-12,-8.5000E+0,30.2325E-12
82.5977E-12,-8.0000E+0,11.6970E-12
62.8881E-12,-7.5000E+0,29.1702E-12
64.2398E-12,-7.0000E+0,25.3862E-12
60.6892E-12,-6.5000E+0,29.4231E-12
77.9881E-12,-6.0000E+0,18.3443E-12
64.4516E-12,-5.5000E+0,27.1365E-12
72.7934E-12,-5.0000E+0,24.2328E-12
67.4675E-12,-4.5000E+0,24.3339E-12
65.1778E-12,-4.0000E+0,25.1332E-12
71.2097E-12,-3.5000E+0,22.4622E-12
65.0165E-12,-3.0000E+0,27.9055E-12
75.4059E-12,-2.5000E+0,15.6125E-12
68.0223E-12,-2.0000E+0,23.8685E-12
70.9273E-12,-1.5000E+0,23.5245E-12
75.4159E-12,-1.0000E+0,20.2869E-12
81.9623E-12,-500.0000E-3,25.5987E-12
40.0321E-12,000.0000E-3,511.8058E-12
39.7900E-12,500.0000E-3,2.7882E-9
