GateI,GateV,DrainI
43.1991E-12,-20.0000E+0,66.3446E-12
48.7062E-12,-19.5000E+0,60.4252E-12
48.8878E-12,-19.0000E+0,56.1754E-12
50.6529E-12,-18.5000E+0,52.6238E-12
51.4295E-12,-18.0000E+0,49.9727E-12
51.5808E-12,-17.5000E+0,47.6454E-12
51.2379E-12,-17.0000E+0,45.9252E-12
53.9311E-12,-16.5000E+0,44.3569E-12
59.1762E-12,-16.0000E+0,42.0095E-12
57.0075E-12,-15.5000E+0,40.8257E-12
55.6559E-12,-15.0000E+0,40.0163E-12
54.5766E-12,-14.5000E+0,39.3586E-12
56.6747E-12,-14.0000E+0,37.8106E-12
52.9627E-12,-13.5000E+0,37.0619E-12
59.8016E-12,-13.0000E+0,36.3942E-12
59.2670E-12,-12.5000E+0,36.1109E-12
56.2712E-12,-12.0000E+0,36.4144E-12
57.2900E-12,-11.5000E+0,35.0384E-12
57.0781E-12,-11.0000E+0,34.2998E-12
58.2684E-12,-10.5000E+0,33.3892E-12
60.2757E-12,-10.0000E+0,33.9963E-12
58.6113E-12,-9.5000E+0,33.1970E-12
55.5752E-12,-9.0000E+0,32.8935E-12
58.0969E-12,-8.5000E+0,32.1346E-12
54.3446E-12,-8.0000E+0,31.5377E-12
60.4673E-12,-7.5000E+0,31.7603E-12
59.6402E-12,-7.0000E+0,31.3556E-12
58.4802E-12,-6.5000E+0,30.6372E-12
62.1720E-12,-6.0000E+0,30.5765E-12
62.8175E-12,-5.5000E+0,29.6356E-12
60.9616E-12,-5.0000E+0,29.2107E-12
58.1776E-12,-4.5000E+0,29.6154E-12
60.7598E-12,-4.0000E+0,29.8683E-12
63.2513E-12,-3.5000E+0,28.5935E-12
56.8159E-12,-3.0000E+0,29.2714E-12
59.1762E-12,-2.5000E+0,28.6137E-12
62.0711E-12,-2.0000E+0,28.1483E-12
64.0582E-12,-1.5000E+0,27.6829E-12
61.0120E-12,-1.0000E+0,27.9965E-12
61.4962E-12,-500.0000E-3,28.0168E-12
60.7497E-12,000.0000E-3,363.2446E-12
59.2569E-12,500.0000E-3,4.8719E-9
59.5998E-12,1.0000E+0,18.2183E-9
57.5522E-12,1.5000E+0,43.5415E-9
60.4270E-12,2.0000E+0,84.1050E-9
61.4659E-12,2.5000E+0,141.0380E-9
60.3765E-12,3.0000E+0,217.0159E-9
59.4485E-12,3.5000E+0,314.1825E-9
59.4990E-12,4.0000E+0,434.4497E-9
60.7094E-12,4.5000E+0,579.7802E-9
63.5135E-12,5.0000E+0,751.8365E-9
59.2165E-12,5.5000E+0,947.1250E-9
62.7974E-12,6.0000E+0,1.1795E-6
63.7455E-12,6.5000E+0,1.4443E-6
66.6404E-12,7.0000E+0,1.7428E-6
66.0050E-12,7.5000E+0,2.0774E-6
66.1764E-12,8.0000E+0,2.4492E-6
65.6418E-12,8.5000E+0,2.8607E-6
64.6332E-12,9.0000E+0,3.3131E-6
64.1187E-12,9.5000E+0,3.8082E-6
64.1692E-12,10.0000E+0,4.3473E-6
63.8867E-12,10.5000E+0,4.9320E-6
62.0408E-12,11.0000E+0,5.5638E-6
63.4429E-12,11.5000E+0,6.2453E-6
60.2252E-12,12.0000E+0,6.9768E-6
62.2022E-12,12.5000E+0,7.7602E-6
60.0739E-12,13.0000E+0,8.5966E-6
64.0380E-12,13.5000E+0,9.4650E-6
63.0899E-12,14.0000E+0,10.4142E-6
64.0481E-12,14.5000E+0,11.4207E-6
62.2426E-12,15.0000E+0,12.4862E-6
64.6432E-12,15.5000E+0,13.6111E-6
67.1549E-12,16.0000E+0,14.7968E-6
64.1086E-12,16.5000E+0,16.0469E-6
67.8004E-12,17.0000E+0,17.3603E-6
63.5942E-12,17.5000E+0,18.7408E-6
65.9444E-12,18.0000E+0,20.1854E-6
66.4286E-12,18.5000E+0,21.6969E-6
65.5309E-12,19.0000E+0,23.2753E-6
65.3998E-12,19.5000E+0,24.9223E-6
66.9027E-12,20.0000E+0,26.6368E-6
65.2585E-12,20.0000E+0,26.6015E-6
60.9817E-12,19.5000E+0,24.8233E-6
63.0798E-12,19.0000E+0,23.1243E-6
59.7411E-12,18.5000E+0,21.5042E-6
61.8089E-12,18.0000E+0,19.9564E-6
64.0784E-12,17.5000E+0,18.4826E-6
61.9299E-12,17.0000E+0,17.0785E-6
61.0423E-12,16.5000E+0,15.7455E-6
63.6245E-12,16.0000E+0,14.4808E-6
63.1100E-12,15.5000E+0,13.2841E-6
61.8895E-12,15.0000E+0,12.1518E-6
63.2815E-12,14.5000E+0,11.0828E-6
67.0036E-12,14.0000E+0,10.0760E-6
62.6057E-12,13.5000E+0,9.1297E-6
62.2728E-12,13.0000E+0,8.2422E-6
66.8119E-12,12.5000E+0,7.4124E-6
65.1577E-12,12.0000E+0,6.6371E-6
62.8276E-12,11.5000E+0,5.9141E-6
59.0955E-12,11.0000E+0,5.2438E-6
60.0941E-12,10.5000E+0,4.6249E-6
62.8377E-12,10.0000E+0,4.0543E-6
58.5407E-12,9.5000E+0,3.5308E-6
58.0465E-12,9.0000E+0,3.0519E-6
60.5783E-12,8.5000E+0,2.6167E-6
63.6547E-12,8.0000E+0,2.2229E-6
63.8464E-12,7.5000E+0,1.8692E-6
60.4774E-12,7.0000E+0,1.5528E-6
59.8016E-12,6.5000E+0,1.2724E-6
56.6747E-12,6.0000E+0,1.0260E-6
59.5998E-12,5.5000E+0,811.9251E-9
64.1994E-12,5.0000E+0,629.0908E-9
60.0033E-12,4.5000E+0,473.2433E-9
59.9226E-12,4.0000E+0,343.9858E-9
59.6906E-12,3.5000E+0,239.2009E-9
63.6648E-12,3.0000E+0,156.8088E-9
58.6618E-12,2.5000E+0,94.7091E-9
61.0624E-12,2.0000E+0,50.7236E-9
57.1689E-12,1.5000E+0,22.1373E-9
57.6127E-12,1.0000E+0,6.4798E-9
58.1574E-12,500.0000E-3,648.7408E-12
62.1518E-12,000.0000E-3,24.4857E-12
57.4312E-12,-500.0000E-3,23.9292E-12
58.1070E-12,-1.0000E+0,22.6949E-12
58.3693E-12,-1.5000E+0,22.8365E-12
57.1992E-12,-2.0000E+0,22.9276E-12
55.0709E-12,-2.5000E+0,22.8972E-12
59.5696E-12,-3.0000E+0,22.5937E-12
55.6256E-12,-3.5000E+0,23.2210E-12
55.5248E-12,-4.0000E+0,22.9984E-12
54.4657E-12,-4.5000E+0,23.2918E-12
54.7985E-12,-5.0000E+0,23.2514E-12
54.8490E-12,-5.5000E+0,22.7050E-12
53.6890E-12,-6.0000E+0,22.5735E-12
55.5147E-12,-6.5000E+0,23.0996E-12
55.5752E-12,-7.0000E+0,22.4723E-12
55.2323E-12,-7.5000E+0,22.5634E-12
56.0089E-12,-8.0000E+0,21.8754E-12
56.9773E-12,-8.5000E+0,21.8754E-12
53.3763E-12,-9.0000E+0,21.6831E-12
53.7394E-12,-9.5000E+0,22.6645E-12
54.1631E-12,-10.0000E+0,22.1081E-12
55.6862E-12,-10.5000E+0,21.9260E-12
52.0448E-12,-11.0000E+0,21.1874E-12
53.0636E-12,-11.5000E+0,21.7034E-12
50.6932E-12,-12.0000E+0,21.5516E-12
51.9843E-12,-12.5000E+0,21.7034E-12
50.6125E-12,-13.0000E+0,21.6123E-12
51.3892E-12,-13.5000E+0,21.6831E-12
51.8128E-12,-14.0000E+0,22.2497E-12
52.0549E-12,-14.5000E+0,21.5617E-12
49.8258E-12,-15.0000E+0,21.3897E-12
49.9872E-12,-15.5000E+0,20.9445E-12
51.7019E-12,-16.0000E+0,21.9867E-12
54.4455E-12,-16.5000E+0,21.2683E-12
48.9180E-12,-17.0000E+0,21.7236E-12
52.0146E-12,-17.5000E+0,21.3897E-12
52.9728E-12,-18.0000E+0,21.6932E-12
54.2942E-12,-18.5000E+0,21.3594E-12
53.8605E-12,-19.0000E+0,21.8045E-12
52.5088E-12,-19.5000E+0,21.7438E-12
50.9151E-12,-20.0000E+0,21.7135E-12
