GateI,GateV,DrainI
43.4008E-12,-20.0000E+0,65.2418E-12
39.6790E-12,-19.5000E+0,59.5854E-12
41.0608E-12,-19.0000E+0,54.8499E-12
43.3101E-12,-18.5000E+0,51.0149E-12
47.9699E-12,-18.0000E+0,49.1531E-12
47.8489E-12,-17.5000E+0,46.7449E-12
52.7610E-12,-17.0000E+0,44.9235E-12
51.6414E-12,-16.5000E+0,42.8189E-12
50.4108E-12,-16.0000E+0,40.5222E-12
53.1241E-12,-15.5000E+0,40.1883E-12
54.2740E-12,-15.0000E+0,39.0652E-12
53.2149E-12,-14.5000E+0,37.7297E-12
54.7481E-12,-14.0000E+0,36.7685E-12
56.2208E-12,-13.5000E+0,35.8680E-12
57.9255E-12,-13.0000E+0,35.1497E-12
54.6069E-12,-12.5000E+0,34.7247E-12
56.1300E-12,-12.0000E+0,33.9659E-12
55.3130E-12,-11.5000E+0,33.8647E-12
51.8734E-12,-11.0000E+0,33.5713E-12
52.3172E-12,-10.5000E+0,32.7720E-12
55.0205E-12,-10.0000E+0,32.1548E-12
57.0176E-12,-9.5000E+0,31.3353E-12
56.5637E-12,-9.0000E+0,31.1228E-12
58.0465E-12,-8.5000E+0,30.8598E-12
56.1502E-12,-8.0000E+0,29.8885E-12
57.9557E-12,-7.5000E+0,29.1195E-12
52.0045E-12,-7.0000E+0,28.6440E-12
55.1617E-12,-6.5000E+0,28.9880E-12
59.2468E-12,-6.0000E+0,29.3927E-12
56.0493E-12,-5.5000E+0,28.5934E-12
57.0378E-12,-5.0000E+0,28.4113E-12
55.8577E-12,-4.5000E+0,28.5630E-12
56.8865E-12,-4.0000E+0,28.0066E-12
57.8649E-12,-3.5000E+0,27.2680E-12
60.7195E-12,-3.0000E+0,27.4501E-12
58.4096E-12,-2.5000E+0,27.0454E-12
59.7310E-12,-2.0000E+0,30.9306E-12
60.5985E-12,-1.5000E+0,51.8649E-12
63.4530E-12,-1.0000E+0,167.4807E-12
60.9919E-12,-500.0000E-3,699.6811E-12
60.4169E-12,000.0000E-3,2.4723E-9
59.9731E-12,500.0000E-3,6.6930E-9
62.1216E-12,1.0000E+0,14.0818E-9
59.4486E-12,1.5000E+0,24.0246E-9
59.0451E-12,2.0000E+0,35.0937E-9
57.9456E-12,2.5000E+0,46.3541E-9
61.6172E-12,3.0000E+0,58.5773E-9
62.9487E-12,3.5000E+0,72.6910E-9
60.4976E-12,4.0000E+0,88.8920E-9
56.9369E-12,4.5000E+0,106.9439E-9
58.0364E-12,5.0000E+0,128.2130E-9
60.1546E-12,5.5000E+0,151.8594E-9
59.8621E-12,6.0000E+0,177.6653E-9
59.8722E-12,6.5000E+0,204.6458E-9
57.7237E-12,7.0000E+0,234.6355E-9
59.8722E-12,7.5000E+0,265.9232E-9
64.4113E-12,8.0000E+0,300.3614E-9
61.7282E-12,8.5000E+0,340.6841E-9
60.4573E-12,9.0000E+0,377.9267E-9
63.4833E-12,9.5000E+0,424.5738E-9
62.1418E-12,10.0000E+0,469.9901E-9
61.2743E-12,10.5000E+0,507.9884E-9
58.1373E-12,11.0000E+0,553.0540E-9
60.6388E-12,11.5000E+0,606.3565E-9
59.8117E-12,12.0000E+0,663.3929E-9
61.6778E-12,12.5000E+0,728.0922E-9
62.6360E-12,13.0000E+0,783.8119E-9
59.9731E-12,13.5000E+0,836.6013E-9
63.5943E-12,14.0000E+0,853.8222E-9
60.7901E-12,14.5000E+0,922.7962E-9
61.0019E-12,15.0000E+0,968.8404E-9
64.5525E-12,15.5000E+0,1.0300E-6
62.8680E-12,16.0000E+0,1.0906E-6
61.3550E-12,16.5000E+0,1.1614E-6
60.2051E-12,17.0000E+0,1.2241E-6
59.8218E-12,17.5000E+0,1.3013E-6
61.8391E-12,18.0000E+0,1.3799E-6
63.8263E-12,18.5000E+0,1.4708E-6
65.5208E-12,19.0000E+0,1.5499E-6
62.4847E-12,19.5000E+0,1.6158E-6
63.1504E-12,20.0000E+0,1.6892E-6
61.0322E-12,20.0000E+0,1.6271E-6
58.8635E-12,19.5000E+0,1.4478E-6
57.4009E-12,19.0000E+0,1.2907E-6
57.8347E-12,18.5000E+0,1.1702E-6
58.0465E-12,18.0000E+0,1.0476E-6
56.2208E-12,17.5000E+0,936.5542E-9
59.5595E-12,17.0000E+0,838.4004E-9
57.7943E-12,16.5000E+0,752.2493E-9
56.4629E-12,16.0000E+0,676.0665E-9
53.6386E-12,15.5000E+0,596.3680E-9
56.6142E-12,15.0000E+0,530.8013E-9
53.5579E-12,14.5000E+0,472.8472E-9
54.5464E-12,14.0000E+0,417.8193E-9
53.5679E-12,13.5000E+0,372.1631E-9
57.3808E-12,13.0000E+0,331.9120E-9
57.9860E-12,12.5000E+0,292.9184E-9
60.9717E-12,12.0000E+0,259.7313E-9
55.5853E-12,11.5000E+0,228.2448E-9
59.3275E-12,11.0000E+0,200.1126E-9
59.7209E-12,10.5000E+0,173.6676E-9
56.7352E-12,10.0000E+0,152.5943E-9
57.9557E-12,9.5000E+0,132.5983E-9
55.1718E-12,9.0000E+0,113.9111E-9
54.2639E-12,8.5000E+0,97.4399E-9
54.1227E-12,8.0000E+0,83.6737E-9
53.2452E-12,7.5000E+0,72.1220E-9
53.3360E-12,7.0000E+0,60.0459E-9
51.6615E-12,6.5000E+0,48.1072E-9
54.3345E-12,6.0000E+0,37.8614E-9
52.1457E-12,5.5000E+0,28.9098E-9
54.1732E-12,5.0000E+0,21.7235E-9
51.7321E-12,4.5000E+0,15.9866E-9
51.7624E-12,4.0000E+0,11.1973E-9
53.4873E-12,3.5000E+0,7.4611E-9
55.1919E-12,3.0000E+0,4.6291E-9
57.8145E-12,2.5000E+0,2.7548E-9
57.8952E-12,2.0000E+0,1.5637E-9
60.2858E-12,1.5000E+0,783.1702E-12
60.8506E-12,1.0000E+0,352.7532E-12
59.0148E-12,500.0000E-3,141.3442E-12
56.6243E-12,000.0000E-3,53.4535E-12
58.6315E-12,-500.0000E-3,26.0539E-12
57.6229E-12,-1.0000E+0,21.9865E-12
54.4758E-12,-1.5000E+0,21.3997E-12
56.8865E-12,-2.0000E+0,21.0355E-12
56.6949E-12,-2.5000E+0,21.1367E-12
54.5161E-12,-3.0000E+0,20.9950E-12
55.5248E-12,-3.5000E+0,21.4200E-12
54.6573E-12,-4.0000E+0,21.3896E-12
54.3043E-12,-4.5000E+0,21.0557E-12
54.7279E-12,-5.0000E+0,21.3896E-12
56.2712E-12,-5.5000E+0,20.9040E-12
53.4873E-12,-6.0000E+0,20.2362E-12
54.2034E-12,-6.5000E+0,21.0658E-12
52.2970E-12,-7.0000E+0,20.6207E-12
53.2452E-12,-7.5000E+0,20.5802E-12
51.2984E-12,-8.0000E+0,19.9529E-12
55.3533E-12,-8.5000E+0,20.5094E-12
49.7350E-12,-9.0000E+0,20.0035E-12
51.3287E-12,-9.5000E+0,20.1451E-12
54.1832E-12,-10.0000E+0,19.7101E-12
54.9801E-12,-10.5000E+0,19.9529E-12
54.1732E-12,-11.0000E+0,20.0945E-12
51.0362E-12,-11.5000E+0,19.4875E-12
51.7927E-12,-12.0000E+0,19.9529E-12
55.1011E-12,-12.5000E+0,19.8214E-12
50.8243E-12,-13.0000E+0,19.6898E-12
51.6212E-12,-13.5000E+0,20.0541E-12
52.0549E-12,-14.0000E+0,19.5684E-12
50.5621E-12,-14.5000E+0,20.1957E-12
50.2998E-12,-15.0000E+0,20.1350E-12
48.7869E-12,-15.5000E+0,19.9832E-12
53.8504E-12,-16.0000E+0,21.0760E-12
53.3158E-12,-16.5000E+0,19.7101E-12
51.3690E-12,-17.0000E+0,19.7303E-12
50.0376E-12,-17.5000E+0,19.9934E-12
49.5030E-12,-18.0000E+0,19.9428E-12
50.7134E-12,-18.5000E+0,20.0035E-12
48.9685E-12,-19.0000E+0,20.1856E-12
47.7985E-12,-19.5000E+0,20.0844E-12
45.5290E-12,-20.0000E+0,20.4790E-12
