GateI,GateV,DrainI
40.7078E-12,-20.0000E+0,53.2309E-12
44.9642E-12,-19.5000E+0,47.4734E-12
47.7884E-12,-19.0000E+0,43.7194E-12
43.4614E-12,-18.5000E+0,40.4311E-12
45.1458E-12,-18.0000E+0,38.4177E-12
49.4324E-12,-17.5000E+0,36.1007E-12
47.6270E-12,-17.0000E+0,34.5021E-12
45.7005E-12,-16.5000E+0,33.1565E-12
49.0693E-12,-16.0000E+0,31.5073E-12
51.6313E-12,-15.5000E+0,30.7991E-12
50.5823E-12,-15.0000E+0,29.3522E-12
50.1485E-12,-14.5000E+0,28.8160E-12
48.2725E-12,-14.0000E+0,28.2089E-12
51.4800E-12,-13.5000E+0,27.0049E-12
50.3200E-12,-13.0000E+0,26.5395E-12
52.9627E-12,-12.5000E+0,25.4974E-12
51.9742E-12,-12.0000E+0,25.8819E-12
56.2006E-12,-11.5000E+0,25.2950E-12
58.3592E-12,-11.0000E+0,24.6677E-12
55.0305E-12,-10.5000E+0,24.8499E-12
55.5651E-12,-10.0000E+0,24.4451E-12
56.3015E-12,-9.5000E+0,23.9393E-12
55.0003E-12,-9.0000E+0,23.4334E-12
52.5996E-12,-8.5000E+0,22.8870E-12
56.8966E-12,-8.0000E+0,23.1298E-12
57.8549E-12,-7.5000E+0,22.7150E-12
58.5307E-12,-7.0000E+0,22.1990E-12
61.2844E-12,-6.5000E+0,21.7134E-12
61.7080E-12,-6.0000E+0,21.2783E-12
58.1978E-12,-5.5000E+0,21.8145E-12
58.1171E-12,-5.0000E+0,20.8635E-12
61.8291E-12,-4.5000E+0,20.9242E-12
58.6719E-12,-4.0000E+0,20.6712E-12
62.9083E-12,-3.5000E+0,20.7117E-12
60.8406E-12,-3.0000E+0,20.4183E-12
63.9574E-12,-2.5000E+0,24.0607E-12
60.5884E-12,-2.0000E+0,54.2934E-12
62.6764E-12,-1.5000E+0,260.6026E-12
63.6245E-12,-1.0000E+0,1.1986E-9
62.5351E-12,-500.0000E-3,4.1517E-9
60.7498E-12,000.0000E-3,10.9157E-9
62.1115E-12,500.0000E-3,23.4135E-9
60.6086E-12,1.0000E+0,42.8999E-9
61.5063E-12,1.5000E+0,65.4734E-9
61.1835E-12,2.0000E+0,85.0676E-9
60.7094E-12,2.5000E+0,96.6380E-9
60.9011E-12,3.0000E+0,106.8220E-9
60.8002E-12,3.5000E+0,116.8063E-9
57.9658E-12,4.0000E+0,128.4747E-9
59.0854E-12,4.5000E+0,141.9710E-9
59.4284E-12,5.0000E+0,157.3230E-9
