GateI,GateV,DrainI
50.2696E-12,-20.0000E+0,61.2854E-12
49.3416E-12,-19.5000E+0,56.0743E-12
53.6890E-12,-19.0000E+0,51.8851E-12
49.0189E-12,-18.5000E+0,48.1109E-12
49.3114E-12,-18.0000E+0,45.1664E-12
54.1631E-12,-17.5000E+0,43.0921E-12
56.5637E-12,-17.0000E+0,41.5542E-12
55.1112E-12,-16.5000E+0,40.0466E-12
52.0650E-12,-16.0000E+0,38.6504E-12
55.9182E-12,-15.5000E+0,37.0316E-12
55.8476E-12,-15.0000E+0,36.4650E-12
56.0191E-12,-14.5000E+0,35.2913E-12
52.6702E-12,-14.0000E+0,33.3892E-12
52.8417E-12,-13.5000E+0,33.4297E-12
55.3331E-12,-13.0000E+0,32.9339E-12
53.8806E-12,-12.5000E+0,32.1447E-12
53.7394E-12,-12.0000E+0,31.4162E-12
58.5105E-12,-11.5000E+0,30.7991E-12
55.0003E-12,-11.0000E+0,29.9391E-12
57.8347E-12,-10.5000E+0,29.5445E-12
59.4990E-12,-10.0000E+0,29.0285E-12
59.2973E-12,-9.5000E+0,29.3421E-12
58.4701E-12,-9.0000E+0,28.1685E-12
60.4976E-12,-8.5000E+0,28.1179E-12
58.6820E-12,-8.0000E+0,27.6019E-12
62.3031E-12,-7.5000E+0,27.0859E-12
61.0322E-12,-7.0000E+0,27.5412E-12
62.3233E-12,-6.5000E+0,25.8717E-12
62.5049E-12,-6.0000E+0,26.0235E-12
64.1490E-12,-5.5000E+0,25.7604E-12
63.9776E-12,-5.0000E+0,25.8717E-12
64.3911E-12,-4.5000E+0,26.2764E-12
64.7744E-12,-4.0000E+0,25.5075E-12
61.5365E-12,-3.5000E+0,25.9021E-12
61.9905E-12,-3.0000E+0,25.5277E-12
63.6548E-12,-2.5000E+0,25.2242E-12
60.6993E-12,-2.0000E+0,26.3473E-12
61.6576E-12,-1.5000E+0,39.7532E-12
65.4603E-12,-1.0000E+0,136.0521E-12
67.3466E-12,-500.0000E-3,694.6421E-12
71.6032E-12,000.0000E-3,2.7292E-9
70.1507E-12,500.0000E-3,7.9530E-9
67.2961E-12,1.0000E+0,18.3797E-9
68.5469E-12,1.5000E+0,36.5257E-9
63.6750E-12,2.0000E+0,64.3466E-9
64.7643E-12,2.5000E+0,105.0770E-9
64.0784E-12,3.0000E+0,158.5509E-9
63.5337E-12,3.5000E+0,227.5617E-9
62.8680E-12,4.0000E+0,312.3392E-9
64.8551E-12,4.5000E+0,414.8052E-9
60.8708E-12,5.0000E+0,536.8136E-9
60.3564E-12,5.5000E+0,679.1283E-9
62.4343E-12,6.0000E+0,843.5775E-9
64.8450E-12,6.5000E+0,1.0091E-6
63.9069E-12,7.0000E+0,1.2114E-6
63.3925E-12,7.5000E+0,1.4306E-6
62.8781E-12,8.0000E+0,1.6632E-6
62.1821E-12,8.5000E+0,1.9185E-6
63.4631E-12,9.0000E+0,2.1858E-6
61.2238E-12,9.5000E+0,2.4680E-6
62.1720E-12,10.0000E+0,2.7811E-6
61.5365E-12,10.5000E+0,3.0922E-6
65.0165E-12,11.0000E+0,3.4710E-6
66.3580E-12,11.5000E+0,3.8204E-6
64.1995E-12,12.0000E+0,4.2118E-6
62.2729E-12,12.5000E+0,4.6288E-6
63.7456E-12,13.0000E+0,5.0518E-6
64.1087E-12,13.5000E+0,5.4931E-6
63.7052E-12,14.0000E+0,5.9745E-6
60.1849E-12,14.5000E+0,6.4640E-6
70.6752E-12,15.0000E+0,6.9454E-6
63.2513E-12,15.5000E+0,7.4268E-6
67.2255E-12,16.0000E+0,7.9532E-6
68.9403E-12,16.5000E+0,8.4553E-6
67.4172E-12,17.0000E+0,8.9244E-6
71.7646E-12,17.5000E+0,8.8245E-6
68.2241E-12,18.0000E+0,9.1504E-6
70.3222E-12,18.5000E+0,9.3977E-6
70.3928E-12,19.0000E+0,9.4817E-6
74.1249E-12,19.5000E+0,9.8207E-6
72.8237E-12,20.0000E+0,9.9780E-6
70.2516E-12,20.0000E+0,9.0781E-6
65.0064E-12,19.5000E+0,7.1026E-6
67.7500E-12,19.0000E+0,5.3026E-6
65.5814E-12,18.5000E+0,4.2834E-6
65.7629E-12,18.0000E+0,3.4369E-6
65.8840E-12,17.5000E+0,2.7964E-6
68.2443E-12,17.0000E+0,2.2869E-6
63.6144E-12,16.5000E+0,1.9064E-6
67.0540E-12,16.0000E+0,1.5715E-6
65.8840E-12,15.5000E+0,1.2913E-6
68.2947E-12,15.0000E+0,1.0615E-6
66.0756E-12,14.5000E+0,869.0226E-9
65.3494E-12,14.0000E+0,705.7163E-9
61.2238E-12,13.5000E+0,620.7441E-9
61.6273E-12,13.0000E+0,502.1316E-9
59.4587E-12,12.5000E+0,424.8894E-9
56.7756E-12,12.0000E+0,363.3519E-9
56.0695E-12,11.5000E+0,308.2734E-9
55.9283E-12,11.0000E+0,261.6804E-9
57.0883E-12,10.5000E+0,228.1775E-9
59.6503E-12,10.0000E+0,193.9573E-9
60.1143E-12,9.5000E+0,171.5201E-9
58.8736E-12,9.0000E+0,141.8720E-9
57.9154E-12,8.5000E+0,120.1340E-9
56.7856E-12,8.0000E+0,102.1602E-9
56.3217E-12,7.5000E+0,86.4354E-9
60.0639E-12,7.0000E+0,73.1843E-9
55.4844E-12,6.5000E+0,58.3305E-9
53.9613E-12,6.0000E+0,45.4324E-9
57.3505E-12,5.5000E+0,33.0445E-9
58.2482E-12,5.0000E+0,22.7742E-9
59.3780E-12,4.5000E+0,14.8274E-9
58.0263E-12,4.0000E+0,9.2204E-9
60.7498E-12,3.5000E+0,5.4079E-9
60.3261E-12,3.0000E+0,3.1732E-9
57.5724E-12,2.5000E+0,1.5636E-9
59.2973E-12,2.0000E+0,726.3641E-12
60.0033E-12,1.5000E+0,313.0678E-12
60.4068E-12,1.0000E+0,125.5388E-12
60.8809E-12,500.0000E-3,53.3422E-12
58.8534E-12,000.0000E-3,26.3979E-12
54.9700E-12,-500.0000E-3,20.4487E-12
54.4959E-12,-1.0000E+0,19.4470E-12
52.6702E-12,-1.5000E+0,19.2750E-12
54.4758E-12,-2.0000E+0,19.3560E-12
58.3491E-12,-2.5000E+0,18.5061E-12
58.1272E-12,-3.0000E+0,18.8197E-12
57.2194E-12,-3.5000E+0,18.7489E-12
56.3116E-12,-4.0000E+0,18.4959E-12
56.0392E-12,-4.5000E+0,18.6578E-12
53.1645E-12,-5.0000E+0,18.9816E-12
54.5161E-12,-5.5000E+0,18.1519E-12
54.8692E-12,-6.0000E+0,17.9496E-12
49.9166E-12,-6.5000E+0,18.7084E-12
54.7985E-12,-7.0000E+0,18.2228E-12
51.1975E-12,-7.5000E+0,17.6967E-12
52.4685E-12,-8.0000E+0,17.6056E-12
49.8359E-12,-8.5000E+0,18.4454E-12
53.7697E-12,-9.0000E+0,17.8383E-12
56.2208E-12,-9.5000E+0,17.9192E-12
56.3822E-12,-10.0000E+0,17.1908E-12
55.9888E-12,-10.5000E+0,17.3021E-12
55.5248E-12,-11.0000E+0,17.3425E-12
57.3202E-12,-11.5000E+0,17.6764E-12
59.3578E-12,-12.0000E+0,17.6359E-12
58.8837E-12,-12.5000E+0,17.4538E-12
57.8750E-12,-13.0000E+0,17.3223E-12
56.1804E-12,-13.5000E+0,17.9395E-12
56.4931E-12,-14.0000E+0,17.7574E-12
55.6458E-12,-14.5000E+0,17.5044E-12
52.9527E-12,-15.0000E+0,17.7068E-12
54.7582E-12,-15.5000E+0,17.8889E-12
53.6789E-12,-16.0000E+0,18.0407E-12
53.9512E-12,-16.5000E+0,17.8282E-12
54.8288E-12,-17.0000E+0,17.7068E-12
49.9166E-12,-17.5000E+0,17.3122E-12
51.1269E-12,-18.0000E+0,17.8687E-12
51.5002E-12,-18.5000E+0,17.5044E-12
49.8258E-12,-19.0000E+0,17.5145E-12
48.5549E-12,-19.5000E+0,16.9479E-12
46.4671E-12,-20.0000E+0,16.9884E-12
