# Date,2021-01-11 ¿ÀÈÄ 3:26
# Mode, Transfer Curve
Time (s),Gate Vg (V),Gate Ig (A),Drain Vd (V),Drain Id (A)
168.521000,1.000000,-3.352770E-10,40.000000,6.303210E-7
169.464000,1.500000,-3.368740E-10,40.000000,9.004100E-7
170.406000,2.000000,-3.242290E-10,40.000000,1.254130E-6
171.369000,2.500000,-3.166340E-10,40.000000,1.700460E-6
172.309000,3.000000,-2.954620E-10,40.000000,2.247560E-6
173.249000,3.500000,-2.763900E-10,40.000000,2.902850E-6
174.190000,4.000000,-2.394130E-10,40.000000,3.669940E-6
175.130000,4.500000,-1.965530E-10,40.000000,4.562350E-6
176.070000,5.000000,-1.522010E-10,40.000000,5.578320E-6
178.727000,5.500000,-1.360430E-11,40.000000,6.545610E-6
179.968000,6.000000,3.183840E-13,40.000000,7.800140E-6
181.210000,6.500000,-5.439230E-12,40.000000,9.192550E-6
182.451000,7.000000,1.093140E-11,40.000000,1.072170E-5
183.709000,7.500000,5.990600E-12,40.000000,1.241040E-5
184.949000,8.000000,2.236050E-11,40.000000,1.425220E-5
186.189000,8.500000,2.871900E-11,40.000000,1.625910E-5
187.434000,9.000000,3.868810E-11,40.000000,1.842750E-5
188.674000,9.500000,4.109630E-11,40.000000,2.076200E-5
189.913000,10.000000,5.660520E-11,40.000000,2.327600E-5
191.152000,10.500000,8.522150E-11,40.000000,2.596850E-5
192.393000,11.000000,9.497540E-11,40.000000,2.884640E-5
195.201000,11.500000,4.191810E-9,40.000000,3.136400E-5
195.330000,12.000000,5.231840E-9,40.000000,3.512530E-5
195.459000,12.500000,5.874400E-9,40.000000,3.914720E-5
195.589000,13.000000,7.245790E-9,40.000000,4.343990E-5
195.717000,13.500000,8.748200E-9,40.000000,4.801530E-5
195.924000,14.000000,8.014270E-8,40.000000,5.277450E-5
195.978000,14.500000,9.492840E-8,40.000000,5.807170E-5
196.071000,15.000000,1.724380E-6,40.000000,6.359330E-5
