GateI,GateV,DrainI
-289.8968E-12,-40.0000E+0,94.9693E-12
-597.4408E-12,-39.8000E+0,86.8245E-12
-489.0442E-12,-39.6000E+0,79.4434E-12
-379.1351E-12,-39.4000E+0,72.2149E-12
-406.8644E-12,-39.2000E+0,69.2116E-12
-270.7375E-12,-39.0000E+0,65.4955E-12
-246.5362E-12,-38.8000E+0,65.4955E-12
-327.2055E-12,-38.6000E+0,63.6629E-12
-326.7014E-12,-38.4000E+0,58.4707E-12
-331.7430E-12,-38.2000E+0,54.3983E-12
-207.2091E-12,-38.0000E+0,55.7218E-12
-158.3023E-12,-37.8000E+0,51.0895E-12
-169.3945E-12,-37.6000E+0,49.5624E-12
-139.1429E-12,-37.4000E+0,50.5296E-12
-252.0823E-12,-37.2000E+0,45.9482E-12
-209.2258E-12,-37.0000E+0,47.4244E-12
-57.4635E-12,-36.8000E+0,44.3192E-12
-126.0339E-12,-36.6000E+0,42.7412E-12
-145.1932E-12,-36.4000E+0,45.2864E-12
-36.2874E-12,-36.2000E+0,41.6213E-12
-214.7720E-12,-36.0000E+0,45.7445E-12
-180.4868E-12,-35.8000E+0,40.6541E-12
-108.8913E-12,-35.6000E+0,37.4471E-12
-99.8158E-12,-35.4000E+0,38.5161E-12
-79.1438E-12,-35.2000E+0,36.9381E-12
101.3575E-12,-35.0000E+0,35.8691E-12
-60.4887E-12,-34.8000E+0,34.4946E-12
-17.1280E-12,-34.6000E+0,37.2944E-12
-72.5893E-12,-34.4000E+0,35.7163E-12
-106.3703E-12,-34.2000E+0,34.3928E-12
-84.6900E-12,-34.0000E+0,33.0184E-12
-188.5539E-12,-33.8000E+0,30.5750E-12
-330.7347E-12,-33.6000E+0,34.3928E-12
-141.6639E-12,-33.4000E+0,30.5241E-12
-89.2277E-12,-33.2000E+0,26.7571E-12
-84.6900E-12,-33.0000E+0,30.3205E-12
-2.5064E-12,-32.8000E+0,30.4223E-12
-70.0684E-12,-32.6000E+0,26.8590E-12
-4.5232E-12,-32.4000E+0,25.3827E-12
-18.6406E-12,-32.2000E+0,26.5535E-12
-47.8838E-12,-32.0000E+0,26.0954E-12
-47.3797E-12,-31.8000E+0,25.7900E-12
29.7620E-12,-31.6000E+0,24.2628E-12
-75.1103E-12,-31.4000E+0,25.8918E-12
29.7620E-12,-31.2000E+0,25.8409E-12
-120.9919E-12,-31.0000E+0,27.3680E-12
-33.2622E-12,-30.8000E+0,26.6553E-12
-28.2203E-12,-30.6000E+0,24.1610E-12
-14.1029E-12,-30.4000E+0,25.1282E-12
103.8785E-12,-30.2000E+0,23.7029E-12
