GateI,GateV,DrainI
47.5664E-12,-20.0000E+0,50.7708E-12
49.1197E-12,-19.5000E+0,42.0305E-12
54.2741E-12,-19.0000E+0,36.2702E-12
55.3131E-12,-18.5000E+0,31.9679E-12
51.1774E-12,-18.0000E+0,28.7908E-12
55.4240E-12,-17.5000E+0,26.3799E-12
56.5034E-12,-17.0000E+0,24.4257E-12
57.1994E-12,-16.5000E+0,22.6397E-12
54.6978E-12,-16.0000E+0,21.3999E-12
54.9298E-12,-15.5000E+0,20.2685E-12
56.6345E-12,-15.0000E+0,19.1417E-12
59.5396E-12,-14.5000E+0,18.1430E-12
60.6391E-12,-14.0000E+0,17.2703E-12
64.2200E-12,-13.5000E+0,16.7363E-12
63.2314E-12,-13.0000E+0,15.9139E-12
64.8353E-12,-12.5000E+0,15.3744E-12
61.5065E-12,-12.0000E+0,14.6223E-12
66.2979E-12,-11.5000E+0,14.3832E-12
65.2287E-12,-11.0000E+0,13.8200E-12
61.3552E-12,-10.5000E+0,13.4447E-12
65.3497E-12,-10.0000E+0,13.0564E-12
63.7055E-12,-9.5000E+0,12.5158E-12
64.8958E-12,-9.0000E+0,12.4224E-12
64.5528E-12,-8.5000E+0,11.7994E-12
59.8422E-12,-8.0000E+0,11.5613E-12
63.1810E-12,-7.5000E+0,11.2745E-12
65.8440E-12,-7.0000E+0,11.1263E-12
62.9591E-12,-6.5000E+0,10.8796E-12
67.5689E-12,-6.0000E+0,10.5711E-12
68.1136E-12,-5.5000E+0,10.3019E-12
65.7330E-12,-5.0000E+0,10.2034E-12
65.1984E-12,-4.5000E+0,9.9999E-12
66.0457E-12,-4.0000E+0,9.8060E-12
65.5010E-12,-3.5000E+0,9.6699E-12
67.6294E-12,-3.0000E+0,9.6292E-12
61.0224E-12,-2.5000E+0,9.1665E-12
67.2763E-12,-2.0000E+0,9.1464E-12
64.7344E-12,-1.5000E+0,8.9042E-12
67.8009E-12,-1.0000E+0,8.8590E-12
63.6147E-12,-500.0000E-3,8.6958E-12
65.6927E-12,000.0000E-3,8.6063E-12
65.7028E-12,500.0000E-3,14.5987E-12
63.2920E-12,1.0000E+0,235.4972E-12
63.6954E-12,1.5000E+0,1.9444E-9
69.0618E-12,2.0000E+0,6.9828E-9
68.6784E-12,2.5000E+0,17.8138E-9
69.0012E-12,3.0000E+0,34.5369E-9
69.3644E-12,3.5000E+0,55.4135E-9
64.6537E-12,4.0000E+0,92.3525E-9
70.1713E-12,4.5000E+0,135.6396E-9
68.7793E-12,5.0000E+0,180.8408E-9
66.8325E-12,5.5000E+0,236.6920E-9
69.6468E-12,6.0000E+0,302.9886E-9
65.2488E-12,6.5000E+0,422.4592E-9
68.3052E-12,7.0000E+0,509.4146E-9
68.6684E-12,7.5000E+0,611.5419E-9
68.6885E-12,8.0000E+0,1.0578E-6
68.6885E-12,8.5000E+0,1.2784E-6
71.0590E-12,9.0000E+0,1.5236E-6
72.2291E-12,9.5000E+0,1.7977E-6
