GateI,GateV,DrainI
49.1701E-12,-20.0000E+0,48.2572E-12
51.2076E-12,-19.5000E+0,39.5002E-12
55.3434E-12,-19.0000E+0,33.7922E-12
58.6620E-12,-18.5000E+0,29.8696E-12
55.2828E-12,-18.0000E+0,26.7840E-12
60.9316E-12,-17.5000E+0,24.3043E-12
58.9243E-12,-17.0000E+0,22.4224E-12
56.7656E-12,-16.5000E+0,20.7530E-12
56.0091E-12,-16.0000E+0,19.4804E-12
62.0109E-12,-15.5000E+0,18.1873E-12
59.3177E-12,-15.0000E+0,17.1760E-12
60.8106E-12,-14.5000E+0,16.1924E-12
58.3796E-12,-14.0000E+0,15.3448E-12
60.4172E-12,-13.5000E+0,14.7882E-12
60.8812E-12,-13.0000E+0,14.1582E-12
63.4231E-12,-12.5000E+0,13.5539E-12
62.4447E-12,-12.0000E+0,13.1399E-12
64.8152E-12,-11.5000E+0,12.4240E-12
66.2677E-12,-11.0000E+0,12.0884E-12
64.7446E-12,-10.5000E+0,11.6905E-12
70.8573E-12,-10.0000E+0,11.3042E-12
72.3200E-12,-9.5000E+0,10.8285E-12
66.8124E-12,-9.0000E+0,10.5326E-12
68.8298E-12,-8.5000E+0,10.2723E-12
65.1682E-12,-8.0000E+0,10.0020E-12
70.7262E-12,-7.5000E+0,9.7920E-12
68.3154E-12,-7.0000E+0,9.3937E-12
67.9220E-12,-6.5000E+0,9.3409E-12
67.4076E-12,-6.0000E+0,9.0561E-12
66.8326E-12,-5.5000E+0,8.7798E-12
69.8083E-12,-5.0000E+0,8.6366E-12
71.5231E-12,-4.5000E+0,8.4452E-12
65.6020E-12,-4.0000E+0,8.1719E-12
65.3700E-12,-3.5000E+0,8.0840E-12
64.8656E-12,-3.0000E+0,7.9011E-12
67.3470E-12,-2.5000E+0,7.6569E-12
68.3557E-12,-2.0000E+0,7.5926E-12
69.4351E-12,-1.5000E+0,7.4927E-12
73.4497E-12,-1.0000E+0,7.3023E-12
70.9280E-12,-500.0000E-3,7.1822E-12
72.1384E-12,000.0000E-3,7.2405E-12
72.7840E-12,500.0000E-3,7.0576E-12
71.9266E-12,1.0000E+0,7.8488E-12
75.0637E-12,1.5000E+0,36.2729E-12
73.4598E-12,2.0000E+0,442.8844E-12
70.7060E-12,2.5000E+0,2.5967E-9
70.5648E-12,3.0000E+0,9.7275E-9
71.4424E-12,3.5000E+0,22.9814E-9
68.5272E-12,4.0000E+0,44.6126E-9
69.7074E-12,4.5000E+0,76.5281E-9
73.8734E-12,5.0000E+0,117.2152E-9
73.6515E-12,5.5000E+0,177.9774E-9
73.9339E-12,6.0000E+0,254.0734E-9
70.6960E-12,6.5000E+0,347.5757E-9
70.0504E-12,7.0000E+0,459.6133E-9
74.4685E-12,7.5000E+0,592.4016E-9
73.1269E-12,8.0000E+0,746.7785E-9
77.0407E-12,8.5000E+0,904.2488E-9
70.1512E-12,9.0000E+0,1.1095E-6
70.4236E-12,9.5000E+0,1.3405E-6
74.3273E-12,10.0000E+0,1.5984E-6
72.4309E-12,10.5000E+0,1.8864E-6
73.5304E-12,11.0000E+0,2.2042E-6
75.5579E-12,11.5000E+0,2.5549E-6
74.5997E-12,12.0000E+0,2.9402E-6
74.2668E-12,12.5000E+0,3.3604E-6
74.9729E-12,13.0000E+0,3.8157E-6
74.3677E-12,13.5000E+0,4.3098E-6
73.3388E-12,14.0000E+0,4.8434E-6
76.9298E-12,14.5000E+0,5.4170E-6
73.7423E-12,15.0000E+0,6.0330E-6
74.6198E-12,15.5000E+0,6.6913E-6
76.2338E-12,16.0000E+0,7.3919E-6
73.3388E-12,16.5000E+0,8.1385E-6
75.2856E-12,17.0000E+0,8.9360E-6
74.9225E-12,17.5000E+0,9.6900E-6
78.2512E-12,18.0000E+0,10.5892E-6
74.3677E-12,18.5000E+0,11.5319E-6
76.8188E-12,19.0000E+0,12.5300E-6
75.9715E-12,19.5000E+0,13.5784E-6
76.1934E-12,20.0000E+0,14.6755E-6
76.7684E-12,20.0000E+0,14.5864E-6
75.0334E-12,19.5000E+0,13.3290E-6
77.1618E-12,19.0000E+0,12.1563E-6
75.2352E-12,18.5000E+0,11.0644E-6
72.6428E-12,18.0000E+0,10.0436E-6
71.4424E-12,17.5000E+0,9.0876E-6
71.9064E-12,17.0000E+0,8.1962E-6
72.1485E-12,16.5000E+0,7.3657E-6
74.7812E-12,16.0000E+0,6.5751E-6
72.5318E-12,15.5000E+0,5.8543E-6
70.5245E-12,15.0000E+0,5.1915E-6
68.7290E-12,14.5000E+0,4.5811E-6
69.1022E-12,14.0000E+0,4.0186E-6
69.3544E-12,13.5000E+0,3.5066E-6
71.1297E-12,13.0000E+0,3.0395E-6
67.1049E-12,12.5000E+0,2.6144E-6
69.3140E-12,12.0000E+0,2.2308E-6
68.5373E-12,11.5000E+0,1.8862E-6
69.9697E-12,11.0000E+0,1.5775E-6
69.1930E-12,10.5000E+0,1.3040E-6
66.2576E-12,10.0000E+0,1.0632E-6
64.7546E-12,9.5000E+0,853.2194E-9
66.2475E-12,9.0000E+0,673.8254E-9
66.2173E-12,8.5000E+0,517.6706E-9
64.1192E-12,8.0000E+0,387.1067E-9
64.5731E-12,7.5000E+0,279.9282E-9
66.0357E-12,7.0000E+0,193.7009E-9
66.7216E-12,6.5000E+0,126.6766E-9
68.7491E-12,6.0000E+0,76.5202E-9
68.2044E-12,5.5000E+0,42.4719E-9
63.1205E-12,5.0000E+0,19.2081E-9
63.1004E-12,4.5000E+0,6.7188E-9
65.7230E-12,4.0000E+0,1.3348E-9
65.2691E-12,3.5000E+0,88.1340E-12
65.2893E-12,3.0000E+0,5.0310E-12
67.7102E-12,2.5000E+0,4.1609E-12
65.7634E-12,2.0000E+0,4.1242E-12
67.4479E-12,1.5000E+0,4.0860E-12
64.3108E-12,1.0000E+0,4.0483E-12
63.8569E-12,500.0000E-3,3.8871E-12
65.6120E-12,000.0000E-3,3.9474E-12
60.1045E-12,-500.0000E-3,3.9650E-12
64.2906E-12,-1.0000E+0,3.8273E-12
63.2012E-12,-1.5000E+0,3.7710E-12
61.5167E-12,-2.0000E+0,3.8067E-12
66.2374E-12,-2.5000E+0,4.0353E-12
62.0412E-12,-3.0000E+0,3.8765E-12
65.6524E-12,-3.5000E+0,3.7791E-12
63.3424E-12,-4.0000E+0,3.8740E-12
63.6652E-12,-4.5000E+0,3.7610E-12
58.9848E-12,-5.0000E+0,3.8248E-12
58.9243E-12,-5.5000E+0,3.6866E-12
62.8482E-12,-6.0000E+0,3.7540E-12
57.3406E-12,-6.5000E+0,3.9127E-12
58.8234E-12,-7.0000E+0,3.7062E-12
61.6377E-12,-7.5000E+0,3.5666E-12
62.4447E-12,-8.0000E+0,3.6896E-12
60.9316E-12,-8.5000E+0,3.5193E-12
59.9431E-12,-9.0000E+0,3.6510E-12
59.7010E-12,-9.5000E+0,3.5354E-12
60.1448E-12,-10.0000E+0,3.5058E-12
60.9215E-12,-10.5000E+0,3.4952E-12
56.2310E-12,-11.0000E+0,3.4164E-12
59.8321E-12,-11.5000E+0,3.4475E-12
55.7166E-12,-12.0000E+0,3.3792E-12
57.4818E-12,-12.5000E+0,3.2551E-12
60.9417E-12,-13.0000E+0,3.4174E-12
61.7386E-12,-13.5000E+0,3.3375E-12
58.5006E-12,-14.0000E+0,3.3239E-12
61.3553E-12,-14.5000E+0,3.3023E-12
60.0137E-12,-15.0000E+0,3.1873E-12
56.0696E-12,-15.5000E+0,3.2365E-12
54.4960E-12,-16.0000E+0,3.3696E-12
53.7093E-12,-16.5000E+0,3.1426E-12
54.6272E-12,-17.0000E+0,3.2968E-12
54.7785E-12,-17.5000E+0,3.1993E-12
54.2943E-12,-18.0000E+0,3.1687E-12
51.3690E-12,-18.5000E+0,3.2400E-12
52.7913E-12,-19.0000E+0,3.1993E-12
55.4745E-12,-19.5000E+0,3.0682E-12
52.9325E-12,-20.0000E+0,3.1250E-12
