GateI,GateV,DrainI
46.7090E-12,-20.0000E+0,46.0090E-12
47.2234E-12,-19.5000E+0,37.7533E-12
50.4915E-12,-19.0000E+0,32.2362E-12
53.8303E-12,-18.5000E+0,28.0398E-12
58.5007E-12,-18.0000E+0,24.5266E-12
60.0339E-12,-17.5000E+0,21.1174E-12
54.6978E-12,-17.0000E+0,17.9328E-12
59.9532E-12,-16.5000E+0,18.8904E-12
67.7103E-12,-16.0000E+0,12.6990E-12
56.5841E-12,-15.5000E+0,15.9550E-12
61.7084E-12,-15.0000E+0,14.2639E-12
59.6607E-12,-14.5000E+0,14.9869E-12
59.1967E-12,-14.0000E+0,13.2491E-12
62.2329E-12,-13.5000E+0,12.7467E-12
58.3897E-12,-13.0000E+0,12.3735E-12
54.7583E-12,-12.5000E+0,12.7266E-12
56.5841E-12,-12.0000E+0,12.2303E-12
59.5195E-12,-11.5000E+0,11.2727E-12
63.3324E-12,-11.0000E+0,11.2009E-12
60.9620E-12,-10.5000E+0,10.8096E-12
62.5759E-12,-10.0000E+0,9.7279E-12
56.8060E-12,-9.5000E+0,10.0243E-12
58.8941E-12,-9.0000E+0,9.6305E-12
66.1367E-12,-8.5000E+0,7.7330E-12
66.1165E-12,-8.0000E+0,7.3471E-12
67.9524E-12,-7.5000E+0,6.2117E-12
64.1495E-12,-7.0000E+0,8.1112E-12
63.8671E-12,-6.5000E+0,6.6543E-12
61.7992E-12,-6.0000E+0,6.7764E-12
64.2201E-12,-5.5000E+0,7.7927E-12
64.1192E-12,-5.0000E+0,7.6440E-12
63.8469E-12,-4.5000E+0,7.5204E-12
65.9955E-12,-4.0000E+0,6.8920E-12
65.3600E-12,-3.5000E+0,7.2326E-12
68.3458E-12,-3.0000E+0,7.0658E-12
70.6557E-12,-2.5000E+0,7.0422E-12
66.9235E-12,-2.0000E+0,6.6855E-12
66.1165E-12,-1.5000E+0,6.4489E-12
71.0491E-12,-1.0000E+0,6.6759E-12
68.9611E-12,-500.0000E-3,6.0600E-12
62.2935E-12,000.0000E-3,104.1156E-12
69.7983E-12,500.0000E-3,1.0579E-9
64.3210E-12,1.0000E+0,2.8650E-9
46.0231E-12,1.5000E+0,5.3023E-9
68.3256E-12,2.0000E+0,10.6588E-9
89.2767E-12,2.5000E+0,23.3554E-9
61.9102E-12,3.0000E+0,193.8061E-9
60.1651E-12,3.5000E+0,322.8990E-9
71.6241E-12,4.0000E+0,560.7295E-9
57.5021E-12,4.5000E+0,727.1726E-9
66.1972E-12,5.0000E+0,1.3253E-6
53.9211E-12,5.5000E+0,2.0501E-6
74.0450E-12,6.0000E+0,2.5880E-6
51.8633E-12,6.5000E+0,3.2053E-6
69.2334E-12,7.0000E+0,3.9130E-6
45.3776E-12,7.5000E+0,4.7054E-6
50.1586E-12,8.0000E+0,5.6035E-6
68.0230E-12,8.5000E+0,6.5985E-6
71.2610E-12,9.0000E+0,7.6981E-6
70.2220E-12,9.5000E+0,8.8971E-6
74.8924E-12,10.0000E+0,10.1472E-6
70.1615E-12,10.5000E+0,11.6018E-6
68.0432E-12,11.0000E+0,13.1741E-6
63.5443E-12,11.5000E+0,14.8760E-6
65.3801E-12,12.0000E+0,16.6874E-6
51.7927E-12,12.5000E+0,18.6417E-6
66.7016E-12,13.0000E+0,20.7437E-6
72.1184E-12,13.5000E+0,22.9695E-6
65.8643E-12,14.0000E+0,25.3401E-6
66.6511E-12,14.5000E+0,27.8728E-6
70.4641E-12,15.0000E+0,30.3737E-6
66.8428E-12,15.5000E+0,33.0374E-6
66.5301E-12,16.0000E+0,36.0408E-6
65.6525E-12,16.5000E+0,39.1242E-6
70.9785E-12,17.0000E+0,42.2562E-6
63.0702E-12,17.5000E+0,45.6258E-6
67.6195E-12,18.0000E+0,49.1756E-6
64.9767E-12,18.5000E+0,53.0782E-6
65.4810E-12,19.0000E+0,57.0350E-6
66.1972E-12,19.5000E+0,61.1671E-6
62.9390E-12,20.0000E+0,65.2288E-6
70.0606E-12,20.0000E+0,65.0993E-6
64.7447E-12,19.5000E+0,60.6563E-6
64.4723E-12,19.0000E+0,56.1635E-6
65.9349E-12,18.5000E+0,51.9580E-6
63.9578E-12,18.0000E+0,47.9488E-6
63.4938E-12,17.5000E+0,44.1761E-6
62.1522E-12,17.0000E+0,40.5462E-6
64.8354E-12,16.5000E+0,37.1067E-6
65.3600E-12,16.0000E+0,33.9021E-6
60.6493E-12,15.5000E+0,30.8339E-6
61.5571E-12,15.0000E+0,27.9248E-6
61.7286E-12,14.5000E+0,25.2082E-6
59.5296E-12,14.0000E+0,22.6742E-6
59.7616E-12,13.5000E+0,20.3826E-6
58.7226E-12,13.0000E+0,18.1803E-6
61.2141E-12,12.5000E+0,16.1401E-6
59.2673E-12,12.0000E+0,14.2137E-6
60.6190E-12,11.5000E+0,12.4782E-6
58.7730E-12,11.0000E+0,10.8916E-6
64.5833E-12,10.5000E+0,9.4476E-6
62.6667E-12,10.0000E+0,8.1130E-6
63.8469E-12,9.5000E+0,6.9619E-6
62.1522E-12,9.0000E+0,5.8512E-6
61.3856E-12,8.5000E+0,4.8948E-6
61.6882E-12,8.0000E+0,4.0604E-6
59.9129E-12,7.5000E+0,3.3119E-6
57.4920E-12,7.0000E+0,2.6588E-6
59.9230E-12,6.5000E+0,2.0962E-6
57.5828E-12,6.0000E+0,1.6124E-6
54.3750E-12,5.5000E+0,1.2067E-6
61.8194E-12,5.0000E+0,872.7409E-9
59.0857E-12,4.5000E+0,610.0182E-9
57.9358E-12,4.0000E+0,397.0682E-9
57.3003E-12,3.5000E+0,238.2222E-9
54.2136E-12,3.0000E+0,126.5236E-9
52.5492E-12,2.5000E+0,57.1718E-9
53.7395E-12,2.0000E+0,17.2888E-9
58.1275E-12,1.5000E+0,2.4285E-9
53.9413E-12,1.0000E+0,38.0950E-12
56.2613E-12,500.0000E-3,4.0033E-12
57.5121E-12,000.0000E-3,3.9189E-12
54.2842E-12,-500.0000E-3,3.8917E-12
55.7570E-12,-1.0000E+0,3.6546E-12
54.9702E-12,-1.5000E+0,3.6662E-12
57.6634E-12,-2.0000E+0,3.6918E-12
53.9312E-12,-2.5000E+0,3.4642E-12
55.6359E-12,-3.0000E+0,3.5993E-12
54.6877E-12,-3.5000E+0,3.4858E-12
56.5135E-12,-4.0000E+0,3.3743E-12
54.2338E-12,-4.5000E+0,3.3672E-12
50.2998E-12,-5.0000E+0,3.4064E-12
53.3663E-12,-5.5000E+0,3.5049E-12
54.0825E-12,-6.0000E+0,3.3863E-12
54.2641E-12,-6.5000E+0,3.3286E-12
53.8101E-12,-7.0000E+0,3.2361E-12
56.4328E-12,-7.5000E+0,3.2969E-12
52.3677E-12,-8.0000E+0,3.1778E-12
51.6111E-12,-8.5000E+0,3.1010E-12
50.2191E-12,-9.0000E+0,3.1362E-12
50.4511E-12,-9.5000E+0,3.1814E-12
47.5361E-12,-10.0000E+0,3.2527E-12
51.9844E-12,-10.5000E+0,3.1035E-12
54.2943E-12,-11.0000E+0,3.1060E-12
50.2292E-12,-11.5000E+0,3.0693E-12
52.0146E-12,-12.0000E+0,3.3808E-12
45.3776E-12,-12.5000E+0,2.9980E-12
49.2811E-12,-13.0000E+0,2.9236E-12
53.9614E-12,-13.5000E+0,2.8212E-12
51.5304E-12,-14.0000E+0,2.9066E-12
44.2479E-12,-14.5000E+0,2.9638E-12
50.5923E-12,-15.0000E+0,2.9015E-12
49.2508E-12,-15.5000E+0,2.8001E-12
47.9295E-12,-16.0000E+0,2.9618E-12
46.3257E-12,-16.5000E+0,2.8136E-12
47.4857E-12,-17.0000E+0,2.9201E-12
45.1456E-12,-17.5000E+0,2.9392E-12
45.5289E-12,-18.0000E+0,2.8257E-12
44.5000E-12,-18.5000E+0,2.7292E-12
53.4974E-12,-19.0000E+0,2.6303E-12
49.2206E-12,-19.5000E+0,2.7418E-12
49.4324E-12,-20.0000E+0,2.6378E-12
