GateI,GateV,DrainI
45.5995E-12,-20.0000E+0,47.1642E-12
48.7263E-12,-19.5000E+0,38.2746E-12
48.3834E-12,-19.0000E+0,32.5962E-12
52.3374E-12,-18.5000E+0,28.6656E-12
50.7436E-12,-18.0000E+0,25.7040E-12
54.8390E-12,-17.5000E+0,23.2072E-12
55.1114E-12,-17.0000E+0,21.2710E-12
52.2164E-12,-16.5000E+0,19.7343E-12
56.4227E-12,-16.0000E+0,18.2447E-12
55.7973E-12,-15.5000E+0,17.1073E-12
54.1027E-12,-15.0000E+0,16.1397E-12
54.4759E-12,-14.5000E+0,15.2093E-12
53.3360E-12,-14.0000E+0,14.5271E-12
58.5410E-12,-13.5000E+0,13.8659E-12
60.5080E-12,-13.0000E+0,13.1114E-12
56.7354E-12,-12.5000E+0,12.5402E-12
55.9486E-12,-12.0000E+0,12.0709E-12
59.8523E-12,-11.5000E+0,11.5294E-12
60.9619E-12,-11.0000E+0,11.1310E-12
64.9564E-12,-10.5000E+0,10.8044E-12
63.7561E-12,-10.0000E+0,10.3382E-12
62.4750E-12,-9.5000E+0,10.0654E-12
64.3714E-12,-9.0000E+0,9.5354E-12
59.1563E-12,-8.5000E+0,9.2842E-12
61.4058E-12,-8.0000E+0,8.9230E-12
62.3943E-12,-7.5000E+0,8.8070E-12
61.9202E-12,-7.0000E+0,8.5784E-12
64.8455E-12,-6.5000E+0,8.2910E-12
60.4576E-12,-6.0000E+0,8.1252E-12
59.7010E-12,-5.5000E+0,7.9172E-12
57.5626E-12,-5.0000E+0,7.6952E-12
55.4947E-12,-4.5000E+0,7.3470E-12
63.4333E-12,-4.0000E+0,7.2290E-12
59.6708E-12,-3.5000E+0,7.2596E-12
64.2100E-12,-3.0000E+0,6.9688E-12
61.3654E-12,-2.5000E+0,6.6914E-12
64.4521E-12,-2.0000E+0,6.7402E-12
66.6813E-12,-1.5000E+0,6.7809E-12
65.6323E-12,-1.0000E+0,6.3764E-12
65.7735E-12,-500.0000E-3,7.3400E-12
64.8152E-12,000.0000E-3,203.1455E-12
67.1958E-12,500.0000E-3,3.5582E-9
67.9826E-12,1.0000E+0,16.5152E-9
65.0270E-12,1.5000E+0,42.3797E-9
69.7579E-12,2.0000E+0,84.8698E-9
66.3686E-12,2.5000E+0,144.2291E-9
66.7217E-12,3.0000E+0,232.8188E-9
67.7102E-12,3.5000E+0,347.6024E-9
65.3599E-12,4.0000E+0,491.7866E-9
67.2866E-12,4.5000E+0,668.5054E-9
68.8904E-12,5.0000E+0,879.4716E-9
66.6612E-12,5.5000E+0,1.1133E-6
68.8299E-12,6.0000E+0,1.4049E-6
72.7235E-12,6.5000E+0,1.7384E-6
71.7148E-12,7.0000E+0,2.1170E-6
72.7235E-12,7.5000E+0,2.5420E-6
68.3256E-12,8.0000E+0,3.0197E-6
66.4493E-12,8.5000E+0,3.5492E-6
72.4613E-12,9.0000E+0,4.1337E-6
71.6039E-12,9.5000E+0,4.7775E-6
69.2031E-12,10.0000E+0,5.4779E-6
65.4608E-12,10.5000E+0,6.2400E-6
69.4654E-12,11.0000E+0,7.0611E-6
69.7680E-12,11.5000E+0,7.9682E-6
70.4539E-12,12.0000E+0,8.9299E-6
70.5548E-12,12.5000E+0,9.9050E-6
72.6227E-12,13.0000E+0,11.0255E-6
72.9656E-12,13.5000E+0,12.2172E-6
72.7135E-12,14.0000E+0,13.4802E-6
70.9785E-12,14.5000E+0,14.8232E-6
70.1311E-12,15.0000E+0,16.2518E-6
71.9368E-12,15.5000E+0,17.7722E-6
70.7767E-12,16.0000E+0,19.5072E-6
69.7277E-12,16.5000E+0,21.2098E-6
73.1169E-12,17.0000E+0,23.0016E-6
73.1876E-12,17.5000E+0,24.8840E-6
72.1183E-12,18.0000E+0,26.7305E-6
73.3994E-12,18.5000E+0,28.7881E-6
75.7699E-12,19.0000E+0,30.8970E-6
74.8721E-12,19.5000E+0,33.1502E-6
70.9785E-12,20.0000E+0,35.6870E-6
66.0862E-12,20.0000E+0,35.4558E-6
74.0248E-12,19.5000E+0,32.7292E-6
66.6612E-12,19.0000E+0,30.3051E-6
64.6942E-12,18.5000E+0,27.9250E-6
68.6181E-12,18.0000E+0,25.6748E-6
67.3572E-12,17.5000E+0,23.5564E-6
66.1770E-12,17.0000E+0,21.5572E-6
65.7735E-12,16.5000E+0,19.6751E-6
63.3828E-12,16.0000E+0,17.9091E-6
66.4594E-12,15.5000E+0,16.2488E-6
63.7460E-12,15.0000E+0,14.6929E-6
61.8597E-12,14.5000E+0,13.2399E-6
63.9679E-12,14.0000E+0,11.8859E-6
60.2256E-12,13.5000E+0,10.6286E-6
64.2302E-12,13.0000E+0,9.4609E-6
61.2242E-12,12.5000E+0,8.3817E-6
61.9706E-12,12.0000E+0,7.3825E-6
59.2269E-12,11.5000E+0,6.4649E-6
