GateI,GateV,DrainI
58.8940E-12,-20.0000E+0,49.0303E-12
58.6217E-12,-19.5000E+0,40.1548E-12
63.5139E-12,-19.0000E+0,34.4232E-12
63.7358E-12,-18.5000E+0,30.4800E-12
63.8871E-12,-18.0000E+0,27.3904E-12
65.0673E-12,-17.5000E+0,25.0427E-12
71.2406E-12,-17.0000E+0,23.0337E-12
67.4479E-12,-16.5000E+0,21.4658E-12
68.8701E-12,-16.0000E+0,20.0908E-12
69.3543E-12,-15.5000E+0,18.7188E-12
65.7028E-12,-15.0000E+0,17.7346E-12
69.3039E-12,-14.5000E+0,16.9474E-12
69.3947E-12,-14.0000E+0,16.1476E-12
69.8587E-12,-13.5000E+0,15.3197E-12
70.1310E-12,-13.0000E+0,14.6782E-12
69.6166E-12,-12.5000E+0,14.1210E-12
66.4190E-12,-12.0000E+0,13.5127E-12
68.9307E-12,-11.5000E+0,12.9123E-12
68.7693E-12,-11.0000E+0,12.4838E-12
71.8559E-12,-10.5000E+0,12.2160E-12
70.9380E-12,-10.0000E+0,11.8146E-12
70.3933E-12,-9.5000E+0,11.4288E-12
73.6514E-12,-9.0000E+0,11.1912E-12
72.9655E-12,-8.5000E+0,10.7636E-12
68.0027E-12,-8.0000E+0,10.5546E-12
71.5432E-12,-7.5000E+0,10.1924E-12
71.5432E-12,-7.0000E+0,9.8985E-12
74.4080E-12,-6.5000E+0,9.5941E-12
75.7798E-12,-6.0000E+0,9.4886E-12
73.3690E-12,-5.5000E+0,9.3992E-12
76.2943E-12,-5.0000E+0,8.9953E-12
77.4744E-12,-4.5000E+0,8.7637E-12
72.3401E-12,-4.0000E+0,8.7360E-12
76.4657E-12,-3.5000E+0,8.4763E-12
78.3117E-12,-3.0000E+0,8.2211E-12
78.3318E-12,-2.5000E+0,8.2085E-12
78.9270E-12,-2.0000E+0,7.9518E-12
77.0810E-12,-1.5000E+0,7.8242E-12
76.4556E-12,-1.0000E+0,7.6695E-12
74.9325E-12,-500.0000E-3,7.4952E-12
76.3043E-12,000.0000E-3,10.8978E-12
76.7986E-12,500.0000E-3,77.4835E-12
72.8041E-12,1.0000E+0,448.4219E-12
79.7642E-12,1.5000E+0,1.5036E-9
77.9384E-12,2.0000E+0,3.6299E-9
78.5437E-12,2.5000E+0,7.2074E-9
78.7454E-12,3.0000E+0,13.0966E-9
80.6821E-12,3.5000E+0,20.9689E-9
79.0985E-12,4.0000E+0,31.3425E-9
78.9371E-12,4.5000E+0,44.5273E-9
79.8348E-12,5.0000E+0,60.8222E-9
80.8334E-12,5.5000E+0,80.5728E-9
80.5913E-12,6.0000E+0,101.5560E-9
78.6546E-12,6.5000E+0,130.0934E-9
76.7986E-12,7.0000E+0,162.9066E-9
76.6372E-12,7.5000E+0,200.4006E-9
78.8564E-12,8.0000E+0,242.8386E-9
76.0723E-12,8.5000E+0,290.6129E-9
77.5753E-12,9.0000E+0,343.9202E-9
74.4685E-12,9.5000E+0,403.1357E-9
77.2223E-12,10.0000E+0,468.3978E-9
77.2323E-12,10.5000E+0,540.1233E-9
74.8518E-12,11.0000E+0,618.5398E-9
74.1860E-12,11.5000E+0,703.9788E-9
75.0535E-12,12.0000E+0,796.6509E-9
75.8000E-12,12.5000E+0,896.9292E-9
76.7986E-12,13.0000E+0,995.0095E-9
80.6115E-12,13.5000E+0,1.1122E-6
76.9398E-12,14.0000E+0,1.2374E-6
79.4717E-12,14.5000E+0,1.3712E-6
77.2223E-12,15.0000E+0,1.5137E-6
80.0366E-12,15.5000E+0,1.6654E-6
79.1993E-12,16.0000E+0,1.8264E-6
75.2149E-12,16.5000E+0,1.9971E-6
75.2149E-12,17.0000E+0,2.1779E-6
77.9586E-12,17.5000E+0,2.3691E-6
77.2021E-12,18.0000E+0,2.5703E-6
78.4630E-12,18.5000E+0,2.7828E-6
77.4744E-12,19.0000E+0,3.0059E-6
78.1200E-12,19.5000E+0,3.2405E-6
77.5350E-12,20.0000E+0,3.4865E-6
78.3722E-12,20.0000E+0,3.4675E-6
78.1200E-12,19.5000E+0,3.1891E-6
76.6876E-12,19.0000E+0,2.9291E-6
75.6890E-12,18.5000E+0,2.6849E-6
73.6111E-12,18.0000E+0,2.4557E-6
73.1370E-12,17.5000E+0,2.2408E-6
70.8371E-12,17.0000E+0,2.0392E-6
71.7147E-12,16.5000E+0,1.8504E-6
74.3273E-12,16.0000E+0,1.6741E-6
72.4309E-12,15.5000E+0,1.5095E-6
73.4194E-12,15.0000E+0,1.3564E-6
73.3488E-12,14.5000E+0,1.2140E-6
74.1659E-12,14.0000E+0,1.0820E-6
73.4295E-12,13.5000E+0,960.0232E-9
75.1948E-12,13.0000E+0,847.6251E-9
78.4327E-12,12.5000E+0,744.3411E-9
81.4992E-12,12.0000E+0,649.5857E-9
78.2612E-12,11.5000E+0,562.7565E-9
77.4442E-12,11.0000E+0,484.1425E-9
77.0508E-12,10.5000E+0,413.2954E-9
77.2021E-12,10.0000E+0,349.6496E-9
76.4254E-12,9.5000E+0,292.8625E-9
76.3850E-12,9.0000E+0,242.3456E-9
72.7436E-12,8.5000E+0,197.9298E-9
75.0031E-12,8.0000E+0,159.1657E-9
77.2828E-12,7.5000E+0,125.7461E-9
74.7207E-12,7.0000E+0,97.1957E-9
72.7638E-12,6.5000E+0,73.2072E-9
78.1200E-12,6.0000E+0,53.8756E-9
71.2204E-12,5.5000E+0,37.7077E-9
73.7523E-12,5.0000E+0,25.0886E-9
70.0705E-12,4.5000E+0,15.5864E-9
66.2576E-12,4.0000E+0,8.7766E-9
72.6427E-12,3.5000E+0,4.3495E-9
73.6716E-12,3.0000E+0,1.6999E-9
70.9683E-12,2.5000E+0,440.1799E-12
66.3484E-12,2.0000E+0,50.4661E-12
68.7188E-12,1.5000E+0,5.2907E-12
71.9467E-12,1.0000E+0,4.5834E-12
71.6744E-12,500.0000E-3,4.6396E-12
70.6152E-12,000.0000E-3,4.4563E-12
68.4061E-12,-500.0000E-3,4.2955E-12
64.9059E-12,-1.0000E+0,4.1177E-12
65.8945E-12,-1.5000E+0,4.3397E-12
66.1567E-12,-2.0000E+0,4.1935E-12
66.9536E-12,-2.5000E+0,4.1579E-12
70.4236E-12,-3.0000E+0,4.2317E-12
71.1599E-12,-3.5000E+0,4.1714E-12
68.4868E-12,-4.0000E+0,4.0991E-12
68.7188E-12,-4.5000E+0,4.1347E-12
68.6684E-12,-5.0000E+0,4.0388E-12
70.4336E-12,-5.5000E+0,3.9273E-12
67.6395E-12,-6.0000E+0,4.0162E-12
68.6482E-12,-6.5000E+0,3.9966E-12
67.2260E-12,-7.0000E+0,3.8268E-12
67.4378E-12,-7.5000E+0,3.8579E-12
69.3846E-12,-8.0000E+0,3.7650E-12
63.6047E-12,-8.5000E+0,3.7394E-12
70.7867E-12,-9.0000E+0,3.6997E-12
69.2736E-12,-9.5000E+0,3.6916E-12
67.5588E-12,-10.0000E+0,3.6464E-12
69.6973E-12,-10.5000E+0,3.7550E-12
70.5043E-12,-11.0000E+0,3.6706E-12
