GateI,GateV,DrainI
45.1860E-12,-20.0000E+0,49.4626E-12
48.4540E-12,-19.5000E+0,40.6575E-12
48.8171E-12,-19.0000E+0,34.8178E-12
55.3938E-12,-18.5000E+0,30.7456E-12
61.0627E-12,-18.0000E+0,27.5811E-12
65.7532E-12,-17.5000E+0,24.4242E-12
65.1581E-12,-17.0000E+0,21.2768E-12
63.9779E-12,-16.5000E+0,21.7711E-12
64.3208E-12,-16.0000E+0,20.3620E-12
64.0989E-12,-15.5000E+0,19.0271E-12
68.6280E-12,-15.0000E+0,17.5868E-12
68.1438E-12,-14.5000E+0,16.7237E-12
66.1466E-12,-14.0000E+0,15.7923E-12
66.7619E-12,-13.5000E+0,15.1498E-12
65.5615E-12,-13.0000E+0,15.0101E-12
66.3786E-12,-12.5000E+0,14.3606E-12
65.0471E-12,-12.0000E+0,13.6542E-12
63.3525E-12,-11.5000E+0,13.2383E-12
66.2071E-12,-11.0000E+0,12.9072E-12
61.5973E-12,-10.5000E+0,12.5224E-12
60.9013E-12,-10.0000E+0,11.9637E-12
65.2589E-12,-9.5000E+0,11.6728E-12
64.1493E-12,-9.0000E+0,11.4669E-12
61.0224E-12,-8.5000E+0,10.9961E-12
65.2085E-12,-8.0000E+0,10.6656E-12
63.8367E-12,-7.5000E+0,10.5319E-12
66.7014E-12,-7.0000E+0,10.1079E-12
62.3539E-12,-6.5000E+0,10.0386E-12
66.0457E-12,-6.0000E+0,9.8135E-12
68.7491E-12,-5.5000E+0,9.6317E-12
69.9192E-12,-5.0000E+0,9.4157E-12
69.5358E-12,-4.5000E+0,9.1901E-12
68.6684E-12,-4.0000E+0,8.9736E-12
70.2520E-12,-3.5000E+0,8.7681E-12
70.8976E-12,-3.0000E+0,8.5747E-12
69.2231E-12,-2.5000E+0,8.3526E-12
68.8398E-12,-2.0000E+0,8.2225E-12
66.6509E-12,-1.5000E+0,8.1663E-12
67.5386E-12,-1.0000E+0,7.8789E-12
63.8165E-12,-500.0000E-3,8.5455E-12
64.5629E-12,000.0000E-3,32.4039E-12
69.2030E-12,500.0000E-3,109.2676E-12
63.2314E-12,1.0000E+0,31.5192E-12
70.9077E-12,1.5000E+0,92.3656E-12
69.8889E-12,2.0000E+0,217.1796E-12
68.3052E-12,2.5000E+0,3.6768E-9
69.2635E-12,3.0000E+0,9.4411E-9
86.4922E-12,3.5000E+0,15.4223E-9
79.5120E-12,4.0000E+0,30.6168E-9
66.6005E-12,4.5000E+0,40.5361E-9
66.2273E-12,5.0000E+0,256.2567E-9
73.7321E-12,5.5000E+0,325.9436E-9
75.5780E-12,6.0000E+0,479.6600E-9
68.7591E-12,6.5000E+0,582.6192E-9
67.3671E-12,7.0000E+0,699.9789E-9
93.6439E-12,7.5000E+0,793.9266E-9
72.2694E-12,8.0000E+0,975.9555E-9
75.5679E-12,8.5000E+0,1.1899E-6
82.0942E-12,9.0000E+0,1.4296E-6
73.3992E-12,9.5000E+0,1.8406E-6
71.4826E-12,10.0000E+0,2.0655E-6
72.7334E-12,10.5000E+0,2.3642E-6
70.5143E-12,11.0000E+0,2.8946E-6
63.7660E-12,11.5000E+0,3.3902E-6
70.5143E-12,12.0000E+0,3.7523E-6
81.0654E-12,12.5000E+0,4.1120E-6
72.1383E-12,13.0000E+0,5.0699E-6
69.8586E-12,13.5000E+0,5.7344E-6
72.6326E-12,14.0000E+0,6.2186E-6
82.5986E-12,14.5000E+0,7.1247E-6
73.4194E-12,15.0000E+0,8.0286E-6
71.8660E-12,15.5000E+0,8.4805E-6
72.6931E-12,16.0000E+0,9.5033E-6
69.2332E-12,16.5000E+0,10.5096E-6
66.8224E-12,17.0000E+0,11.3880E-6
70.6555E-12,17.5000E+0,12.1187E-6
67.5386E-12,18.0000E+0,13.3722E-6
68.5776E-12,18.5000E+0,14.4131E-6
71.2506E-12,19.0000E+0,15.4192E-6
75.9109E-12,19.5000E+0,16.4352E-6
71.4826E-12,20.0000E+0,17.7998E-6
68.5271E-12,20.0000E+0,17.7266E-6
65.4304E-12,19.5000E+0,16.1705E-6
