GateI,GateV,DrainI
53.1141E-12,-20.0000E+0,50.1579E-12
47.6975E-12,-19.5000E+0,41.1508E-12
53.0838E-12,-19.0000E+0,35.4513E-12
50.4915E-12,-18.5000E+0,31.4976E-12
49.9165E-12,-18.0000E+0,28.4070E-12
53.1141E-12,-17.5000E+0,26.0308E-12
54.2338E-12,-17.0000E+0,23.7887E-12
54.4153E-12,-16.5000E+0,22.2187E-12
52.5492E-12,-16.0000E+0,20.9668E-12
54.7482E-12,-15.5000E+0,19.5526E-12
52.9931E-12,-15.0000E+0,18.5755E-12
55.9284E-12,-14.5000E+0,17.6883E-12
57.6432E-12,-14.0000E+0,16.9453E-12
58.7629E-12,-13.5000E+0,16.1606E-12
58.9545E-12,-13.0000E+0,15.4567E-12
61.5267E-12,-12.5000E+0,14.9303E-12
62.7674E-12,-12.0000E+0,14.3596E-12
63.0297E-12,-11.5000E+0,13.8567E-12
63.7156E-12,-11.0000E+0,13.4834E-12
62.2126E-12,-10.5000E+0,13.0880E-12
61.7789E-12,-10.0000E+0,12.6073E-12
60.0036E-12,-9.5000E+0,12.1546E-12
61.6982E-12,-9.0000E+0,11.8843E-12
66.5400E-12,-8.5000E+0,11.4890E-12
63.2012E-12,-8.0000E+0,11.3307E-12
64.2300E-12,-7.5000E+0,11.0866E-12
63.9577E-12,-7.0000E+0,11.0042E-12
64.8554E-12,-6.5000E+0,10.5415E-12
62.9692E-12,-6.0000E+0,10.4079E-12
67.4882E-12,-5.5000E+0,10.1321E-12
66.0255E-12,-5.0000E+0,9.8457E-12
66.1668E-12,-4.5000E+0,9.6201E-12
65.6019E-12,-4.0000E+0,9.6241E-12
65.6826E-12,-3.5000E+0,9.3016E-12
61.6377E-12,-3.0000E+0,9.2449E-12
59.8422E-12,-2.5000E+0,8.9806E-12
64.5831E-12,-2.0000E+0,8.8219E-12
62.6968E-12,-1.5000E+0,8.7817E-12
67.2057E-12,-1.0000E+0,8.3567E-12
66.9031E-12,-500.0000E-3,8.9917E-12
65.4607E-12,000.0000E-3,102.0736E-12
62.5959E-12,500.0000E-3,1.5988E-9
64.2200E-12,1.0000E+0,5.9290E-9
71.0186E-12,1.5000E+0,13.8222E-9
69.9393E-12,2.0000E+0,24.4403E-9
67.0948E-12,2.5000E+0,38.4384E-9
69.5459E-12,3.0000E+0,63.0717E-9
71.3414E-12,3.5000E+0,83.5784E-9
62.8885E-12,4.0000E+0,107.9579E-9
68.2750E-12,4.5000E+0,141.0838E-9
66.6812E-12,5.0000E+0,195.5731E-9
69.6165E-12,5.5000E+0,376.3397E-9
69.6771E-12,6.0000E+0,509.0693E-9
56.1100E-12,6.5000E+0,702.7743E-9
57.2901E-12,7.0000E+0,856.6822E-9
61.3351E-12,7.5000E+0,958.7217E-9
60.2961E-12,8.0000E+0,1.1803E-6
69.8485E-12,8.5000E+0,1.5903E-6
67.3066E-12,9.0000E+0,1.7168E-6
68.3557E-12,9.5000E+0,2.1023E-6
70.3630E-12,10.0000E+0,2.4732E-6
65.2993E-12,10.5000E+0,3.0655E-6
65.8440E-12,11.0000E+0,3.4213E-6
57.8348E-12,11.5000E+0,3.7961E-6
56.0999E-12,12.0000E+0,4.2080E-6
62.2832E-12,12.5000E+0,5.0517E-6
63.7156E-12,13.0000E+0,5.4618E-6
59.5900E-12,13.5000E+0,6.2129E-6
59.8018E-12,14.0000E+0,6.6966E-6
68.6784E-12,14.5000E+0,7.3545E-6
72.1988E-12,15.0000E+0,8.2247E-6
71.7147E-12,15.5000E+0,9.2275E-6
71.0287E-12,16.0000E+0,10.0095E-6
69.0416E-12,16.5000E+0,10.8945E-6
70.3630E-12,17.0000E+0,11.9595E-6
67.7605E-12,17.5000E+0,12.8928E-6
64.9967E-12,18.0000E+0,13.7154E-6
69.0819E-12,18.5000E+0,15.3137E-6
73.3488E-12,19.0000E+0,16.4779E-6
67.5790E-12,19.5000E+0,17.6381E-6
71.0186E-12,20.0000E+0,18.7808E-6
70.4739E-12,20.0000E+0,18.7761E-6
63.0599E-12,19.5000E+0,17.3842E-6
66.6005E-12,19.0000E+0,16.0475E-6
69.5459E-12,18.5000E+0,14.8573E-6
69.2433E-12,18.0000E+0,13.7398E-6
68.3052E-12,17.5000E+0,12.5641E-6
68.9508E-12,17.0000E+0,11.5200E-6
67.4983E-12,16.5000E+0,10.5334E-6
64.5629E-12,16.0000E+0,9.5872E-6
64.1090E-12,15.5000E+0,8.7125E-6
61.7991E-12,15.0000E+0,7.8831E-6
57.9256E-12,14.5000E+0,7.1070E-6
64.6840E-12,14.0000E+0,6.3815E-6
60.5785E-12,13.5000E+0,5.6907E-6
62.6060E-12,13.0000E+0,5.0040E-6
63.3928E-12,12.5000E+0,4.4144E-6
63.1205E-12,12.0000E+0,3.9073E-6
63.5340E-12,11.5000E+0,3.4489E-6
56.7354E-12,11.0000E+0,3.0089E-6
64.5226E-12,10.5000E+0,2.4660E-6
65.1177E-12,10.0000E+0,2.1399E-6
55.9486E-12,9.5000E+0,1.8340E-6
54.0925E-12,9.0000E+0,1.5224E-6
57.0380E-12,8.5000E+0,1.2442E-6
60.4777E-12,8.0000E+0,1.0341E-6
62.5657E-12,7.5000E+0,845.7653E-9
60.5684E-12,7.0000E+0,651.4292E-9
60.6491E-12,6.5000E+0,518.9503E-9
61.7083E-12,6.0000E+0,400.0725E-9
59.1966E-12,5.5000E+0,295.1860E-9
59.8623E-12,5.0000E+0,216.2934E-9
62.9288E-12,4.5000E+0,150.5041E-9
63.7257E-12,4.0000E+0,98.8663E-9
61.7688E-12,3.5000E+0,61.0867E-9
59.4690E-12,3.0000E+0,32.6372E-9
57.7340E-12,2.5000E+0,14.3010E-9
58.4905E-12,2.0000E+0,4.5262E-9
56.3722E-12,1.5000E+0,656.5587E-12
56.7656E-12,1.0000E+0,18.5006E-12
58.9949E-12,500.0000E-3,5.6277E-12
60.8206E-12,000.0000E-3,5.4368E-12
59.5093E-12,-500.0000E-3,5.1962E-12
59.5194E-12,-1.0000E+0,5.2354E-12
56.0696E-12,-1.5000E+0,5.1666E-12
57.3204E-12,-2.0000E+0,5.2952E-12
56.0797E-12,-2.5000E+0,5.0555E-12
53.9211E-12,-3.0000E+0,5.0415E-12
54.1430E-12,-3.5000E+0,5.0862E-12
52.3777E-12,-4.0000E+0,5.0199E-12
52.0751E-12,-4.5000E+0,4.8898E-12
55.3433E-12,-5.0000E+0,4.9747E-12
53.2755E-12,-5.5000E+0,4.8561E-12
54.3447E-12,-6.0000E+0,4.8541E-12
56.1503E-12,-6.5000E+0,4.8621E-12
54.1127E-12,-7.0000E+0,4.7260E-12
52.3172E-12,-7.5000E+0,4.7873E-12
50.1586E-12,-8.0000E+0,5.0827E-12
53.2150E-12,-8.5000E+0,4.8476E-12
52.6501E-12,-9.0000E+0,4.6803E-12
55.6460E-12,-9.5000E+0,4.6310E-12
52.4080E-12,-10.0000E+0,4.5537E-12
52.9023E-12,-10.5000E+0,4.4492E-12
50.2191E-12,-11.0000E+0,4.5366E-12
53.2049E-12,-11.5000E+0,4.4894E-12
51.0563E-12,-12.0000E+0,4.4441E-12
54.7785E-12,-12.5000E+0,4.4075E-12
54.9701E-12,-13.0000E+0,4.4572E-12
51.2480E-12,-13.5000E+0,4.3884E-12
50.9353E-12,-14.0000E+0,4.4582E-12
53.7899E-12,-14.5000E+0,4.3844E-12
56.1503E-12,-15.0000E+0,4.3125E-12
55.3433E-12,-15.5000E+0,4.3412E-12
53.1847E-12,-16.0000E+0,4.2849E-12
54.0825E-12,-16.5000E+0,4.1889E-12
54.9298E-12,-17.0000E+0,4.2794E-12
55.8073E-12,-17.5000E+0,4.0402E-12
56.0696E-12,-18.0000E+0,4.1643E-12
53.3058E-12,-18.5000E+0,4.1322E-12
57.6230E-12,-19.0000E+0,4.1287E-12
56.4428E-12,-19.5000E+0,4.1749E-12
55.8679E-12,-20.0000E+0,4.1648E-12
