GateI,GateV,DrainI
43.9453E-12,-20.0000E+0,47.5562E-12
42.0793E-12,-19.5000E+0,38.5429E-12
49.5837E-12,-19.0000E+0,32.9444E-12
49.5736E-12,-18.5000E+0,28.9404E-12
50.2292E-12,-18.0000E+0,25.9879E-12
53.0334E-12,-17.5000E+0,23.4715E-12
54.6171E-12,-17.0000E+0,21.6293E-12
49.5131E-12,-16.5000E+0,20.1226E-12
50.8142E-12,-16.0000E+0,18.5989E-12
51.2682E-12,-15.5000E+0,17.6047E-12
56.7152E-12,-15.0000E+0,16.6250E-12
56.1705E-12,-14.5000E+0,15.4872E-12
56.5337E-12,-14.0000E+0,14.8120E-12
51.0261E-12,-13.5000E+0,14.1192E-12
55.0710E-12,-13.0000E+0,13.5470E-12
55.6359E-12,-12.5000E+0,12.8979E-12
58.9848E-12,-12.0000E+0,12.3227E-12
57.8147E-12,-11.5000E+0,12.0152E-12
60.8913E-12,-11.0000E+0,11.4385E-12
61.2948E-12,-10.5000E+0,11.1687E-12
57.4516E-12,-10.0000E+0,10.7115E-12
60.4979E-12,-9.5000E+0,10.3453E-12
58.8739E-12,-9.0000E+0,10.0760E-12
60.5685E-12,-8.5000E+0,9.6445E-12
60.4979E-12,-8.0000E+0,9.4294E-12
54.7583E-12,-7.5000E+0,9.1943E-12
57.6433E-12,-7.0000E+0,9.0009E-12
60.0440E-12,-6.5000E+0,8.5613E-12
59.1261E-12,-6.0000E+0,8.4407E-12
58.7629E-12,-5.5000E+0,8.2825E-12
63.5947E-12,-5.0000E+0,7.9389E-12
58.9748E-12,-4.5000E+0,7.9359E-12
59.3177E-12,-4.0000E+0,7.5917E-12
62.5860E-12,-3.5000E+0,7.4847E-12
61.3755E-12,-3.0000E+0,7.3551E-12
60.6694E-12,-2.5000E+0,7.0481E-12
61.1334E-12,-2.0000E+0,7.0180E-12
65.4205E-12,-1.5000E+0,6.8321E-12
62.3439E-12,-1.0000E+0,6.8316E-12
63.8569E-12,-500.0000E-3,6.6171E-12
59.8322E-12,000.0000E-3,17.7941E-12
63.9376E-12,500.0000E-3,628.2603E-12
61.5873E-12,1.0000E+0,4.1797E-9
61.2343E-12,1.5000E+0,13.8163E-9
63.6754E-12,2.0000E+0,30.1969E-9
64.5630E-12,2.5000E+0,55.2734E-9
62.7675E-12,3.0000E+0,87.1232E-9
61.6479E-12,3.5000E+0,134.1323E-9
62.2632E-12,4.0000E+0,194.7422E-9
67.6497E-12,4.5000E+0,266.8129E-9
60.7501E-12,5.0000E+0,360.9281E-9
64.6437E-12,5.5000E+0,476.7173E-9
59.0050E-12,6.0000E+0,600.9045E-9
71.9368E-12,6.5000E+0,742.2934E-9
58.3090E-12,7.0000E+0,895.9608E-9
57.6533E-12,7.5000E+0,1.0949E-6
65.6625E-12,8.0000E+0,1.2450E-6
54.3347E-12,8.5000E+0,1.4527E-6
70.8272E-12,9.0000E+0,1.6978E-6
68.2045E-12,9.5000E+0,2.0702E-6
63.1912E-12,10.0000E+0,2.3543E-6
58.9949E-12,10.5000E+0,2.7020E-6
60.1449E-12,11.0000E+0,3.0849E-6
69.0821E-12,11.5000E+0,3.5426E-6
60.8711E-12,12.0000E+0,4.1757E-6
63.5745E-12,12.5000E+0,4.6157E-6
64.4218E-12,13.0000E+0,5.2068E-6
66.9537E-12,13.5000E+0,5.6764E-6
66.9941E-12,14.0000E+0,6.3026E-6
58.0568E-12,14.5000E+0,6.8995E-6
80.6420E-12,15.0000E+0,7.7994E-6
68.7896E-12,15.5000E+0,8.4865E-6
65.3599E-12,16.0000E+0,9.1694E-6
67.4379E-12,16.5000E+0,10.0004E-6
71.5938E-12,17.0000E+0,10.8719E-6
63.3728E-12,17.5000E+0,11.9660E-6
65.7130E-12,18.0000E+0,12.8229E-6
65.8139E-12,18.5000E+0,13.7413E-6
70.2320E-12,19.0000E+0,14.5900E-6
66.5603E-12,19.5000E+0,15.8128E-6
67.9927E-12,20.0000E+0,16.9652E-6
67.8111E-12,20.0000E+0,16.8627E-6
70.4842E-12,19.5000E+0,15.6086E-6
62.1320E-12,19.0000E+0,14.5576E-6
68.0330E-12,18.5000E+0,12.9397E-6
67.3471E-12,18.0000E+0,12.0708E-6
63.8469E-12,17.5000E+0,11.1882E-6
68.0229E-12,17.0000E+0,10.2790E-6
61.7185E-12,16.5000E+0,9.4104E-6
71.2710E-12,16.0000E+0,8.4291E-6
64.9867E-12,15.5000E+0,8.0142E-6
63.6552E-12,15.0000E+0,7.2273E-6
66.3687E-12,14.5000E+0,6.4834E-6
64.8858E-12,14.0000E+0,5.7980E-6
59.4791E-12,13.5000E+0,5.1655E-6
58.7428E-12,13.0000E+0,4.5815E-6
58.4301E-12,12.5000E+0,4.0439E-6
58.2081E-12,12.0000E+0,3.5482E-6
55.8377E-12,11.5000E+0,3.0957E-6
57.3406E-12,11.0000E+0,2.6820E-6
56.5135E-12,10.5000E+0,2.3070E-6
55.6863E-12,10.0000E+0,1.9680E-6
58.0467E-12,9.5000E+0,1.6633E-6
63.5644E-12,9.0000E+0,1.3909E-6
57.3003E-12,8.5000E+0,1.1498E-6
58.4099E-12,8.0000E+0,937.2824E-9
58.9041E-12,7.5000E+0,752.2283E-9
57.6332E-12,7.0000E+0,594.7526E-9
57.3608E-12,6.5000E+0,456.9762E-9
57.0279E-12,6.0000E+0,342.0381E-9
58.2283E-12,5.5000E+0,247.5643E-9
61.9606E-12,5.0000E+0,171.6055E-9
57.2095E-12,4.5000E+0,112.4487E-9
55.9486E-12,4.0000E+0,69.3997E-9
59.0958E-12,3.5000E+0,37.5007E-9
60.0137E-12,3.0000E+0,16.9714E-9
60.9418E-12,2.5000E+0,5.7614E-9
56.1100E-12,2.0000E+0,985.7523E-12
57.4012E-12,1.5000E+0,31.2353E-12
54.5768E-12,1.0000E+0,4.0308E-12
56.8766E-12,500.0000E-3,3.8887E-12
57.0582E-12,000.0000E-3,3.7646E-12
57.0683E-12,-500.0000E-3,3.5787E-12
56.6648E-12,-1.0000E+0,3.6857E-12
55.0811E-12,-1.5000E+0,3.6661E-12
