GateI,GateV,DrainI
46.6284E-12,-20.0000E+0,48.1630E-12
47.9093E-12,-19.5000E+0,39.2935E-12
52.9426E-12,-19.0000E+0,33.7774E-12
52.8014E-12,-18.5000E+0,29.6800E-12
55.1819E-12,-18.0000E+0,26.5799E-12
52.5291E-12,-17.5000E+0,24.2961E-12
53.1544E-12,-17.0000E+0,22.1866E-12
58.0971E-12,-16.5000E+0,20.6131E-12
59.7413E-12,-16.0000E+0,19.3080E-12
60.9114E-12,-15.5000E+0,18.1555E-12
59.1260E-12,-15.0000E+0,17.1940E-12
57.0279E-12,-14.5000E+0,16.2415E-12
55.4846E-12,-14.0000E+0,15.3553E-12
51.3085E-12,-13.5000E+0,14.5876E-12
56.9674E-12,-13.0000E+0,14.0295E-12
55.4946E-12,-12.5000E+0,13.4930E-12
56.7354E-12,-12.0000E+0,13.0182E-12
60.1347E-12,-11.5000E+0,12.4777E-12
58.4502E-12,-11.0000E+0,12.0602E-12
57.6129E-12,-10.5000E+0,11.6673E-12
60.5987E-12,-10.0000E+0,11.2639E-12
56.9068E-12,-9.5000E+0,10.8967E-12
55.0306E-12,-9.0000E+0,10.6465E-12
57.3708E-12,-8.5000E+0,10.2607E-12
56.7959E-12,-8.0000E+0,10.1220E-12
56.5941E-12,-7.5000E+0,9.8246E-12
60.8610E-12,-7.0000E+0,9.4066E-12
56.7757E-12,-6.5000E+0,9.3202E-12
59.1563E-12,-6.0000E+0,9.0203E-12
58.6216E-12,-5.5000E+0,8.8791E-12
62.9994E-12,-5.0000E+0,8.6500E-12
60.2658E-12,-4.5000E+0,8.3431E-12
56.5034E-12,-4.0000E+0,8.1155E-12
65.9348E-12,-3.5000E+0,7.9377E-12
60.5886E-12,-3.0000E+0,7.7453E-12
60.9618E-12,-2.5000E+0,7.6995E-12
63.0499E-12,-2.0000E+0,7.6036E-12
62.7271E-12,-1.5000E+0,7.3187E-12
65.7935E-12,-1.0000E+0,7.2142E-12
66.0659E-12,-500.0000E-3,7.1489E-12
63.5240E-12,000.0000E-3,7.0600E-12
66.0861E-12,500.0000E-3,8.8897E-12
66.4492E-12,1.0000E+0,77.4415E-12
68.4565E-12,1.5000E+0,796.9026E-12
65.2993E-12,2.0000E+0,3.7493E-9
63.7459E-12,2.5000E+0,12.1315E-9
67.2057E-12,3.0000E+0,26.9223E-9
73.2378E-12,3.5000E+0,50.3440E-9
64.4318E-12,4.0000E+0,84.0719E-9
66.8224E-12,4.5000E+0,126.9193E-9
68.2346E-12,5.0000E+0,189.0884E-9
63.6652E-12,5.5000E+0,266.5956E-9
64.8151E-12,6.0000E+0,360.8943E-9
68.2750E-12,6.5000E+0,473.8602E-9
71.0489E-12,7.0000E+0,606.5267E-9
68.6583E-12,7.5000E+0,761.2306E-9
69.7376E-12,8.0000E+0,918.2889E-9
68.3355E-12,8.5000E+0,1.1223E-6
67.1553E-12,9.0000E+0,1.3508E-6
67.8110E-12,9.5000E+0,1.6064E-6
79.0580E-12,10.0000E+0,1.8903E-6
67.3873E-12,10.5000E+0,2.2139E-6
67.1654E-12,11.0000E+0,2.5620E-6
69.6065E-12,11.5000E+0,2.9433E-6
68.2447E-12,12.0000E+0,3.3584E-6
68.2548E-12,12.5000E+0,3.8103E-6
69.6165E-12,13.0000E+0,4.2989E-6
67.3167E-12,13.5000E+0,4.8268E-6
67.5487E-12,14.0000E+0,5.3942E-6
66.7014E-12,14.5000E+0,6.0040E-6
69.1525E-12,15.0000E+0,6.6570E-6
66.8426E-12,15.5000E+0,7.3521E-6
68.3557E-12,16.0000E+0,8.0917E-6
70.3731E-12,16.5000E+0,8.8815E-6
68.3557E-12,17.0000E+0,9.6302E-6
