GateI,GateV,DrainI
49.7451E-12,-20.0000E+0,48.8658E-12
52.1962E-12,-19.5000E+0,40.0184E-12
54.7381E-12,-19.0000E+0,34.2773E-12
54.9701E-12,-18.5000E+0,30.3597E-12
56.1301E-12,-18.0000E+0,27.1400E-12
53.0738E-12,-17.5000E+0,24.7673E-12
59.5295E-12,-17.0000E+0,22.9633E-12
57.6936E-12,-16.5000E+0,21.2702E-12
59.5295E-12,-16.0000E+0,19.7772E-12
63.0499E-12,-15.5000E+0,17.3658E-12
65.4304E-12,-15.0000E+0,15.5763E-12
62.5959E-12,-14.5000E+0,16.6203E-12
58.0164E-12,-14.0000E+0,15.9310E-12
60.0742E-12,-13.5000E+0,15.3447E-12
60.5987E-12,-13.0000E+0,14.5409E-12
60.4777E-12,-12.5000E+0,13.9612E-12
62.0916E-12,-12.0000E+0,13.4156E-12
60.6290E-12,-11.5000E+0,12.8625E-12
60.6290E-12,-11.0000E+0,12.5455E-12
66.7922E-12,-10.5000E+0,11.6970E-12
66.6005E-12,-10.0000E+0,11.7623E-12
64.2300E-12,-9.5000E+0,11.3604E-12
60.9517E-12,-9.0000E+0,11.0509E-12
64.0687E-12,-8.5000E+0,10.7560E-12
70.6555E-12,-8.0000E+0,10.5088E-12
71.5835E-12,-7.5000E+0,10.1527E-12
67.7504E-12,-7.0000E+0,10.0446E-12
68.2447E-12,-6.5000E+0,9.5729E-12
67.8715E-12,-6.0000E+0,9.4292E-12
63.3323E-12,-5.5000E+0,9.3197E-12
65.6321E-12,-5.0000E+0,9.0218E-12
67.0847E-12,-4.5000E+0,8.8877E-12
65.3800E-12,-4.0000E+0,8.6797E-12
69.0214E-12,-3.5000E+0,8.3285E-12
66.3786E-12,-3.0000E+0,8.1617E-12
65.4001E-12,-2.5000E+0,8.0281E-12
64.9967E-12,-2.0000E+0,7.9402E-12
64.7949E-12,-1.5000E+0,7.8658E-12
68.5170E-12,-1.0000E+0,7.7488E-12
67.1755E-12,-500.0000E-3,7.5629E-12
71.9366E-12,000.0000E-3,9.0092E-12
68.6583E-12,500.0000E-3,85.9462E-12
72.4409E-12,1.0000E+0,864.4723E-12
59.3883E-12,1.5000E+0,3.7937E-9
67.8311E-12,2.0000E+0,11.7531E-9
69.5157E-12,2.5000E+0,24.9896E-9
65.7431E-12,3.0000E+0,45.3843E-9
72.8545E-12,3.5000E+0,74.4058E-9
70.4336E-12,4.0000E+0,110.4864E-9
67.7605E-12,4.5000E+0,163.5526E-9
69.8687E-12,5.0000E+0,229.1904E-9
66.6207E-12,5.5000E+0,309.2248E-9
68.3052E-12,6.0000E+0,404.7202E-9
69.9192E-12,6.5000E+0,517.3812E-9
67.1553E-12,7.0000E+0,647.9041E-9
71.0892E-12,7.5000E+0,797.8598E-9
72.3300E-12,8.0000E+0,948.1257E-9
70.1915E-12,8.5000E+0,1.1431E-6
68.4464E-12,9.0000E+0,1.3606E-6
70.7059E-12,9.5000E+0,1.6020E-6
69.2635E-12,10.0000E+0,1.8682E-6
68.6986E-12,10.5000E+0,2.1614E-6
69.3644E-12,11.0000E+0,2.4822E-6
70.3731E-12,11.5000E+0,2.8328E-6
71.8155E-12,12.0000E+0,3.2143E-6
70.8572E-12,12.5000E+0,3.6268E-6
69.0819E-12,13.0000E+0,4.0716E-6
70.5042E-12,13.5000E+0,4.5508E-6
68.6280E-12,14.0000E+0,5.0655E-6
71.1296E-12,14.5000E+0,5.6161E-6
70.9178E-12,15.0000E+0,6.2048E-6
74.2465E-12,15.5000E+0,6.8318E-6
73.6816E-12,16.0000E+0,7.4989E-6
74.3474E-12,16.5000E+0,8.2012E-6
74.8215E-12,17.0000E+0,8.9468E-6
71.2708E-12,17.5000E+0,9.6511E-6
73.5001E-12,18.0000E+0,10.4902E-6
73.9943E-12,18.5000E+0,11.3679E-6
75.9613E-12,19.0000E+0,12.2845E-6
75.0535E-12,19.5000E+0,13.2477E-6
73.5707E-12,20.0000E+0,14.2589E-6
73.7018E-12,20.0000E+0,14.1704E-6
72.0072E-12,19.5000E+0,13.0112E-6
69.9595E-12,19.0000E+0,11.9269E-6
70.3731E-12,18.5000E+0,10.9081E-6
70.9581E-12,18.0000E+0,9.9541E-6
69.3240E-12,17.5000E+0,9.0596E-6
70.9682E-12,17.0000E+0,8.2211E-6
71.1397E-12,16.5000E+0,7.4369E-6
71.7449E-12,16.0000E+0,6.6914E-6
71.7550E-12,15.5000E+0,6.0069E-6
71.1800E-12,15.0000E+0,5.3744E-6
70.0805E-12,14.5000E+0,4.7876E-6
73.1773E-12,14.0000E+0,4.2468E-6
67.6294E-12,13.5000E+0,3.7475E-6
64.2300E-12,13.0000E+0,3.2897E-6
66.0760E-12,12.5000E+0,2.8708E-6
63.5744E-12,12.0000E+0,2.4883E-6
68.0530E-12,11.5000E+0,2.1412E-6
65.8541E-12,11.0000E+0,1.8271E-6
62.2530E-12,10.5000E+0,1.5456E-6
65.9348E-12,10.0000E+0,1.2941E-6
68.5271E-12,9.5000E+0,1.0709E-6
68.2447E-12,9.0000E+0,874.3640E-9
69.6670E-12,8.5000E+0,702.9630E-9
65.1076E-12,8.0000E+0,557.6484E-9
68.5877E-12,7.5000E+0,429.7475E-9
64.7445E-12,7.0000E+0,323.1721E-9
63.6652E-12,6.5000E+0,235.3624E-9
70.2722E-12,6.0000E+0,164.4969E-9
64.5427E-12,5.5000E+0,109.1541E-9
63.7862E-12,5.0000E+0,68.8306E-9
65.3295E-12,4.5000E+0,38.4080E-9
66.2676E-12,4.0000E+0,18.4523E-9
60.4071E-12,3.5000E+0,7.1667E-9
61.4763E-12,3.0000E+0,1.7809E-9
64.5730E-12,2.5000E+0,178.3504E-12
65.5111E-12,2.0000E+0,7.1816E-12
67.4075E-12,1.5000E+0,4.5712E-12
63.0499E-12,1.0000E+0,4.4507E-12
66.4391E-12,500.0000E-3,4.3979E-12
62.2832E-12,000.0000E-3,4.4230E-12
64.5024E-12,-500.0000E-3,4.4482E-12
60.9316E-12,-1.0000E+0,4.3949E-12
62.8279E-12,-1.5000E+0,4.4065E-12
59.0957E-12,-2.0000E+0,4.4868E-12
60.4071E-12,-2.5000E+0,4.3065E-12
56.4832E-12,-3.0000E+0,4.3070E-12
