GateI,GateV,DrainI
33.8385E-12,-20.0000E+0,47.3695E-12
38.0749E-12,-19.5000E+0,38.6084E-12
40.0216E-12,-19.0000E+0,33.2158E-12
41.0403E-12,-18.5000E+0,29.1822E-12
45.0951E-12,-18.0000E+0,26.2779E-12
45.3776E-12,-17.5000E+0,23.8072E-12
44.5404E-12,-17.0000E+0,22.0187E-12
49.5433E-12,-16.5000E+0,20.3377E-12
47.8891E-12,-16.0000E+0,18.9471E-12
45.8617E-12,-15.5000E+0,17.8630E-12
48.4439E-12,-15.0000E+0,16.7889E-12
51.1976E-12,-14.5000E+0,15.9349E-12
45.4784E-12,-14.0000E+0,15.0472E-12
48.3531E-12,-13.5000E+0,14.4292E-12
50.6024E-12,-13.0000E+0,13.8821E-12
50.9756E-12,-12.5000E+0,13.2707E-12
47.9799E-12,-12.0000E+0,12.7322E-12
47.2436E-12,-11.5000E+0,12.2197E-12
48.7566E-12,-11.0000E+0,11.7691E-12
52.5392E-12,-10.5000E+0,11.4546E-12
50.8142E-12,-10.0000E+0,10.9859E-12
51.3085E-12,-9.5000E+0,10.6066E-12
49.8560E-12,-9.0000E+0,10.3268E-12
52.4484E-12,-8.5000E+0,9.9942E-12
51.6010E-12,-8.0000E+0,9.6591E-12
52.0550E-12,-7.5000E+0,9.3948E-12
53.2755E-12,-7.0000E+0,9.1647E-12
54.1228E-12,-6.5000E+0,8.9789E-12
53.5378E-12,-6.0000E+0,8.7799E-12
59.4388E-12,-5.5000E+0,8.4679E-12
55.5754E-12,-5.0000E+0,8.2162E-12
56.1302E-12,-4.5000E+0,8.0429E-12
52.5795E-12,-4.0000E+0,7.9113E-12
52.0045E-12,-3.5000E+0,7.8194E-12
53.9009E-12,-3.0000E+0,7.5767E-12
57.9257E-12,-2.5000E+0,7.3873E-12
59.4186E-12,-2.0000E+0,7.1386E-12
59.3984E-12,-1.5000E+0,7.1411E-12
59.1362E-12,-1.0000E+0,6.8478E-12
59.0151E-12,-500.0000E-3,6.7578E-12
60.5988E-12,000.0000E-3,7.1823E-12
63.8570E-12,500.0000E-3,74.2911E-12
61.0124E-12,1.0000E+0,659.8309E-12
