GateI,GateV,DrainI
55.2324E-12,-20.0000E+0,36.9803E-12
62.4144E-12,-19.5000E+0,28.6132E-12
63.7156E-12,-19.0000E+0,23.5783E-12
63.0600E-12,-18.5000E+0,19.8592E-12
65.4809E-12,-18.0000E+0,17.2142E-12
64.6336E-12,-17.5000E+0,15.2805E-12
65.6625E-12,-17.0000E+0,12.9259E-12
69.0013E-12,-16.5000E+0,11.1540E-12
70.4538E-12,-16.0000E+0,10.4461E-12
69.0416E-12,-15.5000E+0,9.2319E-12
69.7780E-12,-15.0000E+0,8.5496E-12
69.4149E-12,-14.5000E+0,8.2668E-12
70.1815E-12,-14.0000E+0,7.4002E-12
71.4625E-12,-13.5000E+0,6.1880E-12
72.1485E-12,-13.0000E+0,6.1965E-12
72.3906E-12,-12.5000E+0,5.6851E-12
74.6904E-12,-12.0000E+0,5.5525E-12
73.8734E-12,-11.5000E+0,5.0863E-12
72.1586E-12,-11.0000E+0,4.9541E-12
73.4699E-12,-10.5000E+0,5.0662E-12
74.1861E-12,-10.0000E+0,3.7605E-12
70.3933E-12,-9.5000E+0,4.8260E-12
73.8027E-12,-9.0000E+0,4.2337E-12
72.0879E-12,-8.5000E+0,4.1403E-12
76.4153E-12,-8.0000E+0,4.1363E-12
78.1705E-12,-7.5000E+0,4.0107E-12
79.9357E-12,-7.0000E+0,3.9087E-12
77.5350E-12,-6.5000E+0,3.5073E-12
78.4933E-12,-6.0000E+0,3.9016E-12
80.0668E-12,-5.5000E+0,3.1576E-12
76.9398E-12,-5.0000E+0,3.3073E-12
76.3649E-12,-4.5000E+0,3.2772E-12
76.6070E-12,-4.0000E+0,2.4181E-12
74.0247E-12,-3.5000E+0,3.0752E-12
77.5350E-12,-3.0000E+0,2.2287E-12
82.3062E-12,-2.5000E+0,3.2797E-12
77.4341E-12,-2.0000E+0,2.7341E-12
76.4052E-12,-1.5000E+0,2.3081E-12
82.5483E-12,-1.0000E+0,2.5603E-12
79.4313E-12,-500.0000E-3,1.6756E-12
82.2557E-12,000.0000E-3,2.2292E-12
80.7124E-12,500.0000E-3,1.5390E-12
100.0797E-12,1.0000E+0,6.5753E-12
80.9343E-12,1.5000E+0,472.3713E-12
82.5583E-12,2.0000E+0,2.6415E-9
74.7308E-12,2.5000E+0,8.0108E-9
-53.8838E-12,3.0000E+0,15.9177E-9
35.8257E-12,3.5000E+0,27.7970E-9
78.0192E-12,4.0000E+0,44.0395E-9
130.1090E-12,4.5000E+0,63.9851E-9
78.3823E-12,5.0000E+0,90.3550E-9
65.3195E-12,5.5000E+0,122.2926E-9
78.5538E-12,6.0000E+0,162.3272E-9
78.4327E-12,6.5000E+0,209.4528E-9
79.7642E-12,7.0000E+0,263.0265E-9
81.9834E-12,7.5000E+0,325.3355E-9
76.5868E-12,8.0000E+0,395.8307E-9
77.0407E-12,8.5000E+0,475.4326E-9
79.2800E-12,9.0000E+0,564.5824E-9
77.7972E-12,9.5000E+0,663.9272E-9
79.8247E-12,10.0000E+0,773.5749E-9
79.9559E-12,10.5000E+0,894.6178E-9
77.2424E-12,11.0000E+0,1.0209E-6
76.0118E-12,11.5000E+0,1.1654E-6
76.1631E-12,12.0000E+0,1.3222E-6
83.2241E-12,12.5000E+0,1.4918E-6
77.7065E-12,13.0000E+0,1.6736E-6
83.4964E-12,13.5000E+0,1.8709E-6
79.4616E-12,14.0000E+0,2.0830E-6
78.1099E-12,14.5000E+0,2.3096E-6
81.3075E-12,15.0000E+0,2.5506E-6
97.2048E-12,15.5000E+0,2.8084E-6
79.4414E-12,16.0000E+0,3.0733E-6
80.9444E-12,16.5000E+0,3.3625E-6
79.4213E-12,17.0000E+0,3.6795E-6
81.0554E-12,17.5000E+0,4.0056E-6
82.1952E-12,18.0000E+0,4.3483E-6
81.4689E-12,18.5000E+0,4.7089E-6
81.2874E-12,19.0000E+0,5.0880E-6
68.9408E-12,19.5000E+0,5.4871E-6
76.5464E-12,20.0000E+0,5.9060E-6
81.4488E-12,20.0000E+0,5.8888E-6
