GateI,GateV,DrainI
47.3041E-12,-20.0000E+0,49.7791E-12
49.6543E-12,-19.5000E+0,40.8549E-12
52.1357E-12,-19.0000E+0,35.2393E-12
55.7065E-12,-18.5000E+0,31.1254E-12
57.6331E-12,-18.0000E+0,28.0639E-12
55.7771E-12,-17.5000E+0,25.5907E-12
55.0710E-12,-17.0000E+0,23.8208E-12
53.9715E-12,-16.5000E+0,21.8746E-12
56.4832E-12,-16.0000E+0,20.5664E-12
56.3823E-12,-15.5000E+0,19.2798E-12
58.2282E-12,-15.0000E+0,18.1656E-12
59.0756E-12,-14.5000E+0,17.3090E-12
59.8623E-12,-14.0000E+0,16.5414E-12
57.9761E-12,-13.5000E+0,15.7712E-12
59.8724E-12,-13.0000E+0,15.1754E-12
62.8683E-12,-12.5000E+0,14.4193E-12
60.5886E-12,-12.0000E+0,13.9210E-12
58.0568E-12,-11.5000E+0,13.5306E-12
61.3250E-12,-11.0000E+0,12.9589E-12
62.2732E-12,-10.5000E+0,12.5570E-12
60.6895E-12,-10.0000E+0,12.2074E-12
59.5093E-12,-9.5000E+0,11.8361E-12
63.3726E-12,-9.0000E+0,11.4779E-12
61.6377E-12,-8.5000E+0,11.1835E-12
61.2745E-12,-8.0000E+0,10.7972E-12
61.4460E-12,-7.5000E+0,10.5360E-12
64.3814E-12,-7.0000E+0,10.3370E-12
64.3309E-12,-6.5000E+0,10.1054E-12
64.6335E-12,-6.0000E+0,10.0085E-12
65.7330E-12,-5.5000E+0,9.7126E-12
64.4116E-12,-5.0000E+0,9.3403E-12
65.7835E-12,-4.5000E+0,9.1429E-12
66.3887E-12,-4.0000E+0,9.0821E-12
62.7674E-12,-3.5000E+0,8.7661E-12
64.9261E-12,-3.0000E+0,8.6274E-12
62.3438E-12,-2.5000E+0,8.5199E-12
66.9435E-12,-2.0000E+0,8.5340E-12
62.8380E-12,-1.5000E+0,8.2230E-12
63.7055E-12,-1.0000E+0,8.2376E-12
65.7028E-12,-500.0000E-3,8.0844E-12
64.7848E-12,000.0000E-3,15.7597E-12
70.6051E-12,500.0000E-3,368.6265E-12
69.0113E-12,1.0000E+0,2.6142E-9
69.8687E-12,1.5000E+0,9.6034E-9
70.1310E-12,2.0000E+0,22.2867E-9
70.1915E-12,2.5000E+0,42.6031E-9
70.2924E-12,3.0000E+0,71.9566E-9
70.3832E-12,3.5000E+0,109.5172E-9
67.4983E-12,4.0000E+0,164.0197E-9
69.4652E-12,4.5000E+0,232.0210E-9
68.0530E-12,5.0000E+0,314.9741E-9
65.3598E-12,5.5000E+0,414.3440E-9
71.1296E-12,6.0000E+0,531.5087E-9
72.5922E-12,6.5000E+0,668.0908E-9
67.8917E-12,7.0000E+0,825.1504E-9
68.0631E-12,7.5000E+0,985.1066E-9
66.3584E-12,8.0000E+0,1.1891E-6
68.5372E-12,8.5000E+0,1.4165E-6
67.9219E-12,9.0000E+0,1.6697E-6
72.5317E-12,9.5000E+0,1.9504E-6
68.3355E-12,10.0000E+0,2.2591E-6
69.4350E-12,10.5000E+0,2.5974E-6
68.3254E-12,11.0000E+0,2.9660E-6
68.8903E-12,11.5000E+0,3.3681E-6
68.0732E-12,12.0000E+0,3.8054E-6
69.2231E-12,12.5000E+0,4.2768E-6
70.8068E-12,13.0000E+0,4.7832E-6
69.7376E-12,13.5000E+0,5.3269E-6
69.9595E-12,14.0000E+0,5.9093E-6
68.5170E-12,14.5000E+0,6.5318E-6
68.1035E-12,15.0000E+0,7.1959E-6
71.7147E-12,15.5000E+0,7.9018E-6
68.4464E-12,16.0000E+0,8.6518E-6
68.9811E-12,16.5000E+0,9.3668E-6
65.5010E-12,17.0000E+0,10.2090E-6
66.3080E-12,17.5000E+0,11.0970E-6
66.2374E-12,18.0000E+0,12.0310E-6
70.8169E-12,18.5000E+0,13.0127E-6
71.3414E-12,19.0000E+0,14.0405E-6
71.1699E-12,19.5000E+0,15.1183E-6
69.8385E-12,20.0000E+0,16.2449E-6
68.7289E-12,20.0000E+0,16.1563E-6
65.6523E-12,19.5000E+0,14.8719E-6
66.4290E-12,19.0000E+0,13.6669E-6
64.8756E-12,18.5000E+0,12.5362E-6
68.8197E-12,18.0000E+0,11.4736E-6
66.8628E-12,17.5000E+0,10.4743E-6
62.2126E-12,17.0000E+0,9.5360E-6
62.5052E-12,16.5000E+0,8.6568E-6
64.4015E-12,16.0000E+0,7.8357E-6
61.7587E-12,15.5000E+0,7.0684E-6
65.7330E-12,15.0000E+0,6.3442E-6
61.5570E-12,14.5000E+0,5.6746E-6
58.7528E-12,14.0000E+0,5.0580E-6
58.3997E-12,13.5000E+0,4.4891E-6
63.1104E-12,13.0000E+0,3.9639E-6
64.7445E-12,12.5000E+0,3.4831E-6
60.5987E-12,12.0000E+0,3.0418E-6
58.4602E-12,11.5000E+0,2.6396E-6
63.9476E-12,11.0000E+0,2.2739E-6
61.4158E-12,10.5000E+0,1.7906E-6
63.2415E-12,10.0000E+0,1.4654E-6
62.2832E-12,9.5000E+0,1.2409E-6
60.7702E-12,9.0000E+0,1.0423E-6
62.0714E-12,8.5000E+0,835.3644E-9
62.9389E-12,8.0000E+0,688.4278E-9
63.5038E-12,7.5000E+0,564.5684E-9
62.1622E-12,7.0000E+0,444.0392E-9
61.0324E-12,6.5000E+0,337.7262E-9
61.5166E-12,6.0000E+0,248.3999E-9
62.6060E-12,5.5000E+0,173.5131E-9
62.5657E-12,5.0000E+0,117.5636E-9
61.8394E-12,4.5000E+0,73.6875E-9
61.8192E-12,4.0000E+0,42.5904E-9
63.0398E-12,3.5000E+0,21.0322E-9
63.8871E-12,3.0000E+0,8.1679E-9
67.2562E-12,2.5000E+0,2.1201E-9
