GateI,GateV,DrainI
49.3315E-12,-20.0000E+0,48.1205E-12
47.9598E-12,-19.5000E+0,39.2772E-12
50.9756E-12,-19.0000E+0,33.6355E-12
50.7436E-12,-18.5000E+0,29.5129E-12
51.5203E-12,-18.0000E+0,26.3821E-12
52.2769E-12,-17.5000E+0,24.1681E-12
54.4355E-12,-17.0000E+0,22.1561E-12
56.6143E-12,-16.5000E+0,20.6369E-12
56.9270E-12,-16.0000E+0,19.2142E-12
54.4456E-12,-15.5000E+0,17.9130E-12
57.7138E-12,-15.0000E+0,17.0575E-12
60.7198E-12,-14.5000E+0,16.1386E-12
60.9014E-12,-14.0000E+0,15.3087E-12
63.7459E-12,-13.5000E+0,14.5742E-12
62.2530E-12,-13.0000E+0,13.9261E-12
63.6148E-12,-12.5000E+0,13.4443E-12
64.4117E-12,-12.0000E+0,12.8852E-12
61.9908E-12,-11.5000E+0,12.2728E-12
62.5657E-12,-11.0000E+0,11.8071E-12
61.0022E-12,-10.5000E+0,11.4318E-12
59.1765E-12,-10.0000E+0,10.9194E-12
58.6822E-12,-9.5000E+0,10.6310E-12
60.4172E-12,-9.0000E+0,10.4316E-12
61.1939E-12,-8.5000E+0,10.2336E-12
64.0586E-12,-8.0000E+0,9.9026E-12
64.4924E-12,-7.5000E+0,9.4323E-12
64.8656E-12,-7.0000E+0,9.2686E-12
66.0155E-12,-6.5000E+0,8.9862E-12
65.4204E-12,-6.0000E+0,8.8441E-12
67.3773E-12,-5.5000E+0,8.6858E-12
67.2764E-12,-5.0000E+0,8.3573E-12
64.6235E-12,-4.5000E+0,8.3151E-12
69.4250E-12,-4.0000E+0,8.0342E-12
69.5359E-12,-3.5000E+0,7.7639E-12
68.3557E-12,-3.0000E+0,7.6017E-12
68.2246E-12,-2.5000E+0,7.4454E-12
69.1325E-12,-2.0000E+0,7.3198E-12
67.3571E-12,-1.5000E+0,7.1827E-12
72.5923E-12,-1.0000E+0,7.0325E-12
73.5809E-12,-500.0000E-3,6.9451E-12
73.2581E-12,000.0000E-3,6.9275E-12
72.1485E-12,500.0000E-3,8.9104E-12
68.7996E-12,1.0000E+0,50.9037E-12
66.6107E-12,1.5000E+0,513.4199E-12
69.1123E-12,2.0000E+0,2.6344E-9
72.4410E-12,2.5000E+0,9.4026E-9
72.0375E-12,3.0000E+0,21.4839E-9
67.8716E-12,3.5000E+0,40.9541E-9
67.7001E-12,4.0000E+0,69.4386E-9
69.3443E-12,4.5000E+0,105.3549E-9
72.8344E-12,5.0000E+0,159.9773E-9
74.0449E-12,5.5000E+0,228.4357E-9
69.8285E-12,6.0000E+0,312.4411E-9
73.6010E-12,6.5000E+0,414.0093E-9
74.8720E-12,7.0000E+0,533.9295E-9
75.2049E-12,7.5000E+0,674.1072E-9
75.4672E-12,8.0000E+0,835.7427E-9
76.4456E-12,8.5000E+0,997.0668E-9
72.7235E-12,9.0000E+0,1.2086E-6
74.9931E-12,9.5000E+0,1.4450E-6
72.1283E-12,10.0000E+0,1.7078E-6
74.4685E-12,10.5000E+0,1.9995E-6
74.1962E-12,11.0000E+0,2.3215E-6
73.6918E-12,11.5000E+0,2.6753E-6
73.6010E-12,12.0000E+0,3.0606E-6
73.4195E-12,12.5000E+0,3.4817E-6
72.5217E-12,13.0000E+0,3.9366E-6
72.4209E-12,13.5000E+0,4.4287E-6
74.2870E-12,14.0000E+0,4.9591E-6
74.6703E-12,14.5000E+0,5.5288E-6
75.7799E-12,15.0000E+0,6.1380E-6
74.8216E-12,15.5000E+0,6.7923E-6
72.4410E-12,16.0000E+0,7.4856E-6
74.6905E-12,16.5000E+0,8.2227E-6
71.5937E-12,17.0000E+0,8.9233E-6
74.7005E-12,17.5000E+0,9.7626E-6
72.4108E-12,18.0000E+0,10.6428E-6
75.8606E-12,18.5000E+0,11.5726E-6
80.9243E-12,19.0000E+0,12.5499E-6
77.5451E-12,19.5000E+0,13.5775E-6
75.1545E-12,20.0000E+0,14.6550E-6
75.9110E-12,20.0000E+0,14.5622E-6
74.0650E-12,19.5000E+0,13.3207E-6
72.9353E-12,19.0000E+0,12.1680E-6
69.2838E-12,18.5000E+0,11.0857E-6
70.7464E-12,18.0000E+0,10.0730E-6
71.8560E-12,17.5000E+0,9.1282E-6
70.1210E-12,17.0000E+0,8.2457E-6
68.8500E-12,16.5000E+0,7.4205E-6
69.8486E-12,16.0000E+0,6.6363E-6
67.8211E-12,15.5000E+0,5.9229E-6
68.2851E-12,15.0000E+0,5.2653E-6
69.6368E-12,14.5000E+0,4.6592E-6
70.9078E-12,14.0000E+0,4.1018E-6
69.5057E-12,13.5000E+0,3.5906E-6
68.7088E-12,13.0000E+0,3.1236E-6
65.1077E-12,12.5000E+0,2.6994E-6
66.4896E-12,12.0000E+0,2.3147E-6
68.2750E-12,11.5000E+0,1.9676E-6
71.3819E-12,11.0000E+0,1.6564E-6
69.1022E-12,10.5000E+0,1.3796E-6
68.7290E-12,10.0000E+0,1.1344E-6
68.3255E-12,9.5000E+0,919.6827E-9
68.1036E-12,9.0000E+0,732.6773E-9
68.4869E-12,8.5000E+0,574.9907E-9
70.8977E-12,8.0000E+0,437.3999E-9
68.1742E-12,7.5000E+0,323.5593E-9
67.1352E-12,7.0000E+0,230.7420E-9
69.0114E-12,6.5000E+0,157.1368E-9
69.0719E-12,6.0000E+0,100.4214E-9
66.1063E-12,5.5000E+0,60.2693E-9
67.6597E-12,5.0000E+0,31.0876E-9
67.6799E-12,4.5000E+0,13.1749E-9
69.8890E-12,4.0000E+0,4.1429E-9
68.7693E-12,3.5000E+0,676.3846E-12
68.6987E-12,3.0000E+0,31.3235E-12
67.8716E-12,2.5000E+0,4.4879E-12
64.1494E-12,2.0000E+0,4.0905E-12
67.2361E-12,1.5000E+0,4.2337E-12
67.8413E-12,1.0000E+0,4.0971E-12
65.7533E-12,500.0000E-3,3.9961E-12
63.9981E-12,000.0000E-3,4.0780E-12
65.6221E-12,-500.0000E-3,4.0604E-12
63.7762E-12,-1.0000E+0,3.7550E-12
63.7964E-12,-1.5000E+0,3.8986E-12
61.3351E-12,-2.0000E+0,3.8620E-12
61.5671E-12,-2.5000E+0,3.8027E-12
60.5887E-12,-3.0000E+0,3.6751E-12
59.2773E-12,-3.5000E+0,3.8358E-12
59.3883E-12,-4.0000E+0,3.7067E-12
61.0527E-12,-4.5000E+0,3.6962E-12
60.4374E-12,-5.0000E+0,3.6188E-12
60.6290E-12,-5.5000E+0,3.6203E-12
61.3654E-12,-6.0000E+0,3.6098E-12
63.3525E-12,-6.5000E+0,3.6309E-12
62.2833E-12,-7.0000E+0,3.6042E-12
59.4993E-12,-7.5000E+0,3.4786E-12
60.9518E-12,-8.0000E+0,3.5404E-12
61.8798E-12,-8.5000E+0,3.5153E-12
61.7789E-12,-9.0000E+0,3.5073E-12
64.7446E-12,-9.5000E+0,3.4184E-12
65.3296E-12,-10.0000E+0,3.3721E-12
61.5268E-12,-10.5000E+0,3.5560E-12
59.9431E-12,-11.0000E+0,3.3365E-12
59.0554E-12,-11.5000E+0,3.4003E-12
61.2040E-12,-12.0000E+0,3.3521E-12
63.3021E-12,-12.5000E+0,3.3114E-12
58.8234E-12,-13.0000E+0,3.2425E-12
58.9445E-12,-13.5000E+0,3.3194E-12
56.4832E-12,-14.0000E+0,3.2360E-12
57.8954E-12,-14.5000E+0,3.0757E-12
56.0394E-12,-15.0000E+0,3.1747E-12
61.0022E-12,-15.5000E+0,3.2561E-12
58.9949E-12,-16.0000E+0,3.2370E-12
59.6506E-12,-16.5000E+0,3.1586E-12
56.5639E-12,-17.0000E+0,3.2511E-12
58.2283E-12,-17.5000E+0,3.1325E-12
57.4415E-12,-18.0000E+0,3.1647E-12
58.6318E-12,-18.5000E+0,3.0185E-12
57.7138E-12,-19.0000E+0,3.0898E-12
60.2356E-12,-19.5000E+0,3.0330E-12
58.0164E-12,-20.0000E+0,2.9818E-12
