GateI,GateV,DrainI
43.7839E-12,-20.0000E+0,49.4787E-12
48.6658E-12,-19.5000E+0,40.6634E-12
50.6831E-12,-19.0000E+0,34.8976E-12
46.4569E-12,-18.5000E+0,30.7675E-12
48.3027E-12,-18.0000E+0,27.5679E-12
52.5392E-12,-17.5000E+0,25.2725E-12
54.6574E-12,-17.0000E+0,23.1997E-12
53.8000E-12,-16.5000E+0,21.5393E-12
53.8303E-12,-16.0000E+0,20.2125E-12
55.0609E-12,-15.5000E+0,19.0249E-12
57.0481E-12,-15.0000E+0,17.9433E-12
55.6157E-12,-14.5000E+0,17.0028E-12
60.7803E-12,-14.0000E+0,15.9704E-12
55.0609E-12,-13.5000E+0,15.3258E-12
56.1302E-12,-13.0000E+0,14.6637E-12
55.8982E-12,-12.5000E+0,14.2176E-12
58.2586E-12,-12.0000E+0,13.5303E-12
55.0307E-12,-11.5000E+0,13.1013E-12
51.5506E-12,-11.0000E+0,12.5929E-12
54.9802E-12,-10.5000E+0,12.3397E-12
57.5020E-12,-10.0000E+0,11.8077E-12
55.7670E-12,-9.5000E+0,11.5409E-12
57.9257E-12,-9.0000E+0,11.0385E-12
57.2801E-12,-8.5000E+0,10.7778E-12
57.4919E-12,-8.0000E+0,10.5552E-12
60.6391E-12,-7.5000E+0,10.2272E-12
59.0050E-12,-7.0000E+0,10.0800E-12
60.6189E-12,-6.5000E+0,9.7836E-12
61.1132E-12,-6.0000E+0,9.3847E-12
62.0009E-12,-5.5000E+0,9.2646E-12
58.5309E-12,-5.0000E+0,9.0270E-12
59.9128E-12,-4.5000E+0,8.7828E-12
62.8583E-12,-4.0000E+0,8.6457E-12
60.8005E-12,-3.5000E+0,8.5527E-12
62.9087E-12,-3.0000E+0,8.3297E-12
61.6377E-12,-2.5000E+0,8.0212E-12
61.2443E-12,-2.0000E+0,7.9856E-12
58.2283E-12,-1.5000E+0,7.8168E-12
61.4663E-12,-1.0000E+0,7.6796E-12
65.6222E-12,-500.0000E-3,7.7660E-12
62.5355E-12,000.0000E-3,22.1160E-12
65.0472E-12,500.0000E-3,389.8120E-12
64.9463E-12,1.0000E+0,2.3456E-9
62.2026E-12,1.5000E+0,8.3928E-9
61.1233E-12,2.0000E+0,18.3204E-9
66.6208E-12,2.5000E+0,30.5107E-9
61.0930E-12,3.0000E+0,48.8776E-9
62.2127E-12,3.5000E+0,71.3922E-9
64.9867E-12,4.0000E+0,96.3398E-9
64.3512E-12,4.5000E+0,124.5493E-9
65.8642E-12,5.0000E+0,178.3797E-9
62.6565E-12,5.5000E+0,239.2329E-9
62.0110E-12,6.0000E+0,293.6022E-9
80.8840E-12,6.5000E+0,346.4322E-9
69.7781E-12,7.0000E+0,426.7546E-9
75.0536E-12,7.5000E+0,554.1291E-9
73.7726E-12,8.0000E+0,846.3925E-9
61.5066E-12,8.5000E+0,1.0546E-6
62.5960E-12,9.0000E+0,1.2187E-6
69.5158E-12,9.5000E+0,1.4459E-6
74.1760E-12,10.0000E+0,1.6619E-6
80.7529E-12,10.5000E+0,2.3545E-6
60.5685E-12,11.0000E+0,2.9059E-6
71.6543E-12,11.5000E+0,2.9813E-6
74.3677E-12,12.0000E+0,3.2696E-6
73.9945E-12,12.5000E+0,4.1489E-6
72.2091E-12,13.0000E+0,4.8317E-6
66.9234E-12,13.5000E+0,5.3601E-6
70.2219E-12,14.0000E+0,6.0024E-6
71.3113E-12,14.5000E+0,6.6879E-6
61.3049E-12,15.0000E+0,7.3565E-6
69.1224E-12,15.5000E+0,7.6781E-6
50.1082E-12,16.0000E+0,8.6847E-6
61.4461E-12,16.5000E+0,9.6125E-6
73.7927E-12,17.0000E+0,10.3324E-6
69.4654E-12,17.5000E+0,11.4300E-6
66.2375E-12,18.0000E+0,12.2304E-6
67.7203E-12,18.5000E+0,13.0402E-6
74.3879E-12,19.0000E+0,14.2791E-6
74.5291E-12,19.5000E+0,15.1339E-6
75.8909E-12,20.0000E+0,16.7776E-6
73.6112E-12,20.0000E+0,16.5174E-6
66.2173E-12,19.5000E+0,15.7747E-6
67.1352E-12,19.0000E+0,14.4351E-6
68.6886E-12,18.5000E+0,13.2567E-6
66.7519E-12,18.0000E+0,12.1978E-6
72.2292E-12,17.5000E+0,11.0564E-6
60.7501E-12,17.0000E+0,9.9063E-6
63.9376E-12,16.5000E+0,9.0019E-6
66.1467E-12,16.0000E+0,8.1521E-6
66.1265E-12,15.5000E+0,7.3441E-6
57.9358E-12,15.0000E+0,6.5778E-6
65.5213E-12,14.5000E+0,5.5098E-6
67.6799E-12,14.0000E+0,4.9119E-6
59.9028E-12,13.5000E+0,4.4224E-6
64.6538E-12,13.0000E+0,3.8705E-6
74.8721E-12,12.5000E+0,3.3977E-6
59.1160E-12,12.0000E+0,2.9729E-6
53.6185E-12,11.5000E+0,2.5915E-6
68.3558E-12,11.0000E+0,2.2006E-6
62.8381E-12,10.5000E+0,1.9299E-6
57.2801E-12,10.0000E+0,1.5900E-6
59.0252E-12,9.5000E+0,1.2995E-6
59.7817E-12,9.0000E+0,1.0355E-6
58.9142E-12,8.5000E+0,846.2987E-9
53.9009E-12,8.0000E+0,731.6282E-9
57.3709E-12,7.5000E+0,547.1595E-9
56.5538E-12,7.0000E+0,391.6904E-9
57.9055E-12,6.5000E+0,248.0046E-9
62.9390E-12,6.0000E+0,183.5021E-9
64.6941E-12,5.5000E+0,139.0147E-9
57.7239E-12,5.0000E+0,99.1324E-9
31.1152E-12,4.5000E+0,65.6560E-9
59.6808E-12,4.0000E+0,9.1417E-9
60.4273E-12,3.5000E+0,5.0679E-9
58.6519E-12,3.0000E+0,2.6273E-9
61.4562E-12,2.5000E+0,991.0772E-12
53.9312E-12,2.0000E+0,134.6212E-12
58.0871E-12,1.5000E+0,5.6917E-12
57.8652E-12,1.0000E+0,4.6010E-12
58.9243E-12,500.0000E-3,4.5272E-12
58.4805E-12,000.0000E-3,4.4669E-12
57.3305E-12,-500.0000E-3,4.4764E-12
55.8175E-12,-1.0000E+0,4.3830E-12
60.7501E-12,-1.5000E+0,4.3528E-12
54.0320E-12,-2.0000E+0,4.2398E-12
55.3434E-12,-2.5000E+0,4.1795E-12
60.6492E-12,-3.0000E+0,4.0986E-12
55.0811E-12,-3.5000E+0,4.2534E-12
55.3736E-12,-4.0000E+0,4.1775E-12
56.0797E-12,-4.5000E+0,4.1810E-12
54.7684E-12,-5.0000E+0,4.0072E-12
51.7423E-12,-5.5000E+0,4.0911E-12
55.1013E-12,-6.0000E+0,4.1609E-12
58.5612E-12,-6.5000E+0,3.9459E-12
54.2943E-12,-7.0000E+0,4.0002E-12
54.0724E-12,-7.5000E+0,3.9680E-12
55.5451E-12,-8.0000E+0,3.8856E-12
57.8954E-12,-8.5000E+0,3.8806E-12
56.9775E-12,-9.0000E+0,3.8203E-12
55.6056E-12,-9.5000E+0,3.8098E-12
50.4713E-12,-10.0000E+0,4.0469E-12
55.2122E-12,-10.5000E+0,3.7284E-12
54.2136E-12,-11.0000E+0,3.8389E-12
56.7354E-12,-11.5000E+0,3.7907E-12
51.6212E-12,-12.0000E+0,3.7791E-12
56.2210E-12,-12.5000E+0,3.7153E-12
55.5249E-12,-13.0000E+0,3.6455E-12
54.2842E-12,-13.5000E+0,3.6565E-12
51.8734E-12,-14.0000E+0,3.7605E-12
52.3878E-12,-14.5000E+0,3.5968E-12
50.9454E-12,-15.0000E+0,3.6179E-12
52.0045E-12,-15.5000E+0,3.6370E-12
54.6474E-12,-16.0000E+0,3.5822E-12
55.7771E-12,-16.5000E+0,3.5510E-12
48.9583E-12,-17.0000E+0,3.5395E-12
47.7378E-12,-17.5000E+0,3.4385E-12
48.7969E-12,-18.0000E+0,3.4621E-12
50.8849E-12,-18.5000E+0,3.3511E-12
50.9958E-12,-19.0000E+0,3.4089E-12
48.3027E-12,-19.5000E+0,3.3400E-12
50.9857E-12,-20.0000E+0,3.3044E-12
