GateI,GateV,DrainI
-30.2727E-6,-20.0000E+0,8.8943E-3
-30.3432E-6,-19.5000E+0,8.9024E-3
-30.3847E-6,-19.0000E+0,8.9106E-3
-30.4079E-6,-18.5000E+0,8.9188E-3
-30.4132E-6,-18.0000E+0,8.9271E-3
-30.4037E-6,-17.5000E+0,8.9352E-3
-30.3787E-6,-17.0000E+0,8.9435E-3
-30.3413E-6,-16.5000E+0,8.9518E-3
-30.2912E-6,-16.0000E+0,8.9602E-3
-30.2291E-6,-15.5000E+0,8.9684E-3
-30.1514E-6,-15.0000E+0,8.9768E-3
-30.0600E-6,-14.5000E+0,8.9853E-3
-29.9561E-6,-14.0000E+0,8.9938E-3
-29.8373E-6,-13.5000E+0,9.0023E-3
-29.7110E-6,-13.0000E+0,9.0109E-3
-29.5663E-6,-12.5000E+0,9.0193E-3
-29.4099E-6,-12.0000E+0,9.0278E-3
-29.2385E-6,-11.5000E+0,9.0363E-3
-29.0507E-6,-11.0000E+0,9.0451E-3
-28.8494E-6,-10.5000E+0,9.0536E-3
-28.6310E-6,-10.0000E+0,9.0622E-3
-28.3971E-6,-9.5000E+0,9.0708E-3
-28.1460E-6,-9.0000E+0,9.0794E-3
-27.8779E-6,-8.5000E+0,9.0881E-3
-27.5905E-6,-8.0000E+0,9.0967E-3
-27.2856E-6,-7.5000E+0,9.1056E-3
-26.9588E-6,-7.0000E+0,9.1141E-3
-26.6138E-6,-6.5000E+0,9.1228E-3
-26.2478E-6,-6.0000E+0,9.1316E-3
-25.8591E-6,-5.5000E+0,9.1404E-3
-25.4483E-6,-5.0000E+0,9.1492E-3
-25.0133E-6,-4.5000E+0,9.1580E-3
-24.5554E-6,-4.0000E+0,9.1668E-3
-24.0704E-6,-3.5000E+0,9.1756E-3
-23.5560E-6,-3.0000E+0,9.1844E-3
-23.0150E-6,-2.5000E+0,9.1933E-3
-22.4441E-6,-2.0000E+0,9.2022E-3
-21.8475E-6,-1.5000E+0,9.2111E-3
-21.2147E-6,-1.0000E+0,9.2199E-3
-20.5483E-6,-500.0000E-3,9.2289E-3
-19.8505E-6,000.0000E-3,9.2379E-3
-19.1200E-6,500.0000E-3,9.2468E-3
-18.3530E-6,1.0000E+0,9.2557E-3
-17.5490E-6,1.5000E+0,9.2645E-3
-16.7039E-6,2.0000E+0,9.2734E-3
-15.8193E-6,2.5000E+0,9.2822E-3
-14.8939E-6,3.0000E+0,9.2910E-3
-13.9299E-6,3.5000E+0,9.2999E-3
-12.9197E-6,4.0000E+0,9.3088E-3
-11.8635E-6,4.5000E+0,9.3179E-3
-10.7634E-6,5.0000E+0,9.3267E-3
-9.6092E-6,5.5000E+0,9.3356E-3
-8.4076E-6,6.0000E+0,9.3446E-3
-7.1544E-6,6.5000E+0,9.3536E-3
-5.8605E-6,7.0000E+0,9.3606E-3
-4.5109E-6,7.5000E+0,9.3696E-3
-3.1029E-6,8.0000E+0,9.3786E-3
-1.6313E-6,8.5000E+0,9.3878E-3
-136.0085E-9,9.0000E+0,9.3951E-3
1.4247E-6,9.5000E+0,9.4031E-3
3.0693E-6,10.0000E+0,9.4121E-3
4.7769E-6,10.5000E+0,9.4213E-3
6.5575E-6,11.0000E+0,9.4305E-3
8.4069E-6,11.5000E+0,9.4392E-3
10.2766E-6,12.0000E+0,9.4472E-3
12.2686E-6,12.5000E+0,9.4561E-3
14.3296E-6,13.0000E+0,9.4651E-3
16.4648E-6,13.5000E+0,9.4740E-3
18.6753E-6,14.0000E+0,9.4830E-3
20.9675E-6,14.5000E+0,9.4920E-3
23.3393E-6,15.0000E+0,9.5010E-3
25.7943E-6,15.5000E+0,9.5101E-3
28.3299E-6,16.0000E+0,9.5191E-3
30.9527E-6,16.5000E+0,9.5281E-3
33.6610E-6,17.0000E+0,9.5371E-3
36.4618E-6,17.5000E+0,9.5460E-3
39.3542E-6,18.0000E+0,9.5549E-3
42.3412E-6,18.5000E+0,9.5638E-3
45.4176E-6,19.0000E+0,9.5729E-3
48.5954E-6,19.5000E+0,9.5818E-3
51.8689E-6,20.0000E+0,9.5906E-3
51.7211E-6,20.0000E+0,9.5901E-3
48.1994E-6,19.5000E+0,9.5798E-3
44.8338E-6,19.0000E+0,9.5697E-3
41.6085E-6,18.5000E+0,9.5598E-3
38.5095E-6,18.0000E+0,9.5497E-3
35.5371E-6,17.5000E+0,9.5398E-3
32.6756E-6,17.0000E+0,9.5298E-3
29.9250E-6,16.5000E+0,9.5200E-3
27.2825E-6,16.0000E+0,9.5102E-3
24.7458E-6,15.5000E+0,9.5004E-3
22.3057E-6,15.0000E+0,9.4905E-3
19.9548E-6,14.5000E+0,9.4807E-3
17.6983E-6,14.0000E+0,9.4709E-3
15.5270E-6,13.5000E+0,9.4610E-3
13.4404E-6,13.0000E+0,9.4514E-3
11.4368E-6,12.5000E+0,9.4417E-3
9.5077E-6,12.0000E+0,9.4319E-3
7.6576E-6,11.5000E+0,9.4221E-3
5.8779E-6,11.0000E+0,9.4119E-3
4.1648E-6,10.5000E+0,9.4020E-3
2.5233E-6,10.0000E+0,9.3922E-3
949.0795E-9,9.5000E+0,9.3825E-3
-576.1029E-9,9.0000E+0,9.3723E-3
-2.0377E-6,8.5000E+0,9.3619E-3
-3.4315E-6,8.0000E+0,9.3520E-3
-4.7601E-6,7.5000E+0,9.3422E-3
-6.0354E-6,7.0000E+0,9.3326E-3
-7.2617E-6,6.5000E+0,9.3229E-3
-8.4387E-6,6.0000E+0,9.3131E-3
-9.5952E-6,5.5000E+0,9.3029E-3
-10.6711E-6,5.0000E+0,9.2934E-3
-11.7033E-6,4.5000E+0,9.2836E-3
-12.6882E-6,4.0000E+0,9.2740E-3
-13.6339E-6,3.5000E+0,9.2644E-3
-14.5403E-6,3.0000E+0,9.2549E-3
-15.4079E-6,2.5000E+0,9.2454E-3
-16.2412E-6,2.0000E+0,9.2357E-3
-17.0351E-6,1.5000E+0,9.2261E-3
-17.7965E-6,1.0000E+0,9.2166E-3
-18.5236E-6,500.0000E-3,9.2072E-3
-19.2199E-6,000.0000E-3,9.1978E-3
-19.8872E-6,-500.0000E-3,9.1882E-3
-20.5243E-6,-1.0000E+0,9.1786E-3
-21.1327E-6,-1.5000E+0,9.1691E-3
-21.7164E-6,-2.0000E+0,9.1595E-3
-22.2740E-6,-2.5000E+0,9.1499E-3
-22.8092E-6,-3.0000E+0,9.1405E-3
-23.3215E-6,-3.5000E+0,9.1310E-3
-23.8118E-6,-4.0000E+0,9.1215E-3
-24.2819E-6,-4.5000E+0,9.1121E-3
-24.7319E-6,-5.0000E+0,9.1029E-3
-25.1616E-6,-5.5000E+0,9.0934E-3
-25.5750E-6,-6.0000E+0,9.0840E-3
-25.9702E-6,-6.5000E+0,9.0747E-3
-26.3486E-6,-7.0000E+0,9.0651E-3
-26.7080E-6,-7.5000E+0,9.0555E-3
-27.0537E-6,-8.0000E+0,9.0462E-3
-27.3881E-6,-8.5000E+0,9.0367E-3
-27.7066E-6,-9.0000E+0,9.0273E-3
-28.0119E-6,-9.5000E+0,9.0179E-3
-28.3051E-6,-10.0000E+0,9.0085E-3
-28.5862E-6,-10.5000E+0,8.9991E-3
-28.8564E-6,-11.0000E+0,8.9898E-3
-29.1170E-6,-11.5000E+0,8.9804E-3
-29.3666E-6,-12.0000E+0,8.9711E-3
-29.6083E-6,-12.5000E+0,8.9617E-3
-29.8383E-6,-13.0000E+0,8.9523E-3
-30.0616E-6,-13.5000E+0,8.9430E-3
-30.2752E-6,-14.0000E+0,8.9336E-3
-30.4792E-6,-14.5000E+0,8.9244E-3
-30.6774E-6,-15.0000E+0,8.9151E-3
-30.8715E-6,-15.5000E+0,8.9057E-3
-31.0550E-6,-16.0000E+0,8.8963E-3
-31.2343E-6,-16.5000E+0,8.8869E-3
