GateI,GateV,DrainI
50.0376E-12,-20.0000E+0,1.0837E-3
51.1572E-12,-19.5000E+0,1.0912E-3
54.3044E-12,-19.0000E+0,1.0986E-3
59.1865E-12,-18.5000E+0,1.1060E-3
63.1205E-12,-18.0000E+0,1.1133E-3
62.8078E-12,-17.5000E+0,1.1206E-3
62.9995E-12,-17.0000E+0,1.1279E-3
63.7156E-12,-16.5000E+0,1.1352E-3
65.1884E-12,-16.0000E+0,1.1424E-3
63.2315E-12,-15.5000E+0,1.1497E-3
62.4951E-12,-15.0000E+0,1.1570E-3
62.0916E-12,-14.5000E+0,1.1643E-3
64.4924E-12,-14.0000E+0,1.1716E-3
65.7734E-12,-13.5000E+0,1.1789E-3
61.3452E-12,-13.0000E+0,1.1862E-3
65.3498E-12,-12.5000E+0,1.1935E-3
62.5455E-12,-12.0000E+0,1.2008E-3
65.5111E-12,-11.5000E+0,1.2081E-3
65.7028E-12,-11.0000E+0,1.2154E-3
68.4566E-12,-10.5000E+0,1.2228E-3
65.1077E-12,-10.0000E+0,1.2301E-3
66.2879E-12,-9.5000E+0,1.2375E-3
67.4176E-12,-9.0000E+0,1.2449E-3
67.3067E-12,-8.5000E+0,1.2523E-3
66.8426E-12,-8.0000E+0,1.2597E-3
73.6716E-12,-7.5000E+0,1.2671E-3
70.1613E-12,-7.0000E+0,1.2745E-3
68.7491E-12,-6.5000E+0,1.2820E-3
72.3502E-12,-6.0000E+0,1.2894E-3
70.5144E-12,-5.5000E+0,1.2969E-3
72.1989E-12,-5.0000E+0,1.3044E-3
72.4914E-12,-4.5000E+0,1.3119E-3
69.4956E-12,-4.0000E+0,1.3194E-3
72.8243E-12,-3.5000E+0,1.3269E-3
73.2177E-12,-3.0000E+0,1.3344E-3
70.8674E-12,-2.5000E+0,1.3420E-3
69.3442E-12,-2.0000E+0,1.3495E-3
67.3773E-12,-1.5000E+0,1.3571E-3
72.9453E-12,-1.0000E+0,1.3647E-3
70.7464E-12,-500.0000E-3,1.3723E-3
69.2635E-12,000.0000E-3,1.3799E-3
70.0100E-12,500.0000E-3,1.3875E-3
67.1654E-12,1.0000E+0,1.3951E-3
68.3759E-12,1.5000E+0,1.4028E-3
68.2448E-12,2.0000E+0,1.4104E-3
69.1627E-12,2.5000E+0,1.4181E-3
66.7821E-12,3.0000E+0,1.4258E-3
66.7418E-12,3.5000E+0,1.4335E-3
67.7908E-12,4.0000E+0,1.4412E-3
71.4222E-12,4.5000E+0,1.4489E-3
72.2292E-12,5.0000E+0,1.4566E-3
70.3429E-12,5.5000E+0,1.4644E-3
72.6730E-12,6.0000E+0,1.4721E-3
75.2856E-12,6.5000E+0,1.4799E-3
73.7019E-12,7.0000E+0,1.4877E-3
73.0462E-12,7.5000E+0,1.4955E-3
74.9930E-12,8.0000E+0,1.5033E-3
73.6111E-12,8.5000E+0,1.5111E-3
72.6932E-12,9.0000E+0,1.5189E-3
75.3057E-12,9.5000E+0,1.5268E-3
75.0334E-12,10.0000E+0,1.5346E-3
73.4497E-12,10.5000E+0,1.5425E-3
74.5189E-12,11.0000E+0,1.5504E-3
75.1948E-12,11.5000E+0,1.5582E-3
76.7381E-12,12.0000E+0,1.5661E-3
71.7147E-12,12.5000E+0,1.5740E-3
73.2379E-12,13.0000E+0,1.5819E-3
75.5680E-12,13.5000E+0,1.5899E-3
69.9697E-12,14.0000E+0,1.5978E-3
68.7088E-12,14.5000E+0,1.6057E-3
71.5533E-12,15.0000E+0,1.6137E-3
72.5620E-12,15.5000E+0,1.6217E-3
74.3273E-12,16.0000E+0,1.6297E-3
72.0173E-12,16.5000E+0,1.6376E-3
73.4396E-12,17.0000E+0,1.6456E-3
73.6414E-12,17.5000E+0,1.6536E-3
75.0939E-12,18.0000E+0,1.6616E-3
73.1673E-12,18.5000E+0,1.6697E-3
75.4369E-12,19.0000E+0,1.6777E-3
76.3043E-12,19.5000E+0,1.6858E-3
72.7335E-12,20.0000E+0,1.6938E-3
72.3401E-12,20.0000E+0,1.6936E-3
68.6180E-12,19.5000E+0,1.6852E-3
69.0416E-12,19.0000E+0,1.6768E-3
67.6496E-12,18.5000E+0,1.6686E-3
65.6625E-12,18.0000E+0,1.6603E-3
68.4465E-12,17.5000E+0,1.6521E-3
66.3887E-12,17.0000E+0,1.6438E-3
70.5547E-12,16.5000E+0,1.6356E-3
69.8890E-12,16.0000E+0,1.6275E-3
69.0517E-12,15.5000E+0,1.6193E-3
64.6941E-12,15.0000E+0,1.6112E-3
66.4392E-12,14.5000E+0,1.6031E-3
69.0114E-12,14.0000E+0,1.5950E-3
65.3598E-12,13.5000E+0,1.5870E-3
69.3745E-12,13.0000E+0,1.5789E-3
67.1553E-12,12.5000E+0,1.5709E-3
65.8138E-12,12.0000E+0,1.5629E-3
67.3571E-12,11.5000E+0,1.5549E-3
63.4635E-12,11.0000E+0,1.5469E-3
67.5891E-12,10.5000E+0,1.5390E-3
66.7519E-12,10.0000E+0,1.5310E-3
68.2145E-12,9.5000E+0,1.5231E-3
69.0215E-12,9.0000E+0,1.5152E-3
64.0283E-12,8.5000E+0,1.5074E-3
65.4103E-12,8.0000E+0,1.4995E-3
68.3456E-12,7.5000E+0,1.4916E-3
68.6079E-12,7.0000E+0,1.4838E-3
68.1943E-12,6.5000E+0,1.4760E-3
67.0343E-12,6.0000E+0,1.4682E-3
68.3961E-12,5.5000E+0,1.4604E-3
67.6698E-12,5.0000E+0,1.4527E-3
62.8381E-12,4.5000E+0,1.4449E-3
62.6262E-12,4.0000E+0,1.4372E-3
60.9820E-12,3.5000E+0,1.4295E-3
62.3640E-12,3.0000E+0,1.4218E-3
61.8193E-12,2.5000E+0,1.4141E-3
62.0210E-12,2.0000E+0,1.4065E-3
63.1205E-12,1.5000E+0,1.3988E-3
61.5267E-12,1.0000E+0,1.3912E-3
65.4204E-12,500.0000E-3,1.3836E-3
66.0155E-12,000.0000E-3,1.3760E-3
61.8394E-12,-500.0000E-3,1.3685E-3
65.0068E-12,-1.0000E+0,1.3609E-3
62.3135E-12,-1.5000E+0,1.3534E-3
63.6249E-12,-2.0000E+0,1.3459E-3
65.1985E-12,-2.5000E+0,1.3384E-3
68.6281E-12,-3.0000E+0,1.3309E-3
68.8702E-12,-3.5000E+0,1.3235E-3
69.9999E-12,-4.0000E+0,1.3160E-3
64.0082E-12,-4.5000E+0,1.3086E-3
64.5932E-12,-5.0000E+0,1.3012E-3
62.5758E-12,-5.5000E+0,1.2938E-3
64.5831E-12,-6.0000E+0,1.2865E-3
64.8555E-12,-6.5000E+0,1.2791E-3
60.0439E-12,-7.0000E+0,1.2718E-3
62.0513E-12,-7.5000E+0,1.2645E-3
66.4694E-12,-8.0000E+0,1.2572E-3
66.6106E-12,-8.5000E+0,1.2499E-3
64.0082E-12,-9.0000E+0,1.2426E-3
62.1219E-12,-9.5000E+0,1.2354E-3
64.7849E-12,-10.0000E+0,1.2282E-3
63.7762E-12,-10.5000E+0,1.2210E-3
61.9201E-12,-11.0000E+0,1.2138E-3
62.4245E-12,-11.5000E+0,1.2066E-3
59.3580E-12,-12.0000E+0,1.1995E-3
60.1347E-12,-12.5000E+0,1.1924E-3
59.2672E-12,-13.0000E+0,1.1853E-3
59.4690E-12,-13.5000E+0,1.1782E-3
61.6074E-12,-14.0000E+0,1.1711E-3
58.4300E-12,-14.5000E+0,1.1640E-3
62.4043E-12,-15.0000E+0,1.1570E-3
60.8307E-12,-15.5000E+0,1.1500E-3
62.9793E-12,-16.0000E+0,1.1430E-3
61.8294E-12,-16.5000E+0,1.1360E-3
58.6519E-12,-17.0000E+0,1.1291E-3
62.7170E-12,-17.5000E+0,1.1222E-3
61.9201E-12,-18.0000E+0,1.1153E-3
58.8335E-12,-18.5000E+0,1.1083E-3
61.6982E-12,-19.0000E+0,1.1015E-3
60.7500E-12,-19.5000E+0,1.0946E-3
60.0238E-12,-20.0000E+0,1.0878E-3
