GateI,GateV,DrainI
55.4846E-12,-20.0000E+0,34.0971E-12
59.7514E-12,-19.5000E+0,30.2421E-12
57.6432E-12,-19.0000E+0,26.9841E-12
62.3035E-12,-18.5000E+0,25.7497E-12
59.9431E-12,-18.0000E+0,24.0195E-12
62.9087E-12,-17.5000E+0,22.6941E-12
61.6377E-12,-17.0000E+0,21.9049E-12
61.7285E-12,-16.5000E+0,21.4799E-12
63.4433E-12,-16.0000E+0,20.4378E-12
62.3136E-12,-15.5000E+0,20.1039E-12
63.5341E-12,-15.0000E+0,19.1224E-12
64.5125E-12,-14.5000E+0,19.0819E-12
66.4594E-12,-14.0000E+0,18.2725E-12
66.8931E-12,-13.5000E+0,18.0297E-12
64.8757E-12,-13.0000E+0,17.6755E-12
66.5199E-12,-12.5000E+0,17.3518E-12
66.5905E-12,-12.0000E+0,17.2405E-12
66.7519E-12,-11.5000E+0,16.7649E-12
65.4910E-12,-11.0000E+0,16.1275E-12
66.9133E-12,-10.5000E+0,16.6941E-12
63.7056E-12,-10.0000E+0,17.2101E-12
69.0820E-12,-9.5000E+0,17.2202E-12
68.3154E-12,-9.0000E+0,21.0044E-12
64.2604E-12,-8.5000E+0,28.3905E-12
67.2159E-12,-8.0000E+0,42.3231E-12
62.6363E-12,-7.5000E+0,63.3098E-12
67.7909E-12,-7.0000E+0,95.6501E-12
67.6698E-12,-6.5000E+0,148.8052E-12
67.4075E-12,-6.0000E+0,222.0364E-12
68.7491E-12,-5.5000E+0,316.6086E-12
68.4667E-12,-5.0000E+0,450.9788E-12
72.6629E-12,-4.5000E+0,619.8041E-12
69.3947E-12,-4.0000E+0,834.3876E-12
69.5965E-12,-3.5000E+0,1.0965E-9
67.7909E-12,-3.0000E+0,1.4113E-9
66.6813E-12,-2.5000E+0,1.8141E-9
69.1022E-12,-2.0000E+0,2.4765E-9
71.6744E-12,-1.5000E+0,4.0482E-9
72.1888E-12,-1.0000E+0,7.8716E-9
70.0504E-12,-500.0000E-3,15.4346E-9
72.3099E-12,000.0000E-3,28.1371E-9
71.3012E-12,500.0000E-3,47.3523E-9
74.0550E-12,1.0000E+0,74.3858E-9
71.9972E-12,1.5000E+0,112.1166E-9
72.1687E-12,2.0000E+0,158.8695E-9
70.6153E-12,2.5000E+0,217.2311E-9
69.2938E-12,3.0000E+0,288.3681E-9
72.9857E-12,3.5000E+0,373.4767E-9
71.6845E-12,4.0000E+0,473.6564E-9
71.5029E-12,4.5000E+0,590.0635E-9
73.8734E-12,5.0000E+0,723.7648E-9
69.1224E-12,5.5000E+0,875.9874E-9
70.5245E-12,6.0000E+0,1.0388E-6
73.7826E-12,6.5000E+0,1.2335E-6
70.5245E-12,7.0000E+0,1.4491E-6
69.1728E-12,7.5000E+0,1.6878E-6
69.7982E-12,8.0000E+0,1.9505E-6
74.4685E-12,8.5000E+0,2.2391E-6
70.4740E-12,9.0000E+0,2.5537E-6
74.7207E-12,9.5000E+0,2.8964E-6
71.3718E-12,10.0000E+0,3.2671E-6
68.0027E-12,10.5000E+0,3.6682E-6
68.3457E-12,11.0000E+0,4.0999E-6
69.5460E-12,11.5000E+0,4.5639E-6
71.7248E-12,12.0000E+0,5.0611E-6
72.2595E-12,12.5000E+0,5.5930E-6
70.8876E-12,13.0000E+0,6.1598E-6
