GateI,GateV,DrainI
52.3172E-12,-20.0000E+0,1.0668E-3
58.2989E-12,-19.5000E+0,1.0743E-3
61.6680E-12,-19.0000E+0,1.0817E-3
63.9476E-12,-18.5000E+0,1.0891E-3
63.5946E-12,-18.0000E+0,1.0964E-3
68.8903E-12,-17.5000E+0,1.1037E-3
64.8353E-12,-17.0000E+0,1.1110E-3
64.8252E-12,-16.5000E+0,1.1183E-3
65.0169E-12,-16.0000E+0,1.1255E-3
66.4593E-12,-15.5000E+0,1.1328E-3
68.7995E-12,-15.0000E+0,1.1401E-3
65.4506E-12,-14.5000E+0,1.1473E-3
69.9495E-12,-14.0000E+0,1.1546E-3
62.7977E-12,-13.5000E+0,1.1619E-3
64.9765E-12,-13.0000E+0,1.1692E-3
66.4896E-12,-12.5000E+0,1.1765E-3
68.0632E-12,-12.0000E+0,1.1838E-3
70.9784E-12,-11.5000E+0,1.1911E-3
67.8211E-12,-11.0000E+0,1.1985E-3
70.8876E-12,-10.5000E+0,1.2058E-3
70.5446E-12,-10.0000E+0,1.2131E-3
72.9050E-12,-9.5000E+0,1.2205E-3
70.6455E-12,-9.0000E+0,1.2279E-3
73.2379E-12,-8.5000E+0,1.2353E-3
69.6166E-12,-8.0000E+0,1.2427E-3
73.4699E-12,-7.5000E+0,1.2501E-3
73.8935E-12,-7.0000E+0,1.2575E-3
71.4726E-12,-6.5000E+0,1.2649E-3
73.4295E-12,-6.0000E+0,1.2724E-3
72.0274E-12,-5.5000E+0,1.2798E-3
72.2796E-12,-5.0000E+0,1.2873E-3
77.3131E-12,-4.5000E+0,1.2948E-3
76.6070E-12,-4.0000E+0,1.3023E-3
73.5808E-12,-3.5000E+0,1.3098E-3
71.4323E-12,-3.0000E+0,1.3173E-3
73.3186E-12,-2.5000E+0,1.3248E-3
72.8243E-12,-2.0000E+0,1.3324E-3
74.1356E-12,-1.5000E+0,1.3399E-3
73.1874E-12,-1.0000E+0,1.3475E-3
72.5116E-12,-500.0000E-3,1.3551E-3
77.2929E-12,000.0000E-3,1.3627E-3
73.3993E-12,500.0000E-3,1.3703E-3
71.2507E-12,1.0000E+0,1.3780E-3
71.6038E-12,1.5000E+0,1.3856E-3
