GateI,GateV,DrainI
46.4770E-12,-20.0000E+0,49.9729E-12
50.5823E-12,-19.5000E+0,44.9640E-12
52.4685E-12,-19.0000E+0,41.5743E-12
51.5910E-12,-18.5000E+0,38.8829E-12
52.1659E-12,-18.0000E+0,36.7683E-12
57.3608E-12,-17.5000E+0,35.1494E-12
57.3507E-12,-17.0000E+0,33.3686E-12
57.0279E-12,-16.5000E+0,32.6199E-12
61.7184E-12,-16.0000E+0,31.1528E-12
57.0582E-12,-15.5000E+0,29.5845E-12
56.0797E-12,-15.0000E+0,29.1595E-12
55.7771E-12,-14.5000E+0,29.4529E-12
59.0554E-12,-14.0000E+0,31.6587E-12
57.1691E-12,-13.5000E+0,36.5153E-12
58.3897E-12,-13.0000E+0,50.0640E-12
62.0009E-12,-12.5000E+0,66.3860E-12
58.7831E-12,-12.0000E+0,92.6852E-12
62.5254E-12,-11.5000E+0,137.6035E-12
56.9775E-12,-11.0000E+0,196.1014E-12
59.5194E-12,-10.5000E+0,268.2701E-12
58.7024E-12,-10.0000E+0,364.9875E-12
63.1710E-12,-9.5000E+0,499.6613E-12
60.7904E-12,-9.0000E+0,670.3384E-12
58.9142E-12,-8.5000E+0,882.0480E-12
59.7313E-12,-8.0000E+0,1.1209E-9
59.8019E-12,-7.5000E+0,1.4174E-9
64.6941E-12,-7.0000E+0,1.7470E-9
59.1462E-12,-6.5000E+0,2.1378E-9
62.6666E-12,-6.0000E+0,2.6137E-9
63.8468E-12,-5.5000E+0,3.1137E-9
67.2058E-12,-5.0000E+0,3.6980E-9
66.4392E-12,-4.5000E+0,4.3324E-9
67.6698E-12,-4.0000E+0,5.0571E-9
67.2361E-12,-3.5000E+0,5.8784E-9
65.0169E-12,-3.0000E+0,6.7826E-9
63.9376E-12,-2.5000E+0,7.7765E-9
65.2691E-12,-2.0000E+0,8.8993E-9
63.1911E-12,-1.5000E+0,10.3691E-9
63.6955E-12,-1.0000E+0,13.1835E-9
64.9160E-12,-500.0000E-3,18.8256E-9
64.4722E-12,000.0000E-3,28.8260E-9
66.1870E-12,500.0000E-3,44.5087E-9
62.5456E-12,1.0000E+0,67.2460E-9
67.8716E-12,1.5000E+0,99.6718E-9
66.7620E-12,2.0000E+0,140.1106E-9
66.7418E-12,2.5000E+0,191.0996E-9
63.2113E-12,3.0000E+0,253.7347E-9
60.7299E-12,3.5000E+0,329.1361E-9
62.5859E-12,4.0000E+0,418.2880E-9
63.6148E-12,4.5000E+0,522.4648E-9
64.7849E-12,5.0000E+0,642.5813E-9
64.8858E-12,5.5000E+0,780.1078E-9
66.7519E-12,6.0000E+0,922.7771E-9
64.6336E-12,6.5000E+0,1.0996E-6
64.6033E-12,7.0000E+0,1.2960E-6
64.1292E-12,7.5000E+0,1.5137E-6
68.9610E-12,8.0000E+0,1.7537E-6
66.5905E-12,8.5000E+0,2.0179E-6
69.1425E-12,9.0000E+0,2.3066E-6
70.8271E-12,9.5000E+0,2.6216E-6
66.3484E-12,10.0000E+0,2.9635E-6
68.5272E-12,10.5000E+0,3.3334E-6
69.6469E-12,11.0000E+0,3.7324E-6
67.1554E-12,11.5000E+0,4.1624E-6
69.1930E-12,12.0000E+0,4.6232E-6
67.6093E-12,12.5000E+0,5.1178E-6
69.5460E-12,13.0000E+0,5.6448E-6
69.3342E-12,13.5000E+0,6.2070E-6
67.2260E-12,14.0000E+0,6.8041E-6
64.2301E-12,14.5000E+0,7.4386E-6
67.4479E-12,15.0000E+0,8.1109E-6
68.7592E-12,15.5000E+0,8.8212E-6
68.4768E-12,16.0000E+0,9.5087E-6
64.7143E-12,16.5000E+0,10.3048E-6
67.0545E-12,17.0000E+0,11.1390E-6
63.2113E-12,17.5000E+0,12.0149E-6
67.1755E-12,18.0000E+0,12.9333E-6
66.2475E-12,18.5000E+0,13.8944E-6
64.2402E-12,19.0000E+0,14.8974E-6
67.3470E-12,19.5000E+0,15.9465E-6
65.2489E-12,20.0000E+0,17.0394E-6
67.9724E-12,20.0000E+0,16.9668E-6
65.1783E-12,19.5000E+0,15.7477E-6
64.4117E-12,19.0000E+0,14.5969E-6
64.2805E-12,18.5000E+0,13.5097E-6
63.4030E-12,18.0000E+0,12.4809E-6
67.7001E-12,17.5000E+0,11.5089E-6
65.8844E-12,17.0000E+0,10.5893E-6
68.4667E-12,16.5000E+0,9.7230E-6
65.3700E-12,16.0000E+0,8.9074E-6
62.8784E-12,15.5000E+0,8.1410E-6
65.7734E-12,15.0000E+0,7.4200E-6
66.2173E-12,14.5000E+0,6.7419E-6
67.4882E-12,14.0000E+0,6.1055E-6
69.2837E-12,13.5000E+0,5.5142E-6
65.6827E-12,13.0000E+0,4.9643E-6
66.0660E-12,12.5000E+0,4.4530E-6
64.8152E-12,12.0000E+0,3.9791E-6
64.4419E-12,11.5000E+0,3.5413E-6
67.8816E-12,11.0000E+0,3.1371E-6
65.0976E-12,10.5000E+0,2.7663E-6
65.6524E-12,10.0000E+0,2.4261E-6
61.6680E-12,9.5000E+0,2.1162E-6
64.6235E-12,9.0000E+0,1.8338E-6
62.3035E-12,8.5000E+0,1.5786E-6
62.0109E-12,8.0000E+0,1.3485E-6
63.7157E-12,7.5000E+0,1.1428E-6
62.1623E-12,7.0000E+0,959.2671E-9
63.4837E-12,6.5000E+0,797.0022E-9
63.0802E-12,6.0000E+0,658.7118E-9
62.7675E-12,5.5000E+0,532.8670E-9
65.1077E-12,5.0000E+0,425.1112E-9
65.4809E-12,4.5000E+0,333.6982E-9
63.7258E-12,4.0000E+0,256.9287E-9
64.5932E-12,3.5000E+0,193.3780E-9
61.5066E-12,3.0000E+0,141.9488E-9
62.3539E-12,2.5000E+0,101.2196E-9
61.6882E-12,2.0000E+0,70.3228E-9
60.1347E-12,1.5000E+0,47.0057E-9
60.0843E-12,1.0000E+0,30.5827E-9
60.8509E-12,500.0000E-3,19.8028E-9
65.1178E-12,000.0000E-3,13.2396E-9
63.0903E-12,-500.0000E-3,9.5819E-9
62.8078E-12,-1.0000E+0,7.5009E-9
63.8165E-12,-1.5000E+0,5.9634E-9
60.1549E-12,-2.0000E+0,4.6614E-9
61.9302E-12,-2.5000E+0,3.5495E-9
59.8422E-12,-3.0000E+0,2.6151E-9
58.1980E-12,-3.5000E+0,1.9087E-9
60.7299E-12,-4.0000E+0,1.3211E-9
60.8711E-12,-4.5000E+0,891.8331E-12
61.1233E-12,-5.0000E+0,569.6948E-12
63.1205E-12,-5.5000E+0,343.1305E-12
59.4892E-12,-6.0000E+0,194.2901E-12
58.4098E-12,-6.5000E+0,97.3602E-12
57.5827E-12,-7.0000E+0,46.6640E-12
62.4951E-12,-7.5000E+0,22.3298E-12
58.8537E-12,-8.0000E+0,15.5609E-12
62.7776E-12,-8.5000E+0,14.0533E-12
58.3392E-12,-9.0000E+0,14.3669E-12
62.0311E-12,-9.5000E+0,14.3163E-12
61.9605E-12,-10.0000E+0,14.6705E-12
57.7844E-12,-10.5000E+0,14.2455E-12
57.7239E-12,-11.0000E+0,14.2354E-12
56.3016E-12,-11.5000E+0,13.8712E-12
57.2196E-12,-12.0000E+0,13.5271E-12
55.5451E-12,-12.5000E+0,13.8408E-12
56.5437E-12,-13.0000E+0,13.9116E-12
59.7413E-12,-13.5000E+0,13.4563E-12
