GateI,GateV,DrainI
51.2278E-12,-20.0000E+0,1.0314E-3
55.9788E-12,-19.5000E+0,1.0391E-3
55.5249E-12,-19.0000E+0,1.0467E-3
54.1026E-12,-18.5000E+0,1.0540E-3
55.6661E-12,-18.0000E+0,1.0613E-3
54.9096E-12,-17.5000E+0,1.0686E-3
54.5061E-12,-17.0000E+0,1.0759E-3
53.8202E-12,-16.5000E+0,1.0831E-3
54.0724E-12,-16.0000E+0,1.0904E-3
54.9600E-12,-15.5000E+0,1.0977E-3
54.4053E-12,-15.0000E+0,1.1050E-3
57.6029E-12,-14.5000E+0,1.1123E-3
56.4025E-12,-14.0000E+0,1.1194E-3
56.8968E-12,-13.5000E+0,1.1267E-3
58.5006E-12,-13.0000E+0,1.1339E-3
54.2035E-12,-12.5000E+0,1.1412E-3
58.6822E-12,-12.0000E+0,1.1484E-3
61.2443E-12,-11.5000E+0,1.1557E-3
60.8509E-12,-11.0000E+0,1.1630E-3
57.5423E-12,-10.5000E+0,1.1703E-3
59.5598E-12,-10.0000E+0,1.1776E-3
62.0412E-12,-9.5000E+0,1.1849E-3
64.2704E-12,-9.0000E+0,1.1923E-3
59.7716E-12,-8.5000E+0,1.1995E-3
63.0196E-12,-8.0000E+0,1.2069E-3
58.6519E-12,-7.5000E+0,1.2142E-3
63.3727E-12,-7.0000E+0,1.2216E-3
63.7863E-12,-6.5000E+0,1.2290E-3
64.1292E-12,-6.0000E+0,1.2364E-3
66.6207E-12,-5.5000E+0,1.2438E-3
66.9233E-12,-5.0000E+0,1.2512E-3
65.2287E-12,-4.5000E+0,1.2587E-3
64.1494E-12,-4.0000E+0,1.2661E-3
67.2764E-12,-3.5000E+0,1.2735E-3
67.9724E-12,-3.0000E+0,1.2810E-3
67.0847E-12,-2.5000E+0,1.2884E-3
65.5313E-12,-2.0000E+0,1.2959E-3
65.8238E-12,-1.5000E+0,1.3034E-3
66.0357E-12,-1.0000E+0,1.3109E-3
69.7982E-12,-500.0000E-3,1.3185E-3
69.2938E-12,000.0000E-3,1.3260E-3
70.5749E-12,500.0000E-3,1.3336E-3
68.7895E-12,1.0000E+0,1.3411E-3
70.7464E-12,1.5000E+0,1.3487E-3
69.6872E-12,2.0000E+0,1.3563E-3
67.9119E-12,2.5000E+0,1.3640E-3
67.9119E-12,3.0000E+0,1.3715E-3
