GateI,GateV,DrainI
50.8949E-12,-20.0000E+0,1.2092E-3
54.7583E-12,-19.5000E+0,1.2171E-3
54.0623E-12,-19.0000E+0,1.2248E-3
61.3452E-12,-18.5000E+0,1.2325E-3
60.6492E-12,-18.0000E+0,1.2401E-3
59.4892E-12,-17.5000E+0,1.2477E-3
61.2847E-12,-17.0000E+0,1.2552E-3
57.0582E-12,-16.5000E+0,1.2628E-3
59.5194E-12,-16.0000E+0,1.2703E-3
60.6895E-12,-15.5000E+0,1.2778E-3
64.7244E-12,-15.0000E+0,1.2854E-3
64.5932E-12,-14.5000E+0,1.2929E-3
62.8986E-12,-14.0000E+0,1.3004E-3
66.5098E-12,-13.5000E+0,1.3080E-3
62.1622E-12,-13.0000E+0,1.3155E-3
63.3021E-12,-12.5000E+0,1.3231E-3
65.3397E-12,-12.0000E+0,1.3307E-3
67.1755E-12,-11.5000E+0,1.3382E-3
67.9926E-12,-11.0000E+0,1.3458E-3
69.4149E-12,-10.5000E+0,1.3534E-3
70.6051E-12,-10.0000E+0,1.3609E-3
71.1398E-12,-9.5000E+0,1.3685E-3
66.5703E-12,-9.0000E+0,1.3761E-3
66.9032E-12,-8.5000E+0,1.3838E-3
68.6079E-12,-8.0000E+0,1.3914E-3
65.6221E-12,-7.5000E+0,1.3991E-3
67.6093E-12,-7.0000E+0,1.4067E-3
67.6900E-12,-6.5000E+0,1.4144E-3
68.0228E-12,-6.0000E+0,1.4221E-3
67.0242E-12,-5.5000E+0,1.4297E-3
66.3383E-12,-5.0000E+0,1.4374E-3
68.5575E-12,-4.5000E+0,1.4451E-3
71.1095E-12,-4.0000E+0,1.4528E-3
67.2260E-12,-3.5000E+0,1.4606E-3
66.7720E-12,-3.0000E+0,1.4683E-3
70.5850E-12,-2.5000E+0,1.4760E-3
72.7133E-12,-2.0000E+0,1.4838E-3
69.2736E-12,-1.5000E+0,1.4916E-3
69.2535E-12,-1.0000E+0,1.4994E-3
70.2924E-12,-500.0000E-3,1.5072E-3
