GateV,DrainI
-20.0000E+0,1.4991E-6
-19.5000E+0,1.4987E-6
-19.0000E+0,1.4984E-6
-18.5000E+0,1.4982E-6
-18.0000E+0,1.4974E-6
-17.5000E+0,1.4974E-6
-17.0000E+0,1.4973E-6
-16.5000E+0,1.4967E-6
-16.0000E+0,1.4966E-6
-15.5000E+0,1.4974E-6
-15.0000E+0,1.4981E-6
-14.5000E+0,1.4986E-6
-14.0000E+0,1.4984E-6
-13.5000E+0,1.4983E-6
-13.0000E+0,1.4993E-6
-12.5000E+0,1.4998E-6
-12.0000E+0,1.4997E-6
-11.5000E+0,1.4998E-6
-11.0000E+0,1.4999E-6
-10.5000E+0,1.5001E-6
-10.0000E+0,1.5005E-6
-9.5000E+0,1.5008E-6
-9.0000E+0,1.5013E-6
-8.5000E+0,1.5017E-6
-8.0000E+0,1.5022E-6
-7.5000E+0,1.5025E-6
-7.0000E+0,1.5028E-6
-6.5000E+0,1.5033E-6
-6.0000E+0,1.5033E-6
-5.5000E+0,1.5041E-6
-5.0000E+0,1.5045E-6
-4.5000E+0,1.5050E-6
-4.0000E+0,1.5051E-6
-3.5000E+0,1.5055E-6
-3.0000E+0,1.5064E-6
-2.5000E+0,1.5061E-6
-2.0000E+0,1.5063E-6
-1.5000E+0,1.5065E-6
-1.0000E+0,1.5069E-6
-500.0000E-3,1.5072E-6
000.0000E-3,1.5075E-6
500.0000E-3,1.5072E-6
1.0000E+0,1.5077E-6
1.5000E+0,1.5084E-6
2.0000E+0,1.5096E-6
2.5000E+0,1.5095E-6
3.0000E+0,1.5099E-6
3.5000E+0,1.5105E-6
4.0000E+0,1.5106E-6
4.5000E+0,1.5108E-6
5.0000E+0,1.5110E-6
5.5000E+0,1.5109E-6
6.0000E+0,1.5108E-6
6.5000E+0,1.5113E-6
7.0000E+0,1.5120E-6
7.5000E+0,1.5119E-6
8.0000E+0,1.5124E-6
8.5000E+0,1.5127E-6
9.0000E+0,1.5127E-6
9.5000E+0,1.5132E-6
10.0000E+0,1.5137E-6
10.5000E+0,1.5134E-6
11.0000E+0,1.5143E-6
11.5000E+0,1.5148E-6
12.0000E+0,1.5148E-6
12.5000E+0,1.5152E-6
13.0000E+0,1.5153E-6
13.5000E+0,1.5161E-6
14.0000E+0,1.5156E-6
14.5000E+0,1.5159E-6
15.0000E+0,1.5164E-6
15.5000E+0,1.5164E-6
16.0000E+0,1.5167E-6
16.5000E+0,1.5164E-6
17.0000E+0,1.5171E-6
17.5000E+0,1.5172E-6
18.0000E+0,1.5173E-6
18.5000E+0,1.5179E-6
19.0000E+0,1.5177E-6
19.5000E+0,1.5176E-6
20.0000E+0,1.5184E-6
20.0000E+0,1.5190E-6
19.5000E+0,1.5189E-6
19.0000E+0,1.5195E-6
18.5000E+0,1.5203E-6
18.0000E+0,1.5206E-6
17.5000E+0,1.5210E-6
17.0000E+0,1.5209E-6
16.5000E+0,1.5213E-6
16.0000E+0,1.5210E-6
15.5000E+0,1.5214E-6
15.0000E+0,1.5221E-6
14.5000E+0,1.5225E-6
14.0000E+0,1.5228E-6
13.5000E+0,1.5225E-6
13.0000E+0,1.5225E-6
12.5000E+0,1.5233E-6
12.0000E+0,1.5232E-6
11.5000E+0,1.5233E-6
11.0000E+0,1.5234E-6
10.5000E+0,1.5238E-6
10.0000E+0,1.5238E-6
9.5000E+0,1.5243E-6
9.0000E+0,1.5242E-6
8.5000E+0,1.5244E-6
8.0000E+0,1.5247E-6
7.5000E+0,1.5249E-6
7.0000E+0,1.5252E-6
6.5000E+0,1.5251E-6
6.0000E+0,1.5255E-6
5.5000E+0,1.5254E-6
5.0000E+0,1.5261E-6
4.5000E+0,1.5266E-6
4.0000E+0,1.5265E-6
3.5000E+0,1.5265E-6
3.0000E+0,1.5269E-6
2.5000E+0,1.5268E-6
2.0000E+0,1.5277E-6
1.5000E+0,1.5274E-6
1.0000E+0,1.5279E-6
500.0000E-3,1.5282E-6
000.0000E-3,1.5283E-6
-500.0000E-3,1.5285E-6
-1.0000E+0,1.5286E-6
-1.5000E+0,1.5285E-6
-2.0000E+0,1.5288E-6
-2.5000E+0,1.5284E-6
-3.0000E+0,1.5286E-6
-3.5000E+0,1.5288E-6
-4.0000E+0,1.5290E-6
-4.5000E+0,1.5288E-6
-5.0000E+0,1.5292E-6
-5.5000E+0,1.5298E-6
-6.0000E+0,1.5297E-6
-6.5000E+0,1.5298E-6
-7.0000E+0,1.5301E-6
-7.5000E+0,1.5307E-6
-8.0000E+0,1.5301E-6
-8.5000E+0,1.5303E-6
-9.0000E+0,1.5308E-6
-9.5000E+0,1.5313E-6
-10.0000E+0,1.5317E-6
-10.5000E+0,1.5321E-6
-11.0000E+0,1.5327E-6
-11.5000E+0,1.5326E-6
-12.0000E+0,1.5329E-6
-12.5000E+0,1.5331E-6
-13.0000E+0,1.5336E-6
-13.5000E+0,1.5337E-6
-14.0000E+0,1.5332E-6
-14.5000E+0,1.5332E-6
-15.0000E+0,1.5332E-6
-15.5000E+0,1.5339E-6
-16.0000E+0,1.5339E-6
-16.5000E+0,1.5334E-6
-17.0000E+0,1.5338E-6
-17.5000E+0,1.5339E-6
-18.0000E+0,1.5342E-6
-18.5000E+0,1.5343E-6
-19.0000E+0,1.5350E-6
-19.5000E+0,1.5352E-6
-20.0000E+0,1.5357E-6
