GateI,GateV,DrainI
-50.0784E-12,-20.0000E+0,151.4510E-12
-37.0974E-12,-19.5000E+0,133.2579E-12
-28.4837E-12,-19.0000E+0,120.4783E-12
-25.2763E-12,-18.5000E+0,110.5723E-12
-14.2218E-12,-18.0000E+0,102.2549E-12
-12.0129E-12,-17.5000E+0,95.6272E-12
-9.6830E-12,-17.0000E+0,90.6287E-12
-8.5937E-12,-16.5000E+0,86.3992E-12
-6.2335E-12,-16.0000E+0,83.0904E-12
-2.9151E-12,-15.5000E+0,79.8424E-12
-1.2307E-12,-15.0000E+0,76.9384E-12
3.2778E-12,-14.5000E+0,74.9552E-12
4.7403E-12,-14.0000E+0,73.1136E-12
9.8136E-12,-13.5000E+0,70.6447E-12
9.7329E-12,-13.0000E+0,69.0561E-12
8.5730E-12,-12.5000E+0,67.4877E-12
8.5125E-12,-12.0000E+0,65.5348E-12
11.6695E-12,-11.5000E+0,64.6950E-12
10.8021E-12,-11.0000E+0,63.6022E-12
11.8612E-12,-10.5000E+0,62.3779E-12
14.5542E-12,-10.0000E+0,61.3660E-12
13.9490E-12,-9.5000E+0,60.7083E-12
14.4331E-12,-9.0000E+0,59.2513E-12
14.6046E-12,-8.5000E+0,59.0388E-12
13.5657E-12,-8.0000E+0,58.1180E-12
17.9936E-12,-7.5000E+0,57.2174E-12
19.7990E-12,-7.0000E+0,56.4788E-12
21.9171E-12,-6.5000E+0,55.8413E-12
20.4042E-12,-6.0000E+0,55.2848E-12
20.2025E-12,-5.5000E+0,55.2140E-12
24.3076E-12,-5.0000E+0,54.4855E-12
24.9531E-12,-4.5000E+0,53.8075E-12
23.7125E-12,-4.0000E+0,53.2105E-12
20.2832E-12,-3.5000E+0,53.2814E-12
20.7673E-12,-3.0000E+0,73.5588E-12
25.4675E-12,-2.5000E+0,584.5830E-12
24.7716E-12,-2.0000E+0,4.8478E-9
27.2225E-12,-1.5000E+0,19.9078E-9
27.3940E-12,-1.0000E+0,52.0304E-9
26.3753E-12,-500.0000E-3,111.5161E-9
59.6705E-12,000.0000E-3,198.1045E-9
747.8742E-12,500.0000E-3,307.1715E-9
3.4783E-9,1.0000E+0,453.0493E-9
8.3448E-9,1.5000E+0,643.1513E-9
15.1154E-9,2.0000E+0,832.6217E-9
23.4089E-9,2.5000E+0,1.0743E-6
39.1474E-9,3.0000E+0,1.3643E-6
59.3425E-9,3.5000E+0,1.7738E-6
87.6434E-9,4.0000E+0,2.2714E-6
111.5688E-9,4.5000E+0,2.6947E-6
148.7325E-9,5.0000E+0,3.2759E-6
189.3398E-9,5.5000E+0,3.9213E-6
242.5836E-9,6.0000E+0,4.6805E-6
289.8047E-9,6.5000E+0,5.4087E-6
367.7467E-9,7.0000E+0,6.4544E-6
