GateI,GateV,DrainI
-101.1149E-12,-20.0000E+0,220.5704E-12
-91.6035E-12,-19.5000E+0,201.9625E-12
-81.0634E-12,-19.0000E+0,188.0900E-12
-78.1585E-12,-18.5000E+0,178.0019E-12
-79.3890E-12,-18.0000E+0,169.8565E-12
-71.7336E-12,-17.5000E+0,164.0080E-12
-72.3186E-12,-17.0000E+0,158.5643E-12
-66.7611E-12,-16.5000E+0,153.2824E-12
-66.8518E-12,-16.0000E+0,148.8607E-12
-66.2164E-12,-15.5000E+0,145.5215E-12
-65.4599E-12,-15.0000E+0,142.7390E-12
-61.7280E-12,-14.5000E+0,140.1082E-12
-59.0249E-12,-14.0000E+0,137.8416E-12
-58.3390E-12,-13.5000E+0,136.1012E-12
-58.7526E-12,-13.0000E+0,133.8549E-12
-57.6834E-12,-12.5000E+0,131.8616E-12
-54.6374E-12,-12.0000E+0,130.1819E-12
-58.2382E-12,-11.5000E+0,128.1886E-12
-50.4112E-12,-11.0000E+0,127.5309E-12
-51.5510E-12,-10.5000E+0,126.6000E-12
-52.9631E-12,-10.0000E+0,125.3655E-12
-49.8666E-12,-9.5000E+0,123.6555E-12
-49.3118E-12,-9.0000E+0,123.1394E-12
-50.2095E-12,-8.5000E+0,122.9674E-12
-48.8983E-12,-8.0000E+0,123.4329E-12
-47.7182E-12,-7.5000E+0,146.7762E-12
-47.5972E-12,-7.0000E+0,432.6236E-12
-46.6188E-12,-6.5000E+0,2.8840E-9
-46.2860E-12,-6.0000E+0,14.0097E-9
-44.6419E-12,-5.5000E+0,45.2601E-9
-42.8163E-12,-5.0000E+0,114.8688E-9
-41.4446E-12,-4.5000E+0,217.5866E-9
-45.5598E-12,-4.0000E+0,367.3842E-9
-44.9848E-12,-3.5000E+0,568.0947E-9
-47.8796E-12,-3.0000E+0,828.2805E-9
-43.3004E-12,-2.5000E+0,1.1449E-6
-40.6881E-12,-2.0000E+0,1.5516E-6
-41.1218E-12,-1.5000E+0,2.0304E-6
-41.6060E-12,-1.0000E+0,2.5920E-6
26.0525E-12,-500.0000E-3,3.1453E-6
180.3694E-12,000.0000E-3,3.5063E-6
263.6866E-12,500.0000E-3,3.6647E-6
364.9885E-12,1.0000E+0,3.7346E-6
859.6462E-12,1.5000E+0,3.8422E-6
1.9549E-9,2.0000E+0,4.1118E-6
3.8907E-9,2.5000E+0,4.5018E-6
