GateI,GateV,DrainI
-2.1798E-9,-20.0000E+0,1.3325E-9
-2.1359E-9,-19.5000E+0,1.2949E-9
-2.1119E-9,-19.0000E+0,1.2709E-9
-2.0959E-9,-18.5000E+0,1.2558E-9
-2.0852E-9,-18.0000E+0,1.2444E-9
-2.0802E-9,-17.5000E+0,1.2370E-9
-2.0758E-9,-17.0000E+0,1.2307E-9
-2.0739E-9,-16.5000E+0,1.2271E-9
-2.0704E-9,-16.0000E+0,1.2247E-9
-2.0730E-9,-15.5000E+0,1.2218E-9
-2.0733E-9,-15.0000E+0,1.2195E-9
-2.0729E-9,-14.5000E+0,1.2183E-9
-2.0747E-9,-14.0000E+0,1.2170E-9
-2.0740E-9,-13.5000E+0,1.2160E-9
-2.0747E-9,-13.0000E+0,1.2145E-9
-2.0744E-9,-12.5000E+0,1.2137E-9
-2.0710E-9,-12.0000E+0,1.2136E-9
-2.0694E-9,-11.5000E+0,1.2126E-9
-2.0743E-9,-11.0000E+0,1.2120E-9
-2.0731E-9,-10.5000E+0,1.2116E-9
-2.0733E-9,-10.0000E+0,1.2126E-9
-2.0753E-9,-9.5000E+0,1.2116E-9
-2.0726E-9,-9.0000E+0,1.2114E-9
-2.0732E-9,-8.5000E+0,1.2104E-9
-2.0739E-9,-8.0000E+0,1.2098E-9
-2.0724E-9,-7.5000E+0,1.2095E-9
-2.0731E-9,-7.0000E+0,1.2093E-9
-2.0738E-9,-6.5000E+0,1.2094E-9
-2.0777E-9,-6.0000E+0,1.2090E-9
-2.0711E-9,-5.5000E+0,1.2090E-9
-2.0737E-9,-5.0000E+0,1.2088E-9
-2.0729E-9,-4.5000E+0,1.2092E-9
-2.0717E-9,-4.0000E+0,1.2085E-9
-2.0749E-9,-3.5000E+0,1.2084E-9
-2.0731E-9,-3.0000E+0,1.2089E-9
-2.0766E-9,-2.5000E+0,1.2090E-9
-2.0755E-9,-2.0000E+0,1.2088E-9
-2.0762E-9,-1.5000E+0,1.2089E-9
-2.0732E-9,-1.0000E+0,1.2143E-9
-1.9873E-9,-500.0000E-3,4.4938E-9
-771.4365E-12,000.0000E-3,33.0657E-9
2.7427E-9,500.0000E-3,107.1393E-9
8.9917E-9,1.0000E+0,238.2813E-9
18.3806E-9,1.5000E+0,437.1634E-9
31.4340E-9,2.0000E+0,712.6849E-9
47.3702E-9,2.5000E+0,1.0693E-6
70.7150E-9,3.0000E+0,1.5245E-6
103.1932E-9,3.5000E+0,2.0838E-6
138.4457E-9,4.0000E+0,2.7604E-6
179.5825E-9,4.5000E+0,3.5595E-6
227.4637E-9,5.0000E+0,4.4884E-6
282.8691E-9,5.5000E+0,5.5576E-6
346.2972E-9,6.0000E+0,6.7748E-6
418.3505E-9,6.5000E+0,8.1494E-6
490.0406E-9,7.0000E+0,9.6142E-6
586.3322E-9,7.5000E+0,11.3268E-6
