GateV,DrainI
-20.0000E+0,342.2544E-9
-19.5000E+0,342.0644E-9
-19.0000E+0,342.0779E-9
-18.5000E+0,342.1709E-9
-18.0000E+0,342.1504E-9
-17.5000E+0,342.2368E-9
-17.0000E+0,342.6197E-9
-16.5000E+0,342.8572E-9
-16.0000E+0,343.1082E-9
-15.5000E+0,343.3835E-9
-15.0000E+0,343.7875E-9
-14.5000E+0,344.0120E-9
-14.0000E+0,344.4011E-9
-13.5000E+0,344.8091E-9
-13.0000E+0,345.3726E-9
-12.5000E+0,345.4372E-9
-12.0000E+0,345.8336E-9
-11.5000E+0,346.3616E-9
-11.0000E+0,346.4327E-9
-10.5000E+0,346.6756E-9
-10.0000E+0,347.1011E-9
-9.5000E+0,347.1069E-9
-9.0000E+0,347.4774E-9
-8.5000E+0,347.8799E-9
-8.0000E+0,348.2266E-9
-7.5000E+0,348.4495E-9
-7.0000E+0,348.6732E-9
-6.5000E+0,348.8675E-9
-6.0000E+0,349.1973E-9
-5.5000E+0,349.5409E-9
-5.0000E+0,349.8576E-9
-4.5000E+0,349.9906E-9
-4.0000E+0,350.1482E-9
-3.5000E+0,350.2497E-9
-3.0000E+0,350.5536E-9
-2.5000E+0,351.1014E-9
-2.0000E+0,351.3265E-9
-1.5000E+0,351.5710E-9
-1.0000E+0,351.7563E-9
-500.0000E-3,352.0519E-9
000.0000E-3,352.2696E-9
500.0000E-3,352.4954E-9
1.0000E+0,352.9400E-9
1.5000E+0,353.3772E-9
2.0000E+0,353.4505E-9
2.5000E+0,353.3233E-9
3.0000E+0,353.7039E-9
3.5000E+0,353.7788E-9
4.0000E+0,354.1816E-9
4.5000E+0,354.7557E-9
5.0000E+0,354.7666E-9
5.5000E+0,354.7854E-9
6.0000E+0,354.8961E-9
6.5000E+0,355.2599E-9
7.0000E+0,355.4256E-9
7.5000E+0,355.6727E-9
8.0000E+0,356.0662E-9
8.5000E+0,355.9116E-9
9.0000E+0,356.4036E-9
9.5000E+0,356.4631E-9
10.0000E+0,356.6846E-9
10.5000E+0,357.1175E-9
11.0000E+0,357.3628E-9
11.5000E+0,357.4892E-9
12.0000E+0,357.3539E-9
12.5000E+0,357.6112E-9
13.0000E+0,357.6879E-9
13.5000E+0,357.9295E-9
14.0000E+0,358.1058E-9
14.5000E+0,358.3159E-9
15.0000E+0,358.6576E-9
15.5000E+0,358.7641E-9
16.0000E+0,359.0051E-9
16.5000E+0,359.1827E-9
17.0000E+0,359.4020E-9
17.5000E+0,359.6242E-9
18.0000E+0,359.9140E-9
18.5000E+0,360.0336E-9
19.0000E+0,360.2698E-9
19.5000E+0,360.5020E-9
20.0000E+0,360.7877E-9
20.0000E+0,360.8124E-9
19.5000E+0,360.9020E-9
19.0000E+0,361.1761E-9
18.5000E+0,361.2752E-9
18.0000E+0,361.4752E-9
17.5000E+0,361.6569E-9
17.0000E+0,361.5440E-9
16.5000E+0,361.6451E-9
16.0000E+0,361.9016E-9
15.5000E+0,362.0581E-9
15.0000E+0,362.1793E-9
14.5000E+0,362.3826E-9
14.0000E+0,362.3971E-9
13.5000E+0,362.7039E-9
13.0000E+0,362.7269E-9
12.5000E+0,363.0556E-9
12.0000E+0,363.5278E-9
11.5000E+0,363.1440E-9
11.0000E+0,363.3952E-9
10.5000E+0,363.6239E-9
10.0000E+0,363.8666E-9
9.5000E+0,364.2426E-9
9.0000E+0,364.0344E-9
8.5000E+0,364.3144E-9
8.0000E+0,364.3990E-9
7.5000E+0,364.5797E-9
7.0000E+0,364.7384E-9
6.5000E+0,364.9070E-9
6.0000E+0,365.2620E-9
5.5000E+0,365.0802E-9
5.0000E+0,365.2070E-9
4.5000E+0,365.6718E-9
4.0000E+0,365.7358E-9
3.5000E+0,365.9434E-9
3.0000E+0,366.1240E-9
2.5000E+0,366.2813E-9
2.0000E+0,366.3513E-9
1.5000E+0,366.5173E-9
1.0000E+0,366.7272E-9
500.0000E-3,366.9098E-9
000.0000E-3,367.1221E-9
-500.0000E-3,367.1460E-9
-1.0000E+0,367.3989E-9
-1.5000E+0,367.4998E-9
-2.0000E+0,367.6106E-9
-2.5000E+0,367.9023E-9
-3.0000E+0,367.8882E-9
-3.5000E+0,368.0621E-9
-4.0000E+0,368.2584E-9
-4.5000E+0,368.4263E-9
-5.0000E+0,368.5935E-9
-5.5000E+0,368.7728E-9
-6.0000E+0,368.9388E-9
-6.5000E+0,369.0046E-9
-7.0000E+0,369.0910E-9
-7.5000E+0,369.2350E-9
-8.0000E+0,369.2970E-9
-8.5000E+0,369.4830E-9
-9.0000E+0,369.1518E-9
-9.5000E+0,369.4786E-9
-10.0000E+0,369.5855E-9
-10.5000E+0,369.9834E-9
-11.0000E+0,369.9299E-9
-11.5000E+0,370.1142E-9
-12.0000E+0,370.5475E-9
-12.5000E+0,370.3845E-9
-13.0000E+0,370.3982E-9
-13.5000E+0,370.5355E-9
-14.0000E+0,370.6402E-9
-14.5000E+0,370.9486E-9
-15.0000E+0,371.0716E-9
-15.5000E+0,371.0804E-9
-16.0000E+0,371.1644E-9
-16.5000E+0,371.3950E-9
-17.0000E+0,371.3874E-9
-17.5000E+0,371.5209E-9
-18.0000E+0,371.6293E-9
-18.5000E+0,371.8781E-9
-19.0000E+0,372.1647E-9
-19.5000E+0,372.2558E-9
-20.0000E+0,372.5281E-9
