GateV,DrainI
-20.0000E+0,218.1175E-9
-19.5000E+0,217.5172E-9
-19.0000E+0,217.1239E-9
-18.5000E+0,216.8681E-9
-18.0000E+0,216.7207E-9
-17.5000E+0,216.6515E-9
-17.0000E+0,216.6511E-9
-16.5000E+0,216.6977E-9
-16.0000E+0,216.7821E-9
-15.5000E+0,216.8888E-9
-15.0000E+0,217.0079E-9
-14.5000E+0,217.1327E-9
-14.0000E+0,217.2612E-9
-13.5000E+0,217.4051E-9
-13.0000E+0,217.5614E-9
-12.5000E+0,217.7171E-9
-12.0000E+0,217.8700E-9
-11.5000E+0,218.0407E-9
-11.0000E+0,218.2028E-9
-10.5000E+0,218.3567E-9
-10.0000E+0,218.5022E-9
-9.5000E+0,218.6626E-9
-9.0000E+0,218.8190E-9
-8.5000E+0,218.9566E-9
-8.0000E+0,219.1295E-9
-7.5000E+0,219.2652E-9
-7.0000E+0,219.3830E-9
-6.5000E+0,219.5086E-9
-6.0000E+0,219.6460E-9
-5.5000E+0,219.7650E-9
-5.0000E+0,219.8863E-9
-4.5000E+0,220.0068E-9
-4.0000E+0,220.1342E-9
-3.5000E+0,220.2540E-9
-3.0000E+0,220.3716E-9
-2.5000E+0,220.4947E-9
-2.0000E+0,220.6171E-9
-1.5000E+0,220.7274E-9
-1.0000E+0,220.8254E-9
-500.0000E-3,220.9382E-9
000.0000E-3,221.0552E-9
500.0000E-3,221.1621E-9
1.0000E+0,221.2670E-9
1.5000E+0,221.3717E-9
2.0000E+0,221.4829E-9
2.5000E+0,221.6114E-9
3.0000E+0,221.7033E-9
3.5000E+0,221.7765E-9
4.0000E+0,221.8854E-9
4.5000E+0,221.9777E-9
5.0000E+0,222.0707E-9
5.5000E+0,222.1586E-9
6.0000E+0,222.2513E-9
6.5000E+0,222.3332E-9
7.0000E+0,222.4153E-9
7.5000E+0,222.5088E-9
8.0000E+0,222.5918E-9
8.5000E+0,222.6687E-9
9.0000E+0,222.7385E-9
9.5000E+0,222.8132E-9
10.0000E+0,222.8832E-9
10.5000E+0,222.9709E-9
11.0000E+0,223.0344E-9
11.5000E+0,223.1122E-9
12.0000E+0,223.1776E-9
12.5000E+0,223.2517E-9
13.0000E+0,223.3211E-9
13.5000E+0,223.3964E-9
14.0000E+0,223.4766E-9
14.5000E+0,223.5528E-9
15.0000E+0,223.6053E-9
15.5000E+0,223.6888E-9
16.0000E+0,223.7511E-9
16.5000E+0,223.8127E-9
17.0000E+0,223.8804E-9
17.5000E+0,223.9579E-9
18.0000E+0,224.0364E-9
18.5000E+0,224.0963E-9
19.0000E+0,224.1601E-9
19.5000E+0,224.2290E-9
20.0000E+0,224.2861E-9
20.0000E+0,224.3452E-9
19.5000E+0,224.4095E-9
19.0000E+0,224.4721E-9
18.5000E+0,224.5262E-9
18.0000E+0,224.5800E-9
17.5000E+0,224.6502E-9
17.0000E+0,224.7056E-9
16.5000E+0,224.7600E-9
16.0000E+0,224.8097E-9
15.5000E+0,224.8605E-9
15.0000E+0,224.9217E-9
14.5000E+0,224.9792E-9
14.0000E+0,225.0332E-9
13.5000E+0,225.0878E-9
13.0000E+0,225.1284E-9
12.5000E+0,225.1870E-9
12.0000E+0,225.2177E-9
11.5000E+0,225.2846E-9
11.0000E+0,225.3207E-9
10.5000E+0,225.3769E-9
10.0000E+0,225.4332E-9
9.5000E+0,225.4682E-9
9.0000E+0,225.5138E-9
8.5000E+0,225.5762E-9
8.0000E+0,225.6350E-9
7.5000E+0,225.7176E-9
7.0000E+0,225.7820E-9
6.5000E+0,225.8103E-9
6.0000E+0,225.8600E-9
5.5000E+0,225.9163E-9
5.0000E+0,225.9536E-9
4.5000E+0,225.9781E-9
4.0000E+0,226.0628E-9
3.5000E+0,226.1010E-9
3.0000E+0,226.1694E-9
2.5000E+0,226.1820E-9
2.0000E+0,226.2359E-9
1.5000E+0,226.2691E-9
1.0000E+0,226.3147E-9
500.0000E-3,226.3700E-9
000.0000E-3,226.4067E-9
-500.0000E-3,226.4482E-9
-1.0000E+0,226.4963E-9
-1.5000E+0,226.5638E-9
-2.0000E+0,226.6142E-9
-2.5000E+0,226.6624E-9
-3.0000E+0,226.7067E-9
-3.5000E+0,226.7430E-9
-4.0000E+0,226.7876E-9
-4.5000E+0,226.8132E-9
-5.0000E+0,226.8594E-9
-5.5000E+0,225.9199E-9
-6.0000E+0,227.2249E-9
-6.5000E+0,225.3570E-9
-7.0000E+0,225.2887E-9
-7.5000E+0,226.9311E-9
-8.0000E+0,227.4800E-9
-8.5000E+0,227.1202E-9
-9.0000E+0,227.3359E-9
-9.5000E+0,227.2656E-9
-10.0000E+0,227.4632E-9
-10.5000E+0,227.3671E-9
-11.0000E+0,227.4608E-9
-11.5000E+0,227.2276E-9
-12.0000E+0,227.6945E-9
-12.5000E+0,227.7246E-9
-13.0000E+0,227.5570E-9
-13.5000E+0,227.5853E-9
-14.0000E+0,227.6130E-9
-14.5000E+0,227.5466E-9
-15.0000E+0,227.6356E-9
-15.5000E+0,227.7731E-9
-16.0000E+0,227.9633E-9
-16.5000E+0,227.8187E-9
-17.0000E+0,227.9725E-9
-17.5000E+0,227.6358E-9
-18.0000E+0,228.0539E-9
-18.5000E+0,227.7522E-9
-19.0000E+0,228.0707E-9
-19.5000E+0,227.2668E-9
-20.0000E+0,228.1563E-9
