GateV,DrainI
-20.0000E+0,810.5139E-9
-19.5000E+0,807.7969E-9
-19.0000E+0,805.9396E-9
-18.5000E+0,804.7107E-9
-18.0000E+0,803.9506E-9
-17.5000E+0,803.5834E-9
-17.0000E+0,803.4352E-9
-16.5000E+0,803.6066E-9
-16.0000E+0,797.3468E-9
-15.5000E+0,803.0487E-9
-15.0000E+0,803.5830E-9
-14.5000E+0,808.5001E-9
-14.0000E+0,806.1450E-9
-13.5000E+0,806.3716E-9
-13.0000E+0,806.8530E-9
-12.5000E+0,809.1022E-9
-12.0000E+0,808.6356E-9
-11.5000E+0,809.0502E-9
-11.0000E+0,809.1008E-9
-10.5000E+0,807.1092E-9
-10.0000E+0,809.8356E-9
-9.5000E+0,810.4819E-9
-9.0000E+0,811.6398E-9
-8.5000E+0,810.5574E-9
-8.0000E+0,812.5360E-9
-7.5000E+0,813.0449E-9
-7.0000E+0,814.0160E-9
-6.5000E+0,814.4903E-9
-6.0000E+0,814.9489E-9
-5.5000E+0,815.5615E-9
-5.0000E+0,816.0756E-9
-4.5000E+0,816.5985E-9
-4.0000E+0,817.3052E-9
-3.5000E+0,817.8449E-9
-3.0000E+0,818.0634E-9
-2.5000E+0,818.2331E-9
-2.0000E+0,819.2544E-9
-1.5000E+0,819.7032E-9
-1.0000E+0,819.9722E-9
-500.0000E-3,820.1261E-9
000.0000E-3,820.8416E-9
500.0000E-3,820.8827E-9
1.0000E+0,821.7463E-9
1.5000E+0,822.1404E-9
2.0000E+0,822.4496E-9
2.5000E+0,823.0469E-9
3.0000E+0,823.9629E-9
3.5000E+0,823.7380E-9
4.0000E+0,824.2180E-9
4.5000E+0,824.6523E-9
5.0000E+0,824.9697E-9
5.5000E+0,825.3848E-9
6.0000E+0,825.6785E-9
6.5000E+0,826.1754E-9
7.0000E+0,826.5117E-9
7.5000E+0,826.8747E-9
8.0000E+0,827.3408E-9
8.5000E+0,827.5716E-9
9.0000E+0,827.9217E-9
9.5000E+0,828.3214E-9
10.0000E+0,828.6133E-9
10.5000E+0,828.9418E-9
11.0000E+0,829.1723E-9
11.5000E+0,829.4161E-9
12.0000E+0,829.8062E-9
12.5000E+0,830.1599E-9
13.0000E+0,830.7584E-9
13.5000E+0,830.8336E-9
14.0000E+0,831.2107E-9
14.5000E+0,831.5034E-9
15.0000E+0,831.7691E-9
15.5000E+0,832.0914E-9
16.0000E+0,832.3630E-9
16.5000E+0,832.6523E-9
17.0000E+0,833.0623E-9
17.5000E+0,833.3449E-9
18.0000E+0,833.5230E-9
18.5000E+0,833.9141E-9
19.0000E+0,834.1288E-9
19.5000E+0,834.5191E-9
20.0000E+0,834.7051E-9
20.0000E+0,835.0893E-9
19.5000E+0,835.3249E-9
19.0000E+0,835.5512E-9
18.5000E+0,835.9126E-9
18.0000E+0,836.0951E-9
17.5000E+0,836.4534E-9
17.0000E+0,836.7307E-9
16.5000E+0,836.8576E-9
16.0000E+0,837.0884E-9
15.5000E+0,837.4006E-9
15.0000E+0,837.7609E-9
14.5000E+0,837.6641E-9
14.0000E+0,837.9619E-9
13.5000E+0,838.6012E-9
13.0000E+0,838.5816E-9
12.5000E+0,838.7323E-9
12.0000E+0,839.2236E-9
11.5000E+0,839.4105E-9
11.0000E+0,839.5829E-9
10.5000E+0,839.8599E-9
10.0000E+0,839.9955E-9
9.5000E+0,840.3330E-9
9.0000E+0,840.6984E-9
8.5000E+0,840.3734E-9
8.0000E+0,840.8482E-9
7.5000E+0,841.3350E-9
7.0000E+0,841.4402E-9
6.5000E+0,841.6487E-9
6.0000E+0,841.8367E-9
5.5000E+0,842.1591E-9
5.0000E+0,842.3065E-9
4.5000E+0,842.5851E-9
4.0000E+0,842.6861E-9
3.5000E+0,842.9594E-9
3.0000E+0,843.1692E-9
2.5000E+0,843.4077E-9
2.0000E+0,843.5634E-9
1.5000E+0,843.8303E-9
1.0000E+0,844.1317E-9
500.0000E-3,844.0880E-9
000.0000E-3,844.5111E-9
-500.0000E-3,844.6850E-9
-1.0000E+0,845.0315E-9
-1.5000E+0,845.1451E-9
-2.0000E+0,845.0872E-9
-2.5000E+0,845.5412E-9
-3.0000E+0,845.5445E-9
-3.5000E+0,845.8128E-9
-4.0000E+0,846.0100E-9
-4.5000E+0,846.2000E-9
-5.0000E+0,846.4206E-9
-5.5000E+0,846.5655E-9
-6.0000E+0,846.6554E-9
-6.5000E+0,846.8779E-9
-7.0000E+0,847.0143E-9
-7.5000E+0,847.2970E-9
-8.0000E+0,847.5144E-9
-8.5000E+0,847.5847E-9
-9.0000E+0,847.8020E-9
-9.5000E+0,848.0624E-9
-10.0000E+0,848.0802E-9
-10.5000E+0,848.2366E-9
-11.0000E+0,848.5084E-9
-11.5000E+0,848.6236E-9
-12.0000E+0,848.8363E-9
-12.5000E+0,848.9512E-9
-13.0000E+0,849.0829E-9
-13.5000E+0,849.2187E-9
-14.0000E+0,852.6580E-9
-14.5000E+0,845.5201E-9
-15.0000E+0,848.7287E-9
-15.5000E+0,849.9233E-9
-16.0000E+0,850.1872E-9
-16.5000E+0,850.2888E-9
-17.0000E+0,850.3390E-9
-17.5000E+0,850.6104E-9
-18.0000E+0,850.4595E-9
-18.5000E+0,850.7456E-9
-19.0000E+0,850.8119E-9
-19.5000E+0,851.2473E-9
-20.0000E+0,851.3777E-9
