GateI,GateV,DrainI
-747.1415E-12,-20.0000E+0,502.4834E-12
-721.0685E-12,-19.5000E+0,478.8364E-12
-702.9838E-12,-19.0000E+0,463.7800E-12
-698.4651E-12,-18.5000E+0,453.0544E-12
-690.5473E-12,-18.0000E+0,445.5060E-12
-688.3385E-12,-17.5000E+0,440.3455E-12
-684.8991E-12,-17.0000E+0,436.6219E-12
-683.3458E-12,-16.5000E+0,433.8596E-12
-684.2636E-12,-16.0000E+0,430.5913E-12
-685.2824E-12,-15.5000E+0,429.2050E-12
-686.7247E-12,-15.0000E+0,428.2134E-12
-691.5358E-12,-14.5000E+0,428.0211E-12
-692.4840E-12,-14.0000E+0,426.6450E-12
-692.6453E-12,-13.5000E+0,426.5337E-12
-696.1554E-12,-13.0000E+0,427.2522E-12
-697.8095E-12,-12.5000E+0,427.4444E-12
-698.5155E-12,-12.0000E+0,427.8188E-12
-699.0199E-12,-11.5000E+0,427.8188E-12
-700.5934E-12,-11.0000E+0,427.8289E-12
-703.6091E-12,-10.5000E+0,428.5777E-12
-707.0788E-12,-10.0000E+0,429.4681E-12
-701.3195E-12,-9.5000E+0,430.4193E-12
-703.7907E-12,-9.0000E+0,431.0871E-12
-707.7546E-12,-8.5000E+0,431.1376E-12
-709.3886E-12,-8.0000E+0,432.7465E-12
-711.6681E-12,-7.5000E+0,432.9994E-12
-713.5542E-12,-7.0000E+0,433.7786E-12
-717.5786E-12,-6.5000E+0,435.0434E-12
-718.0930E-12,-6.0000E+0,435.2964E-12
-717.2357E-12,-5.5000E+0,436.8546E-12
-723.2068E-12,-5.0000E+0,437.7349E-12
-723.1967E-12,-4.5000E+0,439.2325E-12
-723.5699E-12,-4.0000E+0,439.8092E-12
-725.7485E-12,-3.5000E+0,441.0841E-12
-729.0971E-12,-3.0000E+0,442.1567E-12
-729.1778E-12,-2.5000E+0,442.8246E-12
-730.0049E-12,-2.0000E+0,735.5839E-12
-732.8492E-12,-1.5000E+0,9.0445E-9
-732.7888E-12,-1.0000E+0,38.9111E-9
-731.3766E-12,-500.0000E-3,100.8989E-9
-95.8805E-12,000.0000E-3,203.4178E-9
2.6843E-9,500.0000E-3,357.2729E-9
8.2266E-9,1.0000E+0,570.3097E-9
17.1976E-9,1.5000E+0,849.1245E-9
28.8494E-9,2.0000E+0,1.1941E-6
47.1995E-9,2.5000E+0,1.6206E-6
70.0126E-9,3.0000E+0,2.1308E-6
102.4832E-9,3.5000E+0,2.7292E-6
138.2154E-9,4.0000E+0,3.4269E-6
180.0355E-9,4.5000E+0,4.2247E-6
228.7583E-9,5.0000E+0,5.1266E-6
285.1008E-9,5.5000E+0,6.1399E-6
349.5665E-9,6.0000E+0,7.2694E-6
422.7544E-9,6.5000E+0,8.5216E-6
497.1934E-9,7.0000E+0,9.8392E-6
593.7865E-9,7.5000E+0,11.3488E-6
696.0266E-9,8.0000E+0,12.9977E-6
801.9073E-9,8.5000E+0,14.7352E-6
929.6597E-9,9.0000E+0,16.6780E-6
1.0651E-6,9.5000E+0,18.7791E-6
1.2123E-6,10.0000E+0,21.0380E-6
1.3724E-6,10.5000E+0,23.4645E-6
1.5452E-6,11.0000E+0,26.0612E-6
1.7318E-6,11.5000E+0,28.8378E-6
1.9323E-6,12.0000E+0,31.7955E-6
2.1475E-6,12.5000E+0,34.9406E-6
2.3774E-6,13.0000E+0,38.2744E-6
2.6228E-6,13.5000E+0,41.8065E-6
2.8841E-6,14.0000E+0,45.5332E-6
3.1621E-6,14.5000E+0,49.4677E-6
3.4569E-6,15.0000E+0,53.6070E-6
3.7688E-6,15.5000E+0,57.9565E-6
4.0976E-6,16.0000E+0,62.5096E-6
4.4454E-6,16.5000E+0,67.2867E-6
4.8118E-6,17.0000E+0,72.2756E-6
5.1980E-6,17.5000E+0,77.4863E-6
5.6036E-6,18.0000E+0,82.9122E-6
6.0291E-6,18.5000E+0,88.5597E-6
6.4476E-6,19.0000E+0,94.0195E-6
6.9180E-6,19.5000E+0,100.1315E-6
7.4090E-6,20.0000E+0,106.4474E-6
7.3979E-6,20.0000E+0,106.2681E-6
6.8861E-6,19.5000E+0,99.6468E-6
6.4030E-6,19.0000E+0,93.3083E-6
5.9437E-6,18.5000E+0,87.2388E-6
5.5087E-6,18.0000E+0,81.4280E-6
5.0957E-6,17.5000E+0,75.8688E-6
4.7031E-6,17.0000E+0,70.5543E-6
4.3284E-6,16.5000E+0,65.4107E-6
3.9750E-6,16.0000E+0,60.5718E-6
3.6439E-6,15.5000E+0,55.9791E-6
3.3319E-6,15.0000E+0,51.6169E-6
3.0379E-6,14.5000E+0,47.4823E-6
2.7617E-6,14.0000E+0,43.5661E-6
2.5031E-6,13.5000E+0,39.8733E-6
2.2611E-6,13.0000E+0,36.3904E-6
2.0351E-6,12.5000E+0,33.1137E-6
1.8244E-6,12.0000E+0,30.0329E-6
1.6288E-6,11.5000E+0,27.1492E-6
1.4474E-6,11.0000E+0,24.4510E-6
1.2800E-6,10.5000E+0,21.9391E-6
1.1257E-6,10.0000E+0,19.6019E-6
984.2942E-9,9.5000E+0,17.4351E-6
854.8045E-9,9.0000E+0,15.4295E-6
737.0423E-9,8.5000E+0,13.5825E-6
635.5034E-9,8.0000E+0,11.9104E-6
534.6261E-9,7.5000E+0,10.3527E-6
447.8590E-9,7.0000E+0,8.9317E-6
370.8102E-9,6.5000E+0,7.6448E-6
308.4270E-9,6.0000E+0,6.5009E-6
244.0675E-9,5.5000E+0,5.4563E-6
191.7892E-9,5.0000E+0,4.5240E-6
147.2696E-9,4.5000E+0,3.7006E-6
109.6401E-9,4.0000E+0,2.9785E-6
82.6581E-9,3.5000E+0,2.3521E-6
57.4341E-9,3.0000E+0,1.8184E-6
37.3408E-9,2.5000E+0,1.3677E-6
22.0277E-9,2.0000E+0,993.9687E-9
12.3239E-9,1.5000E+0,695.4949E-9
4.2439E-9,1.0000E+0,457.2018E-9
-28.0200E-12,500.0000E-3,278.2349E-9
-1.6159E-9,000.0000E-3,151.9073E-9
-1.4920E-9,-500.0000E-3,71.0603E-9
-1.1577E-9,-1.0000E+0,25.0729E-9
-982.9587E-12,-1.5000E+0,4.7194E-9
-877.6680E-12,-2.0000E+0,561.5857E-12
-805.8437E-12,-2.5000E+0,492.1928E-12
-767.2838E-12,-3.0000E+0,467.6149E-12
-735.0480E-12,-3.5000E+0,453.9145E-12
-712.3741E-12,-4.0000E+0,443.8566E-12
-703.2561E-12,-4.5000E+0,437.3099E-12
-695.6309E-12,-5.0000E+0,433.2626E-12
-695.8125E-12,-5.5000E+0,430.5811E-12
-693.0084E-12,-6.0000E+0,429.5996E-12
-691.7477E-12,-6.5000E+0,429.0026E-12
-691.7880E-12,-7.0000E+0,429.5895E-12
-691.5762E-12,-7.5000E+0,430.3383E-12
-697.7591E-12,-8.0000E+0,431.7144E-12
-698.8383E-12,-8.5000E+0,432.5745E-12
-704.9406E-12,-9.0000E+0,433.6774E-12
-708.3699E-12,-9.5000E+0,435.7517E-12
-712.2329E-12,-10.0000E+0,436.4600E-12
-712.9994E-12,-10.5000E+0,437.6641E-12
-713.9274E-12,-11.0000E+0,440.1735E-12
-717.5181E-12,-11.5000E+0,441.6103E-12
-722.8941E-12,-12.0000E+0,443.0168E-12
-725.8191E-12,-12.5000E+0,445.2834E-12
-732.8492E-12,-13.0000E+0,446.5482E-12
-734.8261E-12,-13.5000E+0,448.3189E-12
-738.6791E-12,-14.0000E+0,449.5534E-12
-741.0897E-12,-14.5000E+0,451.2128E-12
-745.3361E-12,-15.0000E+0,452.3157E-12
-748.6948E-12,-15.5000E+0,454.2788E-12
-752.9209E-12,-16.0000E+0,455.8876E-12
-757.5708E-12,-16.5000E+0,456.8690E-12
-757.1773E-12,-17.0000E+0,458.8422E-12
-760.1931E-12,-17.5000E+0,459.3380E-12
-767.2737E-12,-18.0000E+0,461.1087E-12
-768.4438E-12,-18.5000E+0,461.7462E-12
-771.9538E-12,-19.0000E+0,462.9402E-12
-774.9393E-12,-19.5000E+0,464.4782E-12
-775.1410E-12,-20.0000E+0,466.2388E-12
