GateI,GateV,DrainI
-1.9987E-9,-20.0000E+0,1.1178E-9
-1.9872E-9,-19.5000E+0,1.1000E-9
-1.9806E-9,-19.0000E+0,1.0894E-9
-1.9793E-9,-18.5000E+0,1.0815E-9
-1.9790E-9,-18.0000E+0,1.0753E-9
-1.9799E-9,-17.5000E+0,1.0709E-9
-1.9801E-9,-17.0000E+0,1.0667E-9
-1.9772E-9,-16.5000E+0,1.0639E-9
-1.9791E-9,-16.0000E+0,1.0622E-9
-1.9751E-9,-15.5000E+0,1.0601E-9
-1.9763E-9,-15.0000E+0,1.0595E-9
-1.9742E-9,-14.5000E+0,1.0572E-9
-1.9780E-9,-14.0000E+0,1.0570E-9
-1.9787E-9,-13.5000E+0,1.0556E-9
-1.9795E-9,-13.0000E+0,1.0548E-9
-1.9775E-9,-12.5000E+0,1.0541E-9
-1.9795E-9,-12.0000E+0,1.0536E-9
-1.9807E-9,-11.5000E+0,1.0533E-9
-1.9798E-9,-11.0000E+0,1.0525E-9
-1.9804E-9,-10.5000E+0,1.0519E-9
-1.9792E-9,-10.0000E+0,1.0531E-9
-1.9822E-9,-9.5000E+0,1.0518E-9
-1.9846E-9,-9.0000E+0,1.0511E-9
-1.9838E-9,-8.5000E+0,1.0520E-9
-1.9840E-9,-8.0000E+0,1.0513E-9
-1.9817E-9,-7.5000E+0,1.0507E-9
-1.9789E-9,-7.0000E+0,1.0509E-9
-1.9841E-9,-6.5000E+0,1.0514E-9
-1.9857E-9,-6.0000E+0,1.0513E-9
-1.9828E-9,-5.5000E+0,1.0521E-9
-1.9867E-9,-5.0000E+0,1.0516E-9
-1.9867E-9,-4.5000E+0,1.0509E-9
-1.9885E-9,-4.0000E+0,1.0508E-9
-1.9878E-9,-3.5000E+0,1.0511E-9
-1.9912E-9,-3.0000E+0,1.0514E-9
-1.9894E-9,-2.5000E+0,1.0515E-9
-1.9882E-9,-2.0000E+0,1.0506E-9
-1.9876E-9,-1.5000E+0,1.0594E-9
-1.9858E-9,-1.0000E+0,3.3951E-9
-1.8641E-9,-500.0000E-3,20.3636E-9
-874.2431E-12,000.0000E-3,61.6521E-9
1.7023E-9,500.0000E-3,131.7032E-9
6.1457E-9,1.0000E+0,233.2338E-9
12.8041E-9,1.5000E+0,369.6796E-9
21.9607E-9,2.0000E+0,546.5222E-9
34.0782E-9,2.5000E+0,770.3804E-9
49.0494E-9,3.0000E+0,1.0405E-6
68.4908E-9,3.5000E+0,1.3709E-6
93.8652E-9,4.0000E+0,1.7701E-6
122.9175E-9,4.5000E+0,2.2451E-6
157.3740E-9,5.0000E+0,2.8017E-6
197.9651E-9,5.5000E+0,3.4493E-6
244.7110E-9,6.0000E+0,4.1873E-6
298.4889E-9,6.5000E+0,5.0276E-6
359.0597E-9,7.0000E+0,5.9668E-6
428.2524E-9,7.5000E+0,7.0302E-6
505.4108E-9,8.0000E+0,8.2077E-6
583.5188E-9,8.5000E+0,9.4246E-6
681.5947E-9,9.0000E+0,10.8705E-6
781.6026E-9,9.5000E+0,12.3829E-6
900.1614E-9,10.0000E+0,14.1215E-6
1.0268E-6,10.5000E+0,15.9968E-6
1.1646E-6,11.0000E+0,18.0305E-6
1.3157E-6,11.5000E+0,20.2517E-6
1.4763E-6,12.0000E+0,22.6054E-6
1.6538E-6,12.5000E+0,25.1961E-6
1.8455E-6,13.0000E+0,27.9845E-6
2.0491E-6,13.5000E+0,30.9414E-6
2.2676E-6,14.0000E+0,34.0966E-6
2.5000E-6,14.5000E+0,37.4489E-6
2.7497E-6,15.0000E+0,41.0353E-6
3.0136E-6,15.5000E+0,44.8169E-6
3.2936E-6,16.0000E+0,48.8137E-6
3.6052E-6,16.5000E+0,53.2481E-6
3.9256E-6,17.0000E+0,57.7970E-6
4.2609E-6,17.5000E+0,62.5350E-6
4.6174E-6,18.0000E+0,67.5572E-6
5.0043E-6,18.5000E+0,72.9796E-6
5.4356E-6,19.0000E+0,78.9969E-6
5.8610E-6,19.5000E+0,84.9141E-6
6.2634E-6,20.0000E+0,90.4748E-6
6.2333E-6,20.0000E+0,90.0505E-6
5.7410E-6,19.5000E+0,83.2543E-6
5.3036E-6,19.0000E+0,77.1625E-6
4.8762E-6,18.5000E+0,71.1819E-6
4.4824E-6,18.0000E+0,65.6132E-6
4.1078E-6,17.5000E+0,60.3512E-6
3.7540E-6,17.0000E+0,55.3440E-6
3.4286E-6,16.5000E+0,50.7192E-6
3.1246E-6,16.0000E+0,46.3847E-6
2.8387E-6,15.5000E+0,42.2950E-6
2.5730E-6,15.0000E+0,38.4811E-6
2.3263E-6,14.5000E+0,34.9274E-6
2.0972E-6,14.0000E+0,31.6188E-6
1.8841E-6,13.5000E+0,28.5326E-6
1.6857E-6,13.0000E+0,25.6486E-6
1.5032E-6,12.5000E+0,22.9867E-6
1.3345E-6,12.0000E+0,20.5169E-6
1.1795E-6,11.5000E+0,18.2391E-6
1.0373E-6,11.0000E+0,16.1428E-6
907.7877E-9,10.5000E+0,14.2230E-6
790.5706E-9,10.0000E+0,12.4803E-6
687.5750E-9,9.5000E+0,10.9095E-6
588.2511E-9,9.0000E+0,9.4492E-6
501.1354E-9,8.5000E+0,8.1371E-6
427.5985E-9,8.0000E+0,6.9845E-6
356.1441E-9,7.5000E+0,5.9202E-6
294.8425E-9,7.0000E+0,4.9783E-6
241.5430E-9,6.5000E+0,4.1503E-6
195.2419E-9,6.0000E+0,3.4232E-6
155.2242E-9,5.5000E+0,2.7879E-6
121.4281E-9,5.0000E+0,2.2443E-6
92.8268E-9,4.5000E+0,1.7778E-6
71.0771E-9,4.0000E+0,1.3866E-6
51.8785E-9,3.5000E+0,1.0602E-6
36.5929E-9,3.0000E+0,792.8298E-9
25.2226E-9,2.5000E+0,583.0088E-9
15.6748E-9,2.0000E+0,411.1040E-9
8.7621E-9,1.5000E+0,277.5003E-9
3.7930E-9,1.0000E+0,172.8086E-9
521.2269E-12,500.0000E-3,94.5113E-9
-1.2278E-9,000.0000E-3,42.0064E-9
-1.7370E-9,-500.0000E-3,12.9132E-9
-1.6921E-9,-1.0000E+0,2.1491E-9
-1.6496E-9,-1.5000E+0,995.2543E-12
-1.6301E-9,-2.0000E+0,973.5402E-12
-1.6233E-9,-2.5000E+0,961.5905E-12
-1.6176E-9,-3.0000E+0,954.2344E-12
-1.6198E-9,-3.5000E+0,950.6119E-12
-1.6210E-9,-4.0000E+0,947.9507E-12
-1.6247E-9,-4.5000E+0,947.5664E-12
-1.6308E-9,-5.0000E+0,947.7585E-12
-1.6369E-9,-5.5000E+0,947.9912E-12
-1.6428E-9,-6.0000E+0,949.4180E-12
-1.6495E-9,-6.5000E+0,950.9863E-12
-1.6535E-9,-7.0000E+0,951.9778E-12
-1.6580E-9,-7.5000E+0,953.4855E-12
-1.6662E-9,-8.0000E+0,955.6610E-12
-1.6720E-9,-8.5000E+0,956.8651E-12
-1.6766E-9,-9.0000E+0,959.0810E-12
-1.6788E-9,-9.5000E+0,960.7910E-12
-1.6840E-9,-10.0000E+0,962.1267E-12
-1.6909E-9,-10.5000E+0,964.6665E-12
-1.6948E-9,-11.0000E+0,965.3646E-12
-1.6982E-9,-11.5000E+0,966.7508E-12
-1.7057E-9,-12.0000E+0,969.2096E-12
-1.7091E-9,-12.5000E+0,970.4338E-12
-1.7126E-9,-13.0000E+0,972.4069E-12
-1.7170E-9,-13.5000E+0,973.0646E-12
-1.7235E-9,-14.0000E+0,974.7949E-12
-1.7296E-9,-14.5000E+0,976.1103E-12
-1.7337E-9,-15.0000E+0,977.5674E-12
-1.7355E-9,-15.5000E+0,979.8237E-12
-1.7404E-9,-16.0000E+0,980.9974E-12
-1.7440E-9,-16.5000E+0,981.9385E-12
-1.7471E-9,-17.0000E+0,983.1831E-12
-1.7506E-9,-17.5000E+0,984.3163E-12
-1.7550E-9,-18.0000E+0,985.5204E-12
-1.7582E-9,-18.5000E+0,986.3805E-12
-1.7658E-9,-19.0000E+0,987.6554E-12
-1.7715E-9,-19.5000E+0,989.4261E-12
-1.7664E-9,-20.0000E+0,989.6487E-12
