GateI,GateV,DrainI
54.0018E-12,-20.0000E+0,49.6412E-12
56.1302E-12,-19.5000E+0,40.7501E-12
57.6735E-12,-19.0000E+0,35.0406E-12
61.1031E-12,-18.5000E+0,31.0678E-12
59.3177E-12,-18.0000E+0,28.0013E-12
59.6707E-12,-17.5000E+0,25.4864E-12
60.1045E-12,-17.0000E+0,23.4578E-12
59.9128E-12,-16.5000E+0,22.0215E-12
63.1609E-12,-16.0000E+0,20.5284E-12
61.8697E-12,-15.5000E+0,19.4166E-12
63.2012E-12,-15.0000E+0,18.2772E-12
62.4750E-12,-14.5000E+0,17.5061E-12
60.0843E-12,-14.0000E+0,16.7872E-12
66.4594E-12,-13.5000E+0,15.8919E-12
62.9289E-12,-13.0000E+0,15.3413E-12
67.9724E-12,-12.5000E+0,14.6988E-12
63.4736E-12,-12.0000E+0,14.0311E-12
65.5717E-12,-11.5000E+0,13.5624E-12
66.3081E-12,-11.0000E+0,13.0781E-12
70.5749E-12,-10.5000E+0,12.6707E-12
67.6900E-12,-10.0000E+0,12.3210E-12
67.6496E-12,-9.5000E+0,11.9809E-12
66.1668E-12,-9.0000E+0,11.7413E-12
65.5011E-12,-8.5000E+0,11.3449E-12
64.7849E-12,-8.0000E+0,10.9942E-12
67.8312E-12,-7.5000E+0,10.7591E-12
70.4640E-12,-7.0000E+0,10.4868E-12
66.4089E-12,-6.5000E+0,10.1477E-12
70.1210E-12,-6.0000E+0,9.9548E-12
69.3039E-12,-5.5000E+0,9.7574E-12
69.0316E-12,-5.0000E+0,9.6393E-12
68.0632E-12,-4.5000E+0,9.3700E-12
66.8729E-12,-4.0000E+0,9.2796E-12
69.9092E-12,-3.5000E+0,9.0535E-12
68.2246E-12,-3.0000E+0,8.8616E-12
66.6510E-12,-2.5000E+0,8.6838E-12
69.2031E-12,-2.0000E+0,8.4602E-12
69.2535E-12,-1.5000E+0,8.4813E-12
73.4598E-12,-1.0000E+0,8.2397E-12
70.9986E-12,-500.0000E-3,8.0644E-12
73.5607E-12,000.0000E-3,10.7752E-12
75.1746E-12,500.0000E-3,107.5405E-12
72.6024E-12,1.0000E+0,529.2046E-12
69.3645E-12,1.5000E+0,1.1599E-9
71.9367E-12,2.0000E+0,2.1281E-9
70.8473E-12,2.5000E+0,2.7880E-9
78.5437E-12,3.0000E+0,10.8304E-9
89.6799E-12,3.5000E+0,20.8528E-9
48.2926E-12,4.0000E+0,37.1846E-9
94.6327E-12,4.5000E+0,56.1789E-9
62.6868E-12,5.0000E+0,88.1330E-9
89.9422E-12,5.5000E+0,90.7187E-9
71.3617E-12,6.0000E+0,140.7809E-9
81.9834E-12,6.5000E+0,194.5010E-9
64.0586E-12,7.0000E+0,278.8506E-9
70.7867E-12,7.5000E+0,310.0633E-9
75.2049E-12,8.0000E+0,328.4582E-9
83.8294E-12,8.5000E+0,397.0991E-9
59.6102E-12,9.0000E+0,633.6219E-9
67.4378E-12,9.5000E+0,683.3998E-9
86.8858E-12,10.0000E+0,800.5522E-9
94.5520E-12,10.5000E+0,923.0945E-9
83.3855E-12,11.0000E+0,1.0991E-6
80.4704E-12,11.5000E+0,1.2261E-6
81.3883E-12,12.0000E+0,1.3502E-6
70.1613E-12,12.5000E+0,1.5800E-6
78.0999E-12,13.0000E+0,1.7698E-6
71.5231E-12,13.5000E+0,1.9707E-6
78.9876E-12,14.0000E+0,2.1155E-6
68.7189E-12,14.5000E+0,2.3944E-6
66.3585E-12,15.0000E+0,2.5925E-6
73.5809E-12,15.5000E+0,2.8902E-6
76.0522E-12,16.0000E+0,3.1418E-6
71.6139E-12,16.5000E+0,3.3782E-6
60.3768E-12,17.0000E+0,3.6921E-6
77.9183E-12,17.5000E+0,4.0849E-6
97.3663E-12,18.0000E+0,4.5518E-6
74.9729E-12,18.5000E+0,5.4446E-6
78.0898E-12,19.0000E+0,5.8610E-6
76.0219E-12,19.5000E+0,6.3003E-6
76.3649E-12,20.0000E+0,6.7597E-6
75.4369E-12,20.0000E+0,6.7233E-6
80.0467E-12,19.5000E+0,6.2009E-6
74.0550E-12,19.0000E+0,5.7104E-6
75.0738E-12,18.5000E+0,5.2494E-6
73.5708E-12,18.0000E+0,4.8152E-6
72.7436E-12,17.5000E+0,4.4068E-6
73.5203E-12,17.0000E+0,4.0226E-6
72.6226E-12,16.5000E+0,3.6625E-6
74.4181E-12,16.0000E+0,3.3251E-6
73.1976E-12,15.5000E+0,3.0094E-6
74.2365E-12,15.0000E+0,2.7144E-6
71.8862E-12,14.5000E+0,2.4397E-6
73.4901E-12,14.0000E+0,2.1840E-6
73.6515E-12,13.5000E+0,1.9472E-6
69.9495E-12,13.0000E+0,1.7281E-6
67.1856E-12,12.5000E+0,1.5263E-6
70.1412E-12,12.0000E+0,1.3404E-6
71.5433E-12,11.5000E+0,1.1702E-6
70.2925E-12,11.0000E+0,1.0148E-6
70.3227E-12,10.5000E+0,873.8276E-9
70.6354E-12,10.0000E+0,746.1878E-9
71.2810E-12,9.5000E+0,631.9503E-9
68.8500E-12,9.0000E+0,528.4764E-9
71.2507E-12,8.5000E+0,437.0539E-9
71.4121E-12,8.0000E+0,356.6218E-9
69.8587E-12,7.5000E+0,286.5222E-9
67.8413E-12,7.0000E+0,225.9566E-9
66.9435E-12,6.5000E+0,174.3031E-9
71.5231E-12,6.0000E+0,130.8552E-9
72.1888E-12,5.5000E+0,95.0658E-9
72.6932E-12,5.0000E+0,66.8069E-9
70.5749E-12,4.5000E+0,43.9750E-9
68.1943E-12,4.0000E+0,26.8613E-9
66.2778E-12,3.5000E+0,14.7136E-9
65.8440E-12,3.0000E+0,6.9052E-9
66.7721E-12,2.5000E+0,2.4065E-9
68.6079E-12,2.0000E+0,460.4903E-12
70.5648E-12,1.5000E+0,22.2330E-12
68.5877E-12,1.0000E+0,5.1827E-12
68.7592E-12,500.0000E-3,4.8692E-12
65.4305E-12,000.0000E-3,4.9461E-12
67.3369E-12,-500.0000E-3,4.7291E-12
68.7996E-12,-1.0000E+0,4.8074E-12
