GateI,GateV,DrainI
-10.6512E-12,-20.0000E+0,115.8742E-12
5.5372E-12,-19.5000E+0,95.1516E-12
14.2920E-12,-19.0000E+0,83.0297E-12
19.0124E-12,-18.5000E+0,73.4272E-12
21.1002E-12,-18.0000E+0,66.9008E-12
27.9690E-12,-17.5000E+0,61.7100E-12
30.7729E-12,-17.0000E+0,57.2883E-12
35.7555E-12,-16.5000E+0,53.7367E-12
37.7829E-12,-16.0000E+0,50.5696E-12
42.5637E-12,-15.5000E+0,47.7162E-12
43.8144E-12,-15.0000E+0,46.1479E-12
41.5450E-12,-14.5000E+0,44.3771E-12
46.2452E-12,-14.0000E+0,42.6672E-12
47.6169E-12,-13.5000E+0,41.7566E-12
46.3763E-12,-13.0000E+0,39.8140E-12
51.6616E-12,-12.5000E+0,39.4093E-12
50.3604E-12,-12.0000E+0,38.1548E-12
52.2870E-12,-11.5000E+0,37.8108E-12
54.2135E-12,-11.0000E+0,37.4061E-12
51.8532E-12,-10.5000E+0,36.8091E-12
55.0508E-12,-10.0000E+0,35.8884E-12
53.5176E-12,-9.5000E+0,35.3421E-12
52.8518E-12,-9.0000E+0,34.6440E-12
56.4427E-12,-8.5000E+0,34.6946E-12
54.4052E-12,-8.0000E+0,34.4720E-12
58.3189E-12,-7.5000E+0,33.4501E-12
59.1763E-12,-7.0000E+0,33.2680E-12
61.6072E-12,-6.5000E+0,33.2781E-12
63.0698E-12,-6.0000E+0,32.8330E-12
66.6001E-12,-5.5000E+0,32.5497E-12
68.6982E-12,-5.0000E+0,31.8111E-12
66.4993E-12,-4.5000E+0,31.9527E-12
67.5483E-12,-4.0000E+0,31.1535E-12
70.1305E-12,-3.5000E+0,31.1636E-12
71.3309E-12,-3.0000E+0,30.9207E-12
71.6133E-12,-2.5000E+0,30.7892E-12
75.6077E-12,-2.0000E+0,28.9478E-12
73.5197E-12,-1.5000E+0,29.3829E-12
76.2330E-12,-1.0000E+0,29.4537E-12
79.0876E-12,-500.0000E-3,28.1587E-12
77.7965E-12,000.0000E+0,38.5595E-12
79.9753E-12,500.0000E-3,1.6892E-9
85.7449E-12,1.0000E+0,21.4949E-9
131.6701E-12,1.5000E+0,70.8639E-9
299.6861E-12,2.0000E+0,130.8030E-9
440.2156E-12,2.5000E+0,168.7119E-9
677.0034E-12,3.0000E+0,196.3041E-9
1.0704E-9,3.5000E+0,220.1829E-9
1.6067E-9,4.0000E+0,252.5701E-9
2.3525E-9,4.5000E+0,288.3635E-9
3.2804E-9,5.0000E+0,332.9522E-9
