GateI,GateV,DrainI
1.3614E-12,-20.0000E+0,142.5770E-12
10.3482E-12,-19.5000E+0,125.6589E-12
13.4951E-12,-19.0000E+0,112.7477E-12
15.6738E-12,-18.5000E+0,103.8940E-12
19.2342E-12,-18.0000E+0,96.8718E-12
23.0065E-12,-17.5000E+0,91.1143E-12
25.0237E-12,-17.0000E+0,86.2777E-12
29.0683E-12,-16.5000E+0,82.3720E-12
31.6302E-12,-16.0000E+0,79.5692E-12
31.6201E-12,-15.5000E+0,76.0884E-12
34.1619E-12,-15.0000E+0,73.9736E-12
32.8204E-12,-14.5000E+0,72.2940E-12
34.1013E-12,-14.0000E+0,69.9667E-12
34.8477E-12,-13.5000E+0,67.4270E-12
37.8635E-12,-13.0000E+0,66.1723E-12
37.0969E-12,-12.5000E+0,64.9884E-12
39.4571E-12,-12.0000E+0,63.5820E-12
37.8030E-12,-11.5000E+0,62.8838E-12
37.9139E-12,-11.0000E+0,61.5279E-12
39.3361E-12,-10.5000E+0,60.2429E-12
37.4298E-12,-10.0000E+0,59.6459E-12
38.7612E-12,-9.5000E+0,58.1180E-12
39.0839E-12,-9.0000E+0,58.2698E-12
38.2569E-12,-8.5000E+0,56.9038E-12
40.2035E-12,-8.0000E+0,55.8717E-12
42.9268E-12,-7.5000E+0,55.8312E-12
41.8577E-12,-7.0000E+0,54.8092E-12
42.1905E-12,-6.5000E+0,54.1111E-12
45.7711E-12,-6.0000E+0,53.4230E-12
47.1428E-12,-5.5000E+0,52.3302E-12
47.9598E-12,-5.0000E+0,52.1380E-12
47.1328E-12,-4.5000E+0,51.7535E-12
46.8806E-12,-4.0000E+0,50.9946E-12
43.9253E-12,-3.5000E+0,50.6607E-12
45.7106E-12,-3.0000E+0,50.2964E-12
47.6774E-12,-2.5000E+0,49.6792E-12
48.6054E-12,-2.0000E+0,49.6994E-12
45.2265E-12,-1.5000E+0,57.2377E-12
44.7322E-12,-1.0000E+0,57.7942E-12
47.9699E-12,-500.0000E-3,57.3186E-12
49.9065E-12,000.0000E-3,66.7592E-12
57.9961E-12,500.0000E-3,342.9634E-12
96.3865E-12,1.0000E+0,1.9916E-9
184.9186E-12,1.5000E+0,9.2816E-9
517.3801E-12,2.0000E+0,24.2417E-9
2.4872E-9,2.5000E+0,53.4327E-9
14.7249E-9,3.0000E+0,102.9101E-9
30.4741E-9,3.5000E+0,197.6070E-9
57.7058E-9,4.0000E+0,404.8655E-9
93.8848E-9,4.5000E+0,518.7159E-9
134.9392E-9,5.0000E+0,695.2396E-9
161.6317E-9,5.5000E+0,800.0239E-9
216.5041E-9,6.0000E+0,1.0181E-6
295.7458E-9,6.5000E+0,1.3174E-6
356.0359E-9,7.0000E+0,1.5457E-6
433.2979E-9,7.5000E+0,1.8245E-6
516.1343E-9,8.0000E+0,2.1234E-6
618.3134E-9,8.5000E+0,2.4837E-6
717.7260E-9,9.0000E+0,2.8309E-6
828.3775E-9,9.5000E+0,3.2102E-6
944.1675E-9,10.0000E+0,3.6039E-6
1.0835E-6,10.5000E+0,4.0733E-6
1.2183E-6,11.0000E+0,4.5226E-6
1.3704E-6,11.5000E+0,5.0261E-6
1.5416E-6,12.0000E+0,5.5910E-6
1.6951E-6,12.5000E+0,6.0874E-6
2.0612E-6,13.0000E+0,7.2639E-6
2.4070E-6,13.5000E+0,8.3752E-6
2.6134E-6,14.0000E+0,9.0319E-6
2.8760E-6,14.5000E+0,9.8532E-6
3.1528E-6,15.0000E+0,10.7157E-6
3.4453E-6,15.5000E+0,11.6224E-6
3.7552E-6,16.0000E+0,12.5722E-6
4.0822E-6,16.5000E+0,13.5675E-6
4.4271E-6,17.0000E+0,14.6077E-6
4.7894E-6,17.5000E+0,15.6932E-6
5.1699E-6,18.0000E+0,16.8235E-6
5.5707E-6,18.5000E+0,17.9994E-6
5.9900E-6,19.0000E+0,19.2204E-6
6.4297E-6,19.5000E+0,20.4851E-6
6.8910E-6,20.0000E+0,21.7957E-6
6.8532E-6,20.0000E+0,21.6906E-6
6.3253E-6,19.5000E+0,20.2007E-6
5.8333E-6,19.0000E+0,18.7931E-6
5.3729E-6,18.5000E+0,17.4559E-6
4.9412E-6,18.0000E+0,16.1870E-6
4.5350E-6,17.5000E+0,14.9820E-6
4.1538E-6,17.0000E+0,13.8398E-6
3.7970E-6,16.5000E+0,12.7576E-6
3.4620E-6,16.0000E+0,11.7331E-6
3.1464E-6,15.5000E+0,10.7608E-6
2.8547E-6,15.0000E+0,9.8530E-6
2.5817E-6,14.5000E+0,8.9956E-6
2.3273E-6,14.0000E+0,8.1890E-6
2.0907E-6,13.5000E+0,7.4337E-6
1.8725E-6,13.0000E+0,6.7281E-6
1.6669E-6,12.5000E+0,6.0604E-6
1.4783E-6,12.0000E+0,5.4419E-6
1.3052E-6,11.5000E+0,4.8682E-6
1.1461E-6,11.0000E+0,4.3365E-6
1.0012E-6,10.5000E+0,3.8463E-6
869.1967E-9,10.0000E+0,3.3942E-6
749.4806E-9,9.5000E+0,2.9793E-6
645.0099E-9,9.0000E+0,2.6116E-6
545.8685E-9,8.5000E+0,2.2603E-6
458.0850E-9,8.0000E+0,1.9429E-6
380.3557E-9,7.5000E+0,1.6572E-6
311.8793E-9,7.0000E+0,1.4007E-6
252.0974E-9,6.5000E+0,1.1718E-6
200.2539E-9,6.0000E+0,968.5062E-9
155.9970E-9,5.5000E+0,789.6729E-9
120.6185E-9,5.0000E+0,641.0114E-9
88.6883E-9,4.5000E+0,503.7994E-9
63.3525E-9,4.0000E+0,387.2013E-9
42.9703E-9,3.5000E+0,290.5522E-9
8.8064E-9,3.0000E+0,98.3204E-9
4.5991E-9,2.5000E+0,71.4108E-9
2.1261E-9,2.0000E+0,49.4833E-9
22.3509E-12,1.5000E+0,25.6879E-9
1.5934E-12,1.0000E+0,1.1586E-9
21.4330E-12,500.0000E-3,377.7305E-12
22.8753E-12,000.0000E-3,187.1084E-12
31.8521E-12,-500.0000E-3,58.2293E-12
33.5668E-12,-1.0000E+0,45.5812E-12
31.8118E-12,-1.5000E+0,38.4380E-12
33.9803E-12,-2.0000E+0,36.2931E-12
37.4500E-12,-2.5000E+0,35.3623E-12
38.5595E-12,-3.0000E+0,34.8564E-12
43.4311E-12,-3.5000E+0,35.0790E-12
37.5811E-12,-4.0000E+0,34.1482E-12
39.0133E-12,-4.5000E+0,34.1077E-12
42.3115E-12,-5.0000E+0,33.9863E-12
39.8707E-12,-5.5000E+0,33.5614E-12
39.1445E-12,-6.0000E+0,33.2578E-12
36.4716E-12,-6.5000E+0,33.0049E-12
35.3319E-12,-7.0000E+0,33.4399E-12
35.2411E-12,-7.5000E+0,33.5512E-12
36.7843E-12,-8.0000E+0,33.9559E-12
36.5422E-12,-8.5000E+0,32.6103E-12
35.2209E-12,-9.0000E+0,32.6305E-12
37.1474E-12,-9.5000E+0,32.2258E-12
37.5609E-12,-10.0000E+0,32.0741E-12
37.9946E-12,-10.5000E+0,32.9239E-12
33.0423E-12,-11.0000E+0,32.3068E-12
26.3652E-12,-11.5000E+0,32.5395E-12
32.7800E-12,-12.0000E+0,31.8616E-12
33.1129E-12,-12.5000E+0,32.3270E-12
30.9342E-12,-13.0000E+0,31.8515E-12
30.3190E-12,-13.5000E+0,31.4266E-12
28.7153E-12,-14.0000E+0,32.4585E-12
30.3593E-12,-14.5000E+0,32.2258E-12
31.4486E-12,-15.0000E+0,31.2647E-12
29.5524E-12,-15.5000E+0,31.8818E-12
31.3780E-12,-16.0000E+0,31.9021E-12
31.8319E-12,-16.5000E+0,31.7908E-12
30.1274E-12,-17.0000E+0,32.0640E-12
29.0179E-12,-17.5000E+0,31.7706E-12
29.2095E-12,-18.0000E+0,31.6694E-12
28.8061E-12,-18.5000E+0,31.8009E-12
28.7960E-12,-19.0000E+0,32.0134E-12
23.1678E-12,-19.5000E+0,32.2562E-12
26.7384E-12,-20.0000E+0,32.0235E-12
