GateI,GateV,DrainI
-3.96E-11,-2.00E+01,1.86E-10
-1.52E-11,-1.95E+01,1.51E-10
-5.31E-12,-1.90E+01,1.35E-10
-2.53E-12,-1.85E+01,1.23E-10
5.88E-12,-1.80E+01,1.14E-10
8.27E-12,-1.75E+01,1.06E-10
1.28E-11,-1.70E+01,9.95E-11
1.72E-11,-1.65E+01,9.31E-11
1.98E-11,-1.60E+01,8.79E-11
2.33E-11,-1.55E+01,8.35E-11
2.79E-11,-1.50E+01,8.01E-11
3.02E-11,-1.45E+01,7.64E-11
3.39E-11,-1.40E+01,7.46E-11
3.83E-11,-1.35E+01,7.11E-11
3.57E-11,-1.30E+01,6.86E-11
3.92E-11,-1.25E+01,6.69E-11
4.19E-11,-1.20E+01,6.44E-11
4.14E-11,-1.15E+01,6.26E-11
4.34E-11,-1.10E+01,6.10E-11
4.44E-11,-1.05E+01,5.94E-11
4.63E-11,-1.00E+01,5.80E-11
4.62E-11,-9.50E+00,5.77E-11
4.91E-11,-9.00E+00,5.57E-11
4.84E-11,-8.50E+00,5.45E-11
5.17E-11,-8.00E+00,5.30E-11
5.11E-11,-7.50E+00,5.27E-11
5.59E-11,-7.00E+00,5.13E-11
5.37E-11,-6.50E+00,5.11E-11
5.22E-11,-6.00E+00,4.93E-11
5.76E-11,-5.50E+00,4.85E-11
5.62E-11,-5.00E+00,4.83E-11
5.79E-11,-4.50E+00,4.79E-11
5.88E-11,-4.00E+00,4.75E-11
6.15E-11,-3.50E+00,4.63E-11
5.90E-11,-3.00E+00,4.57E-11
6.26E-11,-2.50E+00,4.55E-11
6.41E-11,-2.00E+00,4.48E-11
6.27E-11,-1.50E+00,4.77E-11
6.89E-11,-1.00E+00,1.56E-10
7.31E-11,-5.00E-01,2.75E-09
7.37E-11,0.00E+00,1.83E-08
9.44E-11,5.00E-01,5.81E-08
5.35E-10,1.00E+00,1.33E-07
1.28E-09,1.50E+00,2.44E-07
2.36E-09,2.00E+00,3.97E-07
5.68E-09,2.50E+00,5.98E-07
1.20E-08,3.00E+00,8.51E-07
2.09E-08,3.50E+00,1.14E-06
3.38E-08,4.00E+00,1.51E-06
5.01E-08,4.50E+00,1.94E-06
7.01E-08,5.00E+00,2.44E-06
9.71E-08,5.50E+00,3.01E-06
1.27E-07,6.00E+00,3.68E-06
1.61E-07,6.50E+00,4.42E-06
2.01E-07,7.00E+00,5.25E-06
2.46E-07,7.50E+00,6.18E-06
2.97E-07,8.00E+00,7.19E-06
3.54E-07,8.50E+00,8.30E-06
4.08E-07,9.00E+00,9.38E-06
4.81E-07,9.50E+00,1.07E-05
5.59E-07,1.00E+01,1.21E-05
6.44E-07,1.05E+01,1.37E-05
7.36E-07,1.10E+01,1.53E-05
8.25E-07,1.15E+01,1.69E-05
9.36E-07,1.20E+01,1.89E-05
1.05E-06,1.25E+01,2.09E-05
1.18E-06,1.30E+01,2.30E-05
1.31E-06,1.35E+01,2.53E-05
1.46E-06,1.40E+01,2.77E-05
1.61E-06,1.45E+01,3.03E-05
1.78E-06,1.50E+01,3.30E-05
1.95E-06,1.55E+01,3.58E-05
2.13E-06,1.60E+01,3.88E-05
2.33E-06,1.65E+01,4.19E-05
2.54E-06,1.70E+01,4.52E-05
2.75E-06,1.75E+01,4.86E-05
2.98E-06,1.80E+01,5.21E-05
3.22E-06,1.85E+01,5.58E-05
3.48E-06,1.90E+01,5.96E-05
3.74E-06,1.95E+01,6.36E-05
4.03E-06,2.00E+01,6.77E-05
4.00E-06,2.00E+01,6.73E-05
3.68E-06,1.95E+01,6.26E-05
3.38E-06,1.90E+01,5.82E-05
3.10E-06,1.85E+01,5.40E-05
2.84E-06,1.80E+01,5.00E-05
2.59E-06,1.75E+01,4.62E-05
2.36E-06,1.70E+01,4.26E-05
2.15E-06,1.65E+01,3.92E-05
1.95E-06,1.60E+01,3.60E-05
1.76E-06,1.55E+01,3.30E-05
1.59E-06,1.50E+01,3.01E-05
1.43E-06,1.45E+01,2.75E-05
1.28E-06,1.40E+01,2.49E-05
1.14E-06,1.35E+01,2.26E-05
1.01E-06,1.30E+01,2.04E-05
8.90E-07,1.25E+01,1.83E-05
7.82E-07,1.20E+01,1.64E-05
6.85E-07,1.15E+01,1.47E-05
5.91E-07,1.10E+01,1.30E-05
5.08E-07,1.05E+01,1.15E-05
4.33E-07,1.00E+01,1.01E-05
3.67E-07,9.50E+00,8.81E-06
3.07E-07,9.00E+00,7.64E-06
2.58E-07,8.50E+00,6.62E-06
2.08E-07,8.00E+00,5.65E-06
1.67E-07,7.50E+00,4.79E-06
1.31E-07,7.00E+00,4.01E-06
1.01E-07,6.50E+00,3.32E-06
7.76E-08,6.00E+00,2.72E-06
5.66E-08,5.50E+00,2.20E-06
3.93E-08,5.00E+00,1.74E-06
2.57E-08,4.50E+00,1.35E-06
1.54E-08,4.00E+00,1.02E-06
8.08E-09,3.50E+00,7.47E-07
