GateI,GateV,DrainI
5.0328E-12,-20.0000E+0,130.2122E-12
10.2373E-12,-19.5000E+0,113.5572E-12
11.5182E-12,-19.0000E+0,101.4251E-12
18.0844E-12,-18.5000E+0,92.5208E-12
23.3998E-12,-18.0000E+0,85.6301E-12
27.0107E-12,-17.5000E+0,80.2370E-12
28.9573E-12,-17.0000E+0,74.8135E-12
29.9559E-12,-16.5000E+0,70.5637E-12
34.6359E-12,-16.0000E+0,67.5990E-12
36.3808E-12,-15.5000E+0,65.0997E-12
39.7093E-12,-15.0000E+0,62.2463E-12
39.2050E-12,-14.5000E+0,60.7488E-12
36.3405E-12,-14.0000E+0,58.2192E-12
39.6286E-12,-13.5000E+0,56.0943E-12
41.0407E-12,-13.0000E+0,54.9205E-12
42.7150E-12,-12.5000E+0,52.9070E-12
44.2178E-12,-12.0000E+0,52.7653E-12
48.6961E-12,-11.5000E+0,50.3976E-12
48.7062E-12,-11.0000E+0,48.6572E-12
49.2710E-12,-10.5000E+0,48.1108E-12
48.4843E-12,-10.0000E+0,46.5829E-12
49.7754E-12,-9.5000E+0,45.4092E-12
55.2625E-12,-9.0000E+0,45.0753E-12
50.8849E-12,-8.5000E+0,44.6604E-12
58.1272E-12,-8.0000E+0,43.9015E-12
56.7655E-12,-7.5000E+0,43.0415E-12
57.0681E-12,-7.0000E+0,42.1511E-12
56.8865E-12,-6.5000E+0,41.4429E-12
56.5839E-12,-6.0000E+0,41.0180E-12
58.3592E-12,-5.5000E+0,40.3199E-12
61.5567E-12,-5.0000E+0,39.8949E-12
62.1317E-12,-4.5000E+0,39.5307E-12
66.3278E-12,-4.0000E+0,39.5610E-12
64.2802E-12,-3.5000E+0,38.4886E-12
67.4373E-12,-3.0000E+0,38.2761E-12
71.9764E-12,-2.5000E+0,45.5104E-12
77.0702E-12,-2.0000E+0,253.9410E-12
74.2863E-12,-1.5000E+0,2.2165E-9
75.9405E-12,-1.0000E+0,8.7423E-9
60.0840E-12,-500.0000E-3,19.7902E-9
100.9660E-12,000.0000E-3,47.0938E-9
105.5454E-12,500.0000E-3,101.7504E-9
