GateI,GateV,DrainI
4.3875E-12,-20.0000E+0,142.4550E-12
6.9796E-12,-19.5000E+0,125.4257E-12
15.7546E-12,-19.0000E+0,113.0913E-12
19.1839E-12,-18.5000E+0,104.3895E-12
22.4518E-12,-18.0000E+0,96.7804E-12
26.0627E-12,-17.5000E+0,90.9016E-12
29.3609E-12,-17.0000E+0,86.2977E-12
29.8349E-12,-16.5000E+0,81.8456E-12
30.0165E-12,-16.0000E+0,79.5184E-12
37.3290E-12,-15.5000E+0,75.8960E-12
36.8045E-12,-15.0000E+0,73.8217E-12
40.6272E-12,-14.5000E+0,70.2499E-12
40.5061E-12,-14.0000E+0,68.8029E-12
40.6675E-12,-13.5000E+0,66.9007E-12
41.1819E-12,-13.0000E+0,64.7252E-12
42.7856E-12,-12.5000E+0,63.8449E-12
47.1832E-12,-12.0000E+0,62.1045E-12
46.3158E-12,-11.5000E+0,60.4350E-12
46.1443E-12,-11.0000E+0,59.4535E-12
46.8100E-12,-10.5000E+0,57.9864E-12
45.0147E-12,-10.0000E+0,57.5310E-12
48.1616E-12,-9.5000E+0,55.7097E-12
49.4728E-12,-9.0000E+0,55.6186E-12
48.0607E-12,-8.5000E+0,53.6759E-12
48.4036E-12,-8.0000E+0,53.5140E-12
51.5607E-12,-7.5000E+0,52.7450E-12
49.9166E-12,-7.0000E+0,51.6117E-12
50.8243E-12,-6.5000E+0,51.1362E-12
51.3791E-12,-6.0000E+0,50.1142E-12
54.5363E-12,-5.5000E+0,49.4666E-12
56.3821E-12,-5.0000E+0,49.5375E-12
56.4326E-12,-4.5000E+0,48.3637E-12
56.5940E-12,-4.0000E+0,48.1715E-12
59.3275E-12,-3.5000E+0,47.2608E-12
57.3202E-12,-3.0000E+0,46.8460E-12
56.9369E-12,-2.5000E+0,45.9859E-12
61.6979E-12,-2.0000E+0,45.9657E-12
64.1893E-12,-1.5000E+0,51.3487E-12
71.8855E-12,-1.0000E+0,203.7929E-12
74.7199E-12,-500.0000E-3,3.8573E-9
74.6896E-12,000.0000E-3,29.9337E-9
78.5831E-12,500.0000E-3,110.3412E-9
227.6253E-12,1.0000E+0,252.1877E-9
856.3240E-12,1.5000E+0,472.6078E-9
2.9119E-9,2.0000E+0,781.3449E-9
6.0312E-9,2.5000E+0,1.1661E-6
13.6431E-9,3.0000E+0,1.6839E-6
