GateI,GateV,DrainI
11.8713E-12,-20.0000E+0,124.7076E-12
19.8092E-12,-19.5000E+0,104.8248E-12
25.2558E-12,-19.0000E+0,92.7434E-12
26.2140E-12,-18.5000E+0,85.1950E-12
27.4747E-12,-18.0000E+0,77.5556E-12
32.6792E-12,-17.5000E+0,71.5654E-12
35.1504E-12,-17.0000E+0,67.5180E-12
38.2368E-12,-16.5000E+0,63.9563E-12
40.9298E-12,-16.0000E+0,61.0422E-12
41.9182E-12,-15.5000E+0,57.8144E-12
42.0998E-12,-15.0000E+0,54.6372E-12
40.9096E-12,-14.5000E+0,53.8682E-12
44.8937E-12,-14.0000E+0,51.4702E-12
48.4642E-12,-13.5000E+0,49.4262E-12
49.2408E-12,-13.0000E+0,48.0906E-12
51.3085E-12,-12.5000E+0,45.6419E-12
53.6689E-12,-12.0000E+0,45.6622E-12
53.1343E-12,-11.5000E+0,44.2152E-12
53.1343E-12,-11.0000E+0,42.7481E-12
57.8650E-12,-10.5000E+0,42.4851E-12
57.7843E-12,-10.0000E+0,42.7178E-12
57.7641E-12,-9.5000E+0,42.0702E-12
58.8434E-12,-9.0000E+0,41.5037E-12
55.8173E-12,-8.5000E+0,41.7060E-12
58.1575E-12,-8.0000E+0,40.4919E-12
58.9745E-12,-7.5000E+0,40.2896E-12
64.3810E-12,-7.0000E+0,39.3082E-12
65.7730E-12,-6.5000E+0,39.4802E-12
68.5570E-12,-6.0000E+0,37.0722E-12
67.9316E-12,-5.5000E+0,36.0503E-12
67.0742E-12,-5.0000E+0,36.9508E-12
64.5929E-12,-4.5000E+0,34.4922E-12
65.8739E-12,-4.0000E+0,35.9896E-12
67.3768E-12,-3.5000E+0,37.0924E-12
65.3292E-12,-3.0000E+0,36.6270E-12
68.6276E-12,-2.5000E+0,35.9896E-12
69.3135E-12,-2.0000E+0,35.1499E-12
67.6088E-12,-1.5000E+0,39.9961E-12
73.6206E-12,-1.0000E+0,416.6354E-12
98.9385E-12,-500.0000E-3,5.2132E-9
77.5342E-12,000.0000E+0,20.8690E-9
84.0705E-12,500.0000E-3,51.9602E-9
71.9260E-12,1.0000E+0,100.6090E-9
130.0764E-12,1.5000E+0,159.8683E-9
156.1508E-12,2.0000E+0,216.4761E-9
234.3236E-12,2.5000E+0,264.7995E-9
317.1161E-12,3.0000E+0,296.0636E-9
391.0625E-12,3.5000E+0,314.4352E-9
531.7937E-12,4.0000E+0,329.8374E-9
807.5368E-12,4.5000E+0,345.8362E-9
1.4327E-9,5.0000E+0,376.3763E-9
2.3920E-9,5.5000E+0,426.7554E-9
3.7287E-9,6.0000E+0,488.9224E-9
4.7467E-9,6.5000E+0,552.6347E-9
6.6153E-9,7.0000E+0,598.5096E-9
10.7775E-9,7.5000E+0,678.6980E-9
12.4866E-9,8.0000E+0,781.6067E-9
15.6440E-9,8.5000E+0,859.4618E-9
20.9683E-9,9.0000E+0,1.0078E-6
23.3403E-9,9.5000E+0,1.0996E-6
28.3600E-9,10.0000E+0,1.1849E-6
33.4779E-9,10.5000E+0,1.3393E-6
42.6556E-9,11.0000E+0,1.4317E-6
51.0676E-9,11.5000E+0,1.6327E-6
61.5974E-9,12.0000E+0,1.8120E-6
66.1211E-9,12.5000E+0,1.9676E-6
75.2194E-9,13.0000E+0,2.1126E-6
93.2844E-9,13.5000E+0,2.3736E-6
105.3933E-9,14.0000E+0,2.5911E-6
120.5297E-9,14.5000E+0,2.8224E-6
132.2554E-9,15.0000E+0,3.0176E-6
153.0804E-9,15.5000E+0,3.3405E-6
169.1386E-9,16.0000E+0,3.6135E-6
195.3358E-9,16.5000E+0,3.9608E-6
239.9560E-9,17.0000E+0,4.5997E-6
306.0306E-9,17.5000E+0,5.5257E-6
370.0252E-9,18.0000E+0,6.3475E-6
383.4155E-9,18.5000E+0,6.5824E-6
448.0674E-9,19.0000E+0,7.4209E-6
527.4692E-9,19.5000E+0,8.3663E-6
769.7875E-9,20.0000E+0,11.3925E-6
797.3630E-9,20.0000E+0,11.7377E-6
611.8626E-9,19.5000E+0,9.4791E-6
550.8105E-9,19.0000E+0,8.7974E-6
468.1323E-9,18.5000E+0,7.7623E-6
445.1416E-9,18.0000E+0,7.4294E-6
360.3206E-9,17.5000E+0,6.3369E-6
310.9884E-9,17.0000E+0,5.6988E-6
257.5518E-9,16.5000E+0,4.9459E-6
256.8405E-9,16.0000E+0,4.9220E-6
236.1116E-9,15.5000E+0,4.6386E-6
203.6399E-9,15.0000E+0,4.1827E-6
179.2619E-9,14.5000E+0,3.8213E-6
157.3793E-9,14.0000E+0,3.4870E-6
134.8459E-9,13.5000E+0,3.1444E-6
112.5479E-9,13.0000E+0,2.7875E-6
98.0401E-9,12.5000E+0,2.5400E-6
83.7853E-9,12.0000E+0,2.2972E-6
72.4904E-9,11.5000E+0,2.0762E-6
65.5420E-9,11.0000E+0,1.9596E-6
54.5359E-9,10.5000E+0,1.7534E-6
45.1921E-9,10.0000E+0,1.5787E-6
36.4835E-9,9.5000E+0,1.3978E-6
29.1748E-9,9.0000E+0,1.2325E-6
23.3570E-9,8.5000E+0,1.0960E-6
