GateI,GateV,DrainI
15.8252E-12,-20.0000E+0,136.7684E-12
20.2934E-12,-19.5000E+0,120.6397E-12
24.9936E-12,-19.0000E+0,108.6797E-12
30.0972E-12,-18.5000E+0,99.0166E-12
31.2672E-12,-18.0000E+0,92.2574E-12
35.2210E-12,-17.5000E+0,85.7209E-12
40.3750E-12,-17.0000E+0,81.6938E-12
41.7165E-12,-16.5000E+0,78.2738E-12
42.4830E-12,-16.0000E+0,74.2264E-12
42.5234E-12,-15.5000E+0,71.1909E-12
44.7625E-12,-15.0000E+0,68.8738E-12
44.3086E-12,-14.5000E+0,66.4150E-12
46.2754E-12,-14.0000E+0,63.9765E-12
47.3648E-12,-13.5000E+0,62.4385E-12
50.0880E-12,-13.0000E+0,61.0522E-12
48.9079E-12,-12.5000E+0,59.6154E-12
47.4354E-12,-12.0000E+0,57.1668E-12
52.3474E-12,-11.5000E+0,55.8514E-12
53.5679E-12,-11.0000E+0,55.8109E-12
53.1241E-12,-10.5000E+0,54.3943E-12
54.7884E-12,-10.0000E+0,53.3420E-12
54.1731E-12,-9.5000E+0,52.7855E-12
57.5119E-12,-9.0000E+0,51.8647E-12
57.8649E-12,-8.5000E+0,51.1261E-12
59.7511E-12,-8.0000E+0,50.5898E-12
61.5466E-12,-7.5000E+0,49.2946E-12
61.1128E-12,-7.0000E+0,48.7584E-12
59.9629E-12,-6.5000E+0,48.4750E-12
61.7080E-12,-6.0000E+0,47.4227E-12
63.8363E-12,-5.5000E+0,46.9977E-12
66.1562E-12,-5.0000E+0,45.8544E-12
70.5843E-12,-4.5000E+0,45.1865E-12
68.6981E-12,-4.0000E+0,44.5491E-12
72.4100E-12,-3.5000E+0,44.9741E-12
72.3999E-12,-3.0000E+0,44.0432E-12
72.4706E-12,-2.5000E+0,42.9706E-12
73.9432E-12,-2.0000E+0,43.0314E-12
76.0413E-12,-1.5000E+0,45.1258E-12
73.8726E-12,-1.0000E+0,98.9255E-12
74.4677E-12,-500.0000E-3,1.3710E-9
72.9245E-12,000.0000E-3,9.6191E-9
80.6812E-12,500.0000E-3,32.2701E-9
96.6385E-12,1.0000E+0,74.7701E-9
294.2183E-12,1.5000E+0,143.9949E-9
1.5567E-9,2.0000E+0,237.7248E-9
4.9828E-9,2.5000E+0,361.1298E-9
10.9238E-9,3.0000E+0,516.5917E-9
20.0754E-9,3.5000E+0,706.7969E-9
32.0060E-9,4.0000E+0,917.1044E-9
48.7142E-9,4.5000E+0,1.1852E-6
69.3857E-9,5.0000E+0,1.4938E-6
96.1162E-9,5.5000E+0,1.8466E-6
127.1820E-9,6.0000E+0,2.2553E-6
163.6055E-9,6.5000E+0,2.7146E-6
205.5215E-9,7.0000E+0,3.2251E-6
253.2392E-9,7.5000E+0,3.7866E-6
307.7921E-9,8.0000E+0,4.4089E-6
369.1052E-9,8.5000E+0,5.0917E-6
437.9697E-9,9.0000E+0,5.8357E-6
514.1080E-9,9.5000E+0,6.6443E-6
598.0422E-9,10.0000E+0,7.5178E-6
689.2321E-9,10.5000E+0,8.4617E-6
770.4334E-9,11.0000E+0,9.2828E-6
881.0328E-9,11.5000E+0,10.3718E-6
998.5641E-9,12.0000E+0,11.5273E-6
1.1257E-6,12.5000E+0,12.7605E-6
1.2626E-6,13.0000E+0,14.0704E-6
1.4093E-6,13.5000E+0,15.4584E-6
1.5665E-6,14.0000E+0,16.9254E-6
1.7341E-6,14.5000E+0,18.4739E-6
1.9132E-6,15.0000E+0,20.1056E-6
2.1032E-6,15.5000E+0,21.8186E-6
2.3028E-6,16.0000E+0,23.6172E-6
2.5159E-6,16.5000E+0,25.5018E-6
2.7428E-6,17.0000E+0,27.4674E-6
2.9840E-6,17.5000E+0,29.5194E-6
3.2414E-6,18.0000E+0,31.6497E-6
3.5074E-6,18.5000E+0,33.8698E-6
3.7839E-6,19.0000E+0,36.1717E-6
4.0776E-6,19.5000E+0,38.5571E-6
4.3873E-6,20.0000E+0,41.0305E-6
4.3638E-6,20.0000E+0,40.8452E-6
