GateV,DrainI
-2.00E+01,9.82E-07
-1.95E+01,9.82E-07
-1.90E+01,9.82E-07
-1.85E+01,9.83E-07
-1.80E+01,9.83E-07
-1.75E+01,9.83E-07
-1.70E+01,9.84E-07
-1.65E+01,9.84E-07
-1.60E+01,9.85E-07
-1.55E+01,9.86E-07
-1.50E+01,9.88E-07
-1.45E+01,9.91E-07
-1.40E+01,9.97E-07
-1.35E+01,1.01E-06
-1.30E+01,1.03E-06
-1.25E+01,1.07E-06
-1.20E+01,1.12E-06
-1.15E+01,1.19E-06
-1.10E+01,1.30E-06
-1.05E+01,1.44E-06
-1.00E+01,1.63E-06
-9.50E+00,1.86E-06
-9.00E+00,2.14E-06
-8.50E+00,2.49E-06
-8.00E+00,2.90E-06
-7.50E+00,3.38E-06
-7.00E+00,3.95E-06
-6.50E+00,4.60E-06
-6.00E+00,5.33E-06
-5.50E+00,6.15E-06
-5.00E+00,7.07E-06
-4.50E+00,8.09E-06
-4.00E+00,9.21E-06
-3.50E+00,1.04E-05
-3.00E+00,1.18E-05
-2.50E+00,1.32E-05
-2.00E+00,1.48E-05
-1.50E+00,1.64E-05
-1.00E+00,1.82E-05
-5.00E-01,2.00E-05
0.00E+00,2.20E-05
5.00E-01,2.39E-05
1.00E+00,2.59E-05
1.50E+00,2.77E-05
2.00E+00,2.94E-05
2.50E+00,3.06E-05
3.00E+00,3.11E-05
3.50E+00,3.13E-05
4.00E+00,3.16E-05
4.50E+00,3.24E-05
5.00E+00,3.37E-05
5.50E+00,3.55E-05
6.00E+00,3.77E-05
6.50E+00,4.02E-05
7.00E+00,4.29E-05
7.50E+00,4.58E-05
8.00E+00,4.89E-05
8.50E+00,5.22E-05
9.00E+00,5.56E-05
9.50E+00,5.93E-05
1.00E+01,6.31E-05
1.05E+01,6.70E-05
1.10E+01,7.11E-05
1.15E+01,7.54E-05
1.20E+01,7.98E-05
1.25E+01,8.43E-05
1.30E+01,8.90E-05
1.35E+01,9.39E-05
1.40E+01,9.89E-05
1.45E+01,1.04E-04
1.50E+01,1.09E-04
1.55E+01,1.15E-04
1.60E+01,1.20E-04
1.65E+01,1.26E-04
1.70E+01,1.31E-04
1.75E+01,1.37E-04
1.80E+01,1.43E-04
1.85E+01,1.49E-04
1.90E+01,1.55E-04
1.95E+01,1.62E-04
2.00E+01,1.68E-04
2.00E+01,1.68E-04
1.95E+01,1.62E-04
1.90E+01,1.55E-04
1.85E+01,1.49E-04
1.80E+01,1.43E-04
1.75E+01,1.37E-04
1.70E+01,1.31E-04
1.65E+01,1.25E-04
1.60E+01,1.19E-04
1.55E+01,1.14E-04
1.50E+01,1.08E-04
1.45E+01,1.03E-04
1.40E+01,9.77E-05
1.35E+01,9.27E-05
1.30E+01,8.78E-05
1.25E+01,8.31E-05
1.20E+01,7.86E-05
1.15E+01,7.41E-05
1.10E+01,6.99E-05
1.05E+01,6.59E-05
1.00E+01,6.19E-05
9.50E+00,5.82E-05
9.00E+00,5.46E-05
8.50E+00,5.12E-05
8.00E+00,4.79E-05
7.50E+00,4.48E-05
7.00E+00,4.19E-05
6.50E+00,3.93E-05
6.00E+00,3.68E-05
5.50E+00,3.47E-05
5.00E+00,3.29E-05
4.50E+00,3.16E-05
4.00E+00,3.09E-05
3.50E+00,3.06E-05
3.00E+00,3.04E-05
2.50E+00,2.99E-05
2.00E+00,2.86E-05
1.50E+00,2.70E-05
1.00E+00,2.51E-05
5.00E-01,2.32E-05
0.00E+00,2.12E-05
-5.00E-01,1.94E-05
-1.00E+00,1.76E-05
-1.50E+00,1.59E-05
-2.00E+00,1.43E-05
-2.50E+00,1.28E-05
-3.00E+00,1.13E-05
-3.50E+00,1.00E-05
-4.00E+00,8.86E-06
-4.50E+00,7.78E-06
-5.00E+00,6.83E-06
-5.50E+00,5.94E-06
-6.00E+00,5.15E-06
-6.50E+00,4.45E-06
-7.00E+00,3.83E-06
-7.50E+00,3.29E-06
-8.00E+00,2.83E-06
-8.50E+00,2.44E-06
-9.00E+00,2.11E-06
-9.50E+00,1.84E-06
-1.00E+01,1.62E-06
-1.05E+01,1.44E-06
-1.10E+01,1.31E-06
-1.15E+01,1.21E-06
-1.20E+01,1.14E-06
-1.25E+01,1.08E-06
-1.30E+01,1.05E-06
-1.35E+01,1.03E-06
-1.40E+01,1.02E-06
-1.45E+01,1.01E-06
-1.50E+01,1.01E-06
-1.55E+01,1.01E-06
-1.60E+01,1.00E-06
-1.65E+01,1.00E-06
-1.70E+01,1.00E-06
-1.75E+01,1.00E-06
-1.80E+01,1.00E-06
-1.85E+01,1.00E-06
-1.90E+01,1.00E-06
-1.95E+01,1.00E-06
-2.00E+01,1.00E-06
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
