GateV,DrainI
-2.00E+01,1.17E-06
-1.95E+01,1.17E-06
-1.90E+01,1.18E-06
-1.85E+01,1.18E-06
-1.80E+01,1.18E-06
-1.75E+01,1.18E-06
-1.70E+01,1.18E-06
-1.65E+01,1.20E-06
-1.60E+01,1.24E-06
-1.55E+01,1.30E-06
-1.50E+01,1.40E-06
-1.45E+01,1.55E-06
-1.40E+01,1.74E-06
-1.35E+01,2.00E-06
-1.30E+01,2.34E-06
-1.25E+01,2.75E-06
-1.20E+01,3.26E-06
-1.15E+01,3.87E-06
-1.10E+01,4.58E-06
-1.05E+01,5.43E-06
-1.00E+01,6.38E-06
-9.50E+00,7.49E-06
-9.00E+00,8.75E-06
-8.50E+00,1.01E-05
-8.00E+00,1.17E-05
-7.50E+00,1.35E-05
-7.00E+00,1.54E-05
-6.50E+00,1.75E-05
-6.00E+00,1.99E-05
-5.50E+00,2.25E-05
-5.00E+00,2.53E-05
-4.50E+00,2.83E-05
-4.00E+00,3.15E-05
-3.50E+00,3.50E-05
-3.00E+00,3.87E-05
-2.50E+00,4.26E-05
-2.00E+00,4.68E-05
-1.50E+00,5.11E-05
-1.00E+00,5.57E-05
-5.00E-01,6.04E-05
0.00E+00,6.52E-05
5.00E-01,7.00E-05
1.00E+00,7.46E-05
1.50E+00,7.89E-05
2.00E+00,8.22E-05
2.50E+00,8.39E-05
3.00E+00,8.44E-05
3.50E+00,8.48E-05
4.00E+00,8.58E-05
4.50E+00,8.82E-05
5.00E+00,9.15E-05
5.50E+00,9.60E-05
6.00E+00,1.01E-04
6.50E+00,1.07E-04
7.00E+00,1.13E-04
7.50E+00,1.20E-04
8.00E+00,1.27E-04
8.50E+00,1.34E-04
9.00E+00,1.42E-04
9.50E+00,1.50E-04
1.00E+01,1.58E-04
1.05E+01,1.66E-04
1.10E+01,1.75E-04
1.15E+01,1.84E-04
1.20E+01,1.93E-04
1.25E+01,2.03E-04
1.30E+01,2.13E-04
1.35E+01,2.23E-04
1.40E+01,2.33E-04
1.45E+01,2.44E-04
1.50E+01,2.55E-04
1.55E+01,2.66E-04
1.60E+01,2.77E-04
1.65E+01,2.89E-04
1.70E+01,3.01E-04
1.75E+01,3.13E-04
1.80E+01,3.25E-04
1.85E+01,3.38E-04
1.90E+01,3.50E-04
1.95E+01,3.63E-04
2.00E+01,3.77E-04
2.00E+01,3.77E-04
1.95E+01,3.63E-04
1.90E+01,3.50E-04
1.85E+01,3.37E-04
1.80E+01,3.24E-04
1.75E+01,3.11E-04
1.70E+01,2.98E-04
1.65E+01,2.86E-04
1.60E+01,2.75E-04
1.55E+01,2.63E-04
1.50E+01,2.52E-04
1.45E+01,2.41E-04
1.40E+01,2.30E-04
1.35E+01,2.19E-04
1.30E+01,2.09E-04
1.25E+01,1.99E-04
1.20E+01,1.90E-04
1.15E+01,1.80E-04
1.10E+01,1.71E-04
1.05E+01,1.63E-04
1.00E+01,1.54E-04
9.50E+00,1.46E-04
9.00E+00,1.38E-04
8.50E+00,1.31E-04
8.00E+00,1.24E-04
7.50E+00,1.17E-04
7.00E+00,1.10E-04
6.50E+00,1.04E-04
6.00E+00,9.83E-05
5.50E+00,9.32E-05
5.00E+00,8.87E-05
4.50E+00,8.53E-05
4.00E+00,8.31E-05
3.50E+00,8.21E-05
3.00E+00,8.18E-05
2.50E+00,8.12E-05
2.00E+00,7.95E-05
1.50E+00,7.62E-05
1.00E+00,7.21E-05
5.00E-01,6.76E-05
0.00E+00,6.29E-05
-5.00E-01,5.82E-05
-1.00E+00,5.36E-05
-1.50E+00,4.91E-05
-2.00E+00,4.49E-05
-2.50E+00,4.08E-05
-3.00E+00,3.70E-05
-3.50E+00,3.34E-05
-4.00E+00,3.01E-05
-4.50E+00,2.69E-05
-5.00E+00,2.40E-05
-5.50E+00,2.13E-05
-6.00E+00,1.89E-05
-6.50E+00,1.66E-05
-7.00E+00,1.46E-05
-7.50E+00,1.27E-05
-8.00E+00,1.10E-05
-8.50E+00,9.53E-06
-9.00E+00,8.18E-06
-9.50E+00,7.04E-06
-1.00E+01,5.99E-06
-1.05E+01,5.08E-06
-1.10E+01,4.29E-06
-1.15E+01,3.62E-06
-1.20E+01,3.06E-06
-1.25E+01,2.59E-06
-1.30E+01,2.21E-06
-1.35E+01,1.91E-06
-1.40E+01,1.68E-06
-1.45E+01,1.50E-06
-1.50E+01,1.38E-06
-1.55E+01,1.30E-06
-1.60E+01,1.25E-06
-1.65E+01,1.22E-06
-1.70E+01,1.21E-06
-1.75E+01,1.20E-06
-1.80E+01,1.20E-06
-1.85E+01,1.20E-06
-1.90E+01,1.20E-06
-1.95E+01,1.21E-06
-2.00E+01,1.21E-06
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
