GateV,DrainI
-20.0000E+0,266.1423E-9
-19.5000E+0,266.4801E-9
-19.0000E+0,266.6485E-9
-18.5000E+0,266.8077E-9
-18.0000E+0,266.9805E-9
-17.5000E+0,267.1283E-9
-17.0000E+0,267.4083E-9
-16.5000E+0,267.6513E-9
-16.0000E+0,267.6965E-9
-15.5000E+0,267.8357E-9
-15.0000E+0,267.9872E-9
-14.5000E+0,268.1428E-9
-14.0000E+0,268.2745E-9
-13.5000E+0,268.3951E-9
-13.0000E+0,268.5632E-9
-12.5000E+0,268.6689E-9
-12.0000E+0,268.8292E-9
-11.5000E+0,268.9484E-9
-11.0000E+0,269.0628E-9
-10.5000E+0,269.2036E-9
-10.0000E+0,269.4727E-9
-9.5000E+0,270.6487E-9
-9.0000E+0,276.4751E-9
-8.5000E+0,291.4867E-9
-8.0000E+0,320.8119E-9
-7.5000E+0,370.2886E-9
-7.0000E+0,435.5452E-9
-6.5000E+0,503.0273E-9
-6.0000E+0,545.7878E-9
-5.5000E+0,564.9319E-9
-5.0000E+0,578.6917E-9
-4.5000E+0,608.2798E-9
-4.0000E+0,675.0097E-9
-3.5000E+0,597.3197E-9
-3.0000E+0,1.8522E-6
-2.5000E+0,2.2809E-6
-2.0000E+0,2.7765E-6
-1.5000E+0,3.3428E-6
-1.0000E+0,3.9864E-6
-500.0000E-3,4.7116E-6
000.0000E-3,5.5249E-6
500.0000E-3,6.4306E-6
1.0000E+0,7.4360E-6
1.5000E+0,8.5465E-6
2.0000E+0,9.7217E-6
2.5000E+0,11.0589E-6
3.0000E+0,12.5152E-6
3.5000E+0,14.0968E-6
4.0000E+0,15.8069E-6
4.5000E+0,17.6475E-6
5.0000E+0,19.6211E-6
5.5000E+0,21.7402E-6
6.0000E+0,23.9983E-6
6.5000E+0,26.4028E-6
7.0000E+0,28.9568E-6
7.5000E+0,31.6641E-6
8.0000E+0,34.5286E-6
8.5000E+0,37.5364E-6
9.0000E+0,40.6809E-6
9.5000E+0,43.9987E-6
10.0000E+0,47.4594E-6
10.5000E+0,51.0465E-6
11.0000E+0,54.7925E-6
11.5000E+0,58.6569E-6
12.0000E+0,62.7152E-6
12.5000E+0,66.9148E-6
13.0000E+0,71.3302E-6
13.5000E+0,75.7727E-6
14.0000E+0,80.3505E-6
14.5000E+0,85.0374E-6
15.0000E+0,89.8742E-6
15.5000E+0,94.4359E-6
16.0000E+0,99.4923E-6
16.5000E+0,104.4969E-6
17.0000E+0,109.5904E-6
17.5000E+0,114.9590E-6
18.0000E+0,120.8809E-6
18.5000E+0,126.3904E-6
19.0000E+0,130.9810E-6
19.5000E+0,136.4017E-6
20.0000E+0,142.5685E-6
20.0000E+0,143.1124E-6
19.5000E+0,137.0724E-6
19.0000E+0,130.8802E-6
18.5000E+0,125.0287E-6
18.0000E+0,119.3853E-6
17.5000E+0,113.9008E-6
17.0000E+0,108.3363E-6
16.5000E+0,102.9829E-6
16.0000E+0,97.6092E-6
15.5000E+0,92.4697E-6
15.0000E+0,87.4494E-6
14.5000E+0,82.5731E-6
14.0000E+0,77.8025E-6
13.5000E+0,73.2362E-6
13.0000E+0,68.7741E-6
12.5000E+0,64.4664E-6
12.0000E+0,60.3075E-6
11.5000E+0,56.3038E-6
11.0000E+0,52.4458E-6
10.5000E+0,48.7568E-6
10.0000E+0,45.2185E-6
9.5000E+0,41.8409E-6
9.0000E+0,38.6182E-6
8.5000E+0,35.5572E-6
8.0000E+0,32.6470E-6
7.5000E+0,29.8947E-6
7.0000E+0,27.2961E-6
6.5000E+0,24.8465E-6
6.0000E+0,22.5438E-6
5.5000E+0,20.3869E-6
5.0000E+0,18.3704E-6
4.5000E+0,16.4921E-6
4.0000E+0,14.7459E-6
3.5000E+0,13.1303E-6
3.0000E+0,11.6391E-6
2.5000E+0,10.2700E-6
2.0000E+0,9.0163E-6
1.5000E+0,7.8736E-6
1.0000E+0,6.8666E-6
500.0000E-3,5.9210E-6
000.0000E-3,5.0720E-6
-500.0000E-3,4.3142E-6
-1.0000E+0,3.6405E-6
-1.5000E+0,3.0452E-6
-2.0000E+0,2.5235E-6
-2.5000E+0,2.0696E-6
-3.0000E+0,1.6790E-6
-3.5000E+0,1.3474E-6
-4.0000E+0,1.0708E-6
-4.5000E+0,845.1070E-9
-5.0000E+0,671.1359E-9
-5.5000E+0,531.1122E-9
-6.0000E+0,428.3078E-9
-6.5000E+0,357.2869E-9
-7.0000E+0,312.2515E-9
-7.5000E+0,287.1538E-9
-8.0000E+0,275.9129E-9
-8.5000E+0,272.4402E-9
-9.0000E+0,271.8966E-9
-9.5000E+0,271.8591E-9
-10.0000E+0,271.9014E-9
-10.5000E+0,271.9673E-9
-11.0000E+0,272.0477E-9
-11.5000E+0,272.1237E-9
-12.0000E+0,272.2004E-9
-12.5000E+0,272.2812E-9
-13.0000E+0,272.3680E-9
-13.5000E+0,272.4180E-9
-14.0000E+0,272.5237E-9
-14.5000E+0,272.6004E-9
-15.0000E+0,272.6901E-9
-15.5000E+0,272.7732E-9
-16.0000E+0,272.8495E-9
-16.5000E+0,272.9279E-9
-17.0000E+0,273.0039E-9
-17.5000E+0,273.0895E-9
-18.0000E+0,273.1626E-9
-18.5000E+0,273.2407E-9
-19.0000E+0,273.3098E-9
-19.5000E+0,273.3850E-9
-20.0000E+0,273.4839E-9
