GateV,DrainI
-20.0000E+0,13.6220E-9
-19.5000E+0,13.6124E-9
-19.0000E+0,13.6188E-9
-18.5000E+0,13.6254E-9
-18.0000E+0,13.6340E-9
-17.5000E+0,13.6437E-9
-17.0000E+0,13.6514E-9
-16.5000E+0,13.6622E-9
-16.0000E+0,13.6728E-9
-15.5000E+0,13.6839E-9
-15.0000E+0,13.6945E-9
-14.5000E+0,13.7019E-9
-14.0000E+0,13.7110E-9
-13.5000E+0,13.7205E-9
-13.0000E+0,13.7298E-9
-12.5000E+0,13.7395E-9
-12.0000E+0,13.7479E-9
-11.5000E+0,13.7557E-9
-11.0000E+0,13.7632E-9
-10.5000E+0,13.7703E-9
-10.0000E+0,13.7751E-9
-9.5000E+0,13.7832E-9
-9.0000E+0,13.7882E-9
-8.5000E+0,13.7943E-9
-8.0000E+0,13.8003E-9
-7.5000E+0,13.8053E-9
-7.0000E+0,13.8122E-9
-6.5000E+0,13.8193E-9
-6.0000E+0,13.8260E-9
-5.5000E+0,13.8322E-9
-5.0000E+0,13.8387E-9
-4.5000E+0,13.8535E-9
-4.0000E+0,14.6744E-9
-3.5000E+0,21.3367E-9
-3.0000E+0,41.9065E-9
-2.5000E+0,85.1006E-9
-2.0000E+0,158.8639E-9
-1.5000E+0,270.8718E-9
-1.0000E+0,428.2188E-9
-500.0000E-3,636.6657E-9
000.0000E-3,896.1366E-9
500.0000E-3,1.2221E-6
1.0000E+0,1.6148E-6
1.5000E+0,2.0785E-6
2.0000E+0,2.6167E-6
2.5000E+0,3.2351E-6
3.0000E+0,3.9380E-6
3.5000E+0,4.7320E-6
4.0000E+0,5.6219E-6
4.5000E+0,6.6147E-6
5.0000E+0,7.7161E-6
5.5000E+0,8.9352E-6
6.0000E+0,10.2263E-6
6.5000E+0,11.7000E-6
7.0000E+0,13.3103E-6
7.5000E+0,15.0649E-6
8.0000E+0,16.9688E-6
8.5000E+0,19.0323E-6
9.0000E+0,21.2584E-6
9.5000E+0,23.6568E-6
10.0000E+0,26.2286E-6
10.5000E+0,28.9842E-6
11.0000E+0,31.9271E-6
11.5000E+0,35.0661E-6
12.0000E+0,38.4002E-6
12.5000E+0,41.9382E-6
13.0000E+0,45.6791E-6
13.5000E+0,49.6303E-6
14.0000E+0,53.7884E-6
14.5000E+0,58.1612E-6
15.0000E+0,62.7370E-6
15.5000E+0,67.5250E-6
16.0000E+0,72.5126E-6
16.5000E+0,77.7033E-6
17.0000E+0,83.1021E-6
17.5000E+0,88.6964E-6
18.0000E+0,94.1079E-6
18.5000E+0,100.0500E-6
19.0000E+0,106.1258E-6
19.5000E+0,112.4299E-6
20.0000E+0,118.8736E-6
20.0000E+0,118.6498E-6
19.5000E+0,111.8336E-6
19.0000E+0,105.2455E-6
18.5000E+0,98.9134E-6
18.0000E+0,92.7896E-6
17.5000E+0,86.8853E-6
17.0000E+0,81.1899E-6
16.5000E+0,75.7268E-6
16.0000E+0,70.4825E-6
15.5000E+0,65.4240E-6
15.0000E+0,60.6104E-6
14.5000E+0,56.0361E-6
14.0000E+0,51.6854E-6
13.5000E+0,47.5663E-6
13.0000E+0,43.6681E-6
12.5000E+0,39.9910E-6
12.0000E+0,36.5230E-6
11.5000E+0,33.2659E-6
11.0000E+0,30.2106E-6
10.5000E+0,27.3570E-6
10.0000E+0,24.6926E-6
9.5000E+0,22.2136E-6
9.0000E+0,19.9095E-6
8.5000E+0,17.7785E-6
8.0000E+0,15.8092E-6
7.5000E+0,13.9981E-6
7.0000E+0,12.3349E-6
6.5000E+0,10.8138E-6
6.0000E+0,9.4255E-6
5.5000E+0,8.1654E-6
5.0000E+0,7.0252E-6
4.5000E+0,6.0175E-6
4.0000E+0,5.0914E-6
3.5000E+0,4.2651E-6
3.0000E+0,3.5316E-6
2.5000E+0,2.8857E-6
2.0000E+0,2.3209E-6
1.5000E+0,1.8325E-6
1.0000E+0,1.4146E-6
500.0000E-3,1.0633E-6
000.0000E-3,773.4525E-9
-500.0000E-3,544.2152E-9
-1.0000E+0,361.8565E-9
-1.5000E+0,225.9889E-9
-2.0000E+0,130.8830E-9
-2.5000E+0,69.9090E-9
-3.0000E+0,34.9753E-9
-3.5000E+0,18.7419E-9
-4.0000E+0,13.8146E-9
-4.5000E+0,13.3141E-9
-5.0000E+0,13.3316E-9
-5.5000E+0,13.3498E-9
-6.0000E+0,13.3686E-9
-6.5000E+0,13.3848E-9
-7.0000E+0,13.4023E-9
-7.5000E+0,13.4228E-9
-8.0000E+0,13.4391E-9
-8.5000E+0,13.4588E-9
-9.0000E+0,13.4711E-9
-9.5000E+0,13.4848E-9
-10.0000E+0,13.4950E-9
-10.5000E+0,13.5089E-9
-11.0000E+0,13.5261E-9
-11.5000E+0,13.5389E-9
-12.0000E+0,13.5444E-9
-12.5000E+0,13.5570E-9
-13.0000E+0,13.5689E-9
-13.5000E+0,13.5822E-9
-14.0000E+0,13.5948E-9
-14.5000E+0,13.6085E-9
-15.0000E+0,13.6203E-9
-15.5000E+0,13.6302E-9
-16.0000E+0,13.6408E-9
-16.5000E+0,13.6500E-9
-17.0000E+0,13.6590E-9
-17.5000E+0,13.6698E-9
-18.0000E+0,13.6810E-9
-18.5000E+0,13.6907E-9
-19.0000E+0,13.6948E-9
-19.5000E+0,13.7017E-9
-20.0000E+0,13.7072E-9
