GateV,DrainI
-20.0000E+0,16.6360E-9
-19.5000E+0,16.6256E-9
-19.0000E+0,16.6318E-9
-18.5000E+0,16.6409E-9
-18.0000E+0,16.6481E-9
-17.5000E+0,16.6621E-9
-17.0000E+0,16.6777E-9
-16.5000E+0,16.6815E-9
-16.0000E+0,16.6925E-9
-15.5000E+0,16.7035E-9
-15.0000E+0,16.7160E-9
-14.5000E+0,16.7232E-9
-14.0000E+0,16.7392E-9
-13.5000E+0,16.7481E-9
-13.0000E+0,16.7603E-9
-12.5000E+0,16.7675E-9
-12.0000E+0,16.7800E-9
-11.5000E+0,16.7886E-9
-11.0000E+0,16.8003E-9
-10.5000E+0,16.8150E-9
-10.0000E+0,16.8240E-9
-9.5000E+0,16.8377E-9
-9.0000E+0,16.8505E-9
-8.5000E+0,16.8671E-9
-8.0000E+0,16.8801E-9
-7.5000E+0,16.9115E-9
-7.0000E+0,16.9383E-9
-6.5000E+0,16.9795E-9
-6.0000E+0,17.0382E-9
-5.5000E+0,17.1067E-9
-5.0000E+0,17.2310E-9
-4.5000E+0,17.4244E-9
-4.0000E+0,17.7686E-9
-3.5000E+0,18.8680E-9
-3.0000E+0,24.0647E-9
-2.5000E+0,39.5301E-9
-2.0000E+0,73.8449E-9
-1.5000E+0,134.1847E-9
-1.0000E+0,225.5506E-9
-500.0000E-3,352.5388E-9
000.0000E-3,519.7675E-9
500.0000E-3,730.9027E-9
1.0000E+0,984.6971E-9
1.5000E+0,1.2936E-6
2.0000E+0,1.6572E-6
2.5000E+0,2.0786E-6
3.0000E+0,2.5605E-6
3.5000E+0,3.1062E-6
4.0000E+0,3.7178E-6
4.5000E+0,4.3984E-6
5.0000E+0,5.1502E-6
5.5000E+0,5.9770E-6
6.0000E+0,6.8810E-6
6.5000E+0,7.8657E-6
7.0000E+0,8.9324E-6
7.5000E+0,10.0394E-6
8.0000E+0,11.2798E-6
8.5000E+0,12.6140E-6
9.0000E+0,14.0435E-6
9.5000E+0,15.5703E-6
10.0000E+0,17.1955E-6
10.5000E+0,18.9245E-6
11.0000E+0,20.7578E-6
11.5000E+0,22.7018E-6
12.0000E+0,24.7541E-6
12.5000E+0,26.9229E-6
13.0000E+0,29.2021E-6
13.5000E+0,31.6035E-6
14.0000E+0,34.1193E-6
14.5000E+0,36.7604E-6
15.0000E+0,39.5033E-6
15.5000E+0,42.3631E-6
16.0000E+0,45.3637E-6
16.5000E+0,48.4236E-6
17.0000E+0,51.5902E-6
17.5000E+0,55.0000E-6
18.0000E+0,58.4322E-6
18.5000E+0,62.1849E-6
19.0000E+0,65.8937E-6
19.5000E+0,69.5859E-6
20.0000E+0,73.3460E-6
20.0000E+0,73.2244E-6
19.5000E+0,69.0974E-6
19.0000E+0,65.1242E-6
18.5000E+0,61.2949E-6
18.0000E+0,57.6046E-6
17.5000E+0,54.0524E-6
17.0000E+0,50.6322E-6
16.5000E+0,47.3519E-6
16.0000E+0,44.2033E-6
15.5000E+0,41.1912E-6
15.0000E+0,38.3079E-6
14.5000E+0,35.5554E-6
14.0000E+0,32.9297E-6
13.5000E+0,30.4329E-6
13.0000E+0,28.0620E-6
12.5000E+0,25.8142E-6
12.0000E+0,23.6839E-6
11.5000E+0,21.6727E-6
11.0000E+0,19.7744E-6
10.5000E+0,17.9884E-6
10.0000E+0,16.3088E-6
9.5000E+0,14.7344E-6
9.0000E+0,13.2593E-6
8.5000E+0,11.8826E-6
8.0000E+0,10.5997E-6
7.5000E+0,9.4101E-6
7.0000E+0,8.3083E-6
6.5000E+0,7.2923E-6
6.0000E+0,6.3715E-6
5.5000E+0,5.5136E-6
5.0000E+0,4.7318E-6
4.5000E+0,4.0245E-6
4.0000E+0,3.3872E-6
3.5000E+0,2.8173E-6
3.0000E+0,2.3116E-6
2.5000E+0,1.8675E-6
2.0000E+0,1.4814E-6
1.5000E+0,1.1501E-6
1.0000E+0,869.9765E-9
500.0000E-3,640.5330E-9
000.0000E-3,452.0379E-9
-500.0000E-3,304.0406E-9
-1.0000E+0,192.6932E-9
-1.5000E+0,113.6875E-9
-2.0000E+0,62.7545E-9
-2.5000E+0,34.3418E-9
-3.0000E+0,21.9817E-9
-3.5000E+0,17.9613E-9
-4.0000E+0,17.1300E-9
-4.5000E+0,16.8492E-9
-5.0000E+0,16.6816E-9
-5.5000E+0,16.5952E-9
-6.0000E+0,16.5398E-9
-6.5000E+0,16.5051E-9
-7.0000E+0,16.4907E-9
-7.5000E+0,16.4805E-9
-8.0000E+0,16.4798E-9
-8.5000E+0,16.4845E-9
-9.0000E+0,16.4847E-9
-9.5000E+0,16.4991E-9
-10.0000E+0,16.5035E-9
-10.5000E+0,16.5144E-9
-11.0000E+0,16.5153E-9
-11.5000E+0,16.5236E-9
-12.0000E+0,16.5289E-9
-12.5000E+0,16.5335E-9
-13.0000E+0,16.5429E-9
-13.5000E+0,16.5494E-9
-14.0000E+0,16.5583E-9
-14.5000E+0,16.5675E-9
-15.0000E+0,16.5772E-9
-15.5000E+0,16.5830E-9
-16.0000E+0,16.5920E-9
-16.5000E+0,16.6066E-9
-17.0000E+0,16.6120E-9
-17.5000E+0,16.6179E-9
-18.0000E+0,16.6219E-9
-18.5000E+0,16.6333E-9
-19.0000E+0,16.6370E-9
-19.5000E+0,16.6422E-9
-20.0000E+0,16.6489E-9
