GateV,DrainI
-20.0000E+0,295.1930E-9
-19.5000E+0,295.4315E-9
-19.0000E+0,295.7265E-9
-18.5000E+0,296.0745E-9
-18.0000E+0,296.1765E-9
-17.5000E+0,296.3808E-9
-17.0000E+0,296.5795E-9
-16.5000E+0,296.8218E-9
-16.0000E+0,296.9109E-9
-15.5000E+0,297.0382E-9
-15.0000E+0,297.1204E-9
-14.5000E+0,297.2595E-9
-14.0000E+0,297.4074E-9
-13.5000E+0,297.5810E-9
-13.0000E+0,297.7317E-9
-12.5000E+0,297.8211E-9
-12.0000E+0,298.0283E-9
-11.5000E+0,298.2320E-9
-11.0000E+0,298.2779E-9
-10.5000E+0,298.3977E-9
-10.0000E+0,298.5060E-9
-9.5000E+0,298.6994E-9
-9.0000E+0,298.8185E-9
-8.5000E+0,299.0217E-9
-8.0000E+0,299.3375E-9
-7.5000E+0,300.9243E-9
-7.0000E+0,307.1108E-9
-6.5000E+0,323.7195E-9
-6.0000E+0,358.0252E-9
-5.5000E+0,417.1462E-9
-5.0000E+0,507.2665E-9
-4.5000E+0,634.5399E-9
-4.0000E+0,804.0287E-9
-3.5000E+0,1.0171E-6
-3.0000E+0,1.2878E-6
-2.5000E+0,1.6153E-6
-2.0000E+0,2.0043E-6
-1.5000E+0,2.4586E-6
-1.0000E+0,2.9836E-6
-500.0000E-3,3.5830E-6
000.0000E-3,4.2625E-6
500.0000E-3,5.0263E-6
1.0000E+0,5.8812E-6
1.5000E+0,6.8332E-6
2.0000E+0,7.8870E-6
2.5000E+0,9.0068E-6
3.0000E+0,10.2872E-6
3.5000E+0,11.6890E-6
4.0000E+0,13.2163E-6
4.5000E+0,14.8758E-6
5.0000E+0,16.6713E-6
5.5000E+0,18.6115E-6
6.0000E+0,20.7003E-6
6.5000E+0,22.9427E-6
7.0000E+0,25.3386E-6
7.5000E+0,27.8915E-6
8.0000E+0,30.6061E-6
8.5000E+0,33.5039E-6
9.0000E+0,36.5771E-6
9.5000E+0,39.8134E-6
10.0000E+0,43.2388E-6
10.5000E+0,46.7985E-6
11.0000E+0,50.5485E-6
11.5000E+0,54.5248E-6
12.0000E+0,58.6274E-6
12.5000E+0,62.9045E-6
13.0000E+0,67.3345E-6
13.5000E+0,71.9542E-6
14.0000E+0,76.7341E-6
14.5000E+0,81.6276E-6
15.0000E+0,86.7028E-6
15.5000E+0,91.4597E-6
16.0000E+0,96.8670E-6
16.5000E+0,102.3447E-6
17.0000E+0,107.9730E-6
17.5000E+0,113.7655E-6
18.0000E+0,119.6165E-6
18.5000E+0,125.7292E-6
19.0000E+0,131.7689E-6
19.5000E+0,137.9638E-6
20.0000E+0,144.2805E-6
20.0000E+0,144.4203E-6
19.5000E+0,138.1004E-6
19.0000E+0,131.4999E-6
18.5000E+0,124.6018E-6
18.0000E+0,118.3989E-6
17.5000E+0,112.3022E-6
17.0000E+0,106.3604E-6
16.5000E+0,100.5973E-6
16.0000E+0,94.9710E-6
15.5000E+0,89.5172E-6
15.0000E+0,84.2121E-6
14.5000E+0,79.1125E-6
14.0000E+0,74.1369E-6
13.5000E+0,69.3838E-6
13.0000E+0,64.7630E-6
12.5000E+0,60.3408E-6
12.0000E+0,56.0971E-6
11.5000E+0,52.0441E-6
11.0000E+0,48.1634E-6
10.5000E+0,44.4841E-6
10.0000E+0,40.9879E-6
9.5000E+0,37.6476E-6
9.0000E+0,34.5144E-6
8.5000E+0,31.5595E-6
8.0000E+0,28.7689E-6
7.5000E+0,26.1552E-6
7.0000E+0,23.7073E-6
6.5000E+0,21.4184E-6
6.0000E+0,19.2838E-6
5.5000E+0,17.3054E-6
5.0000E+0,15.4700E-6
4.5000E+0,13.7759E-6
4.0000E+0,12.2161E-6
3.5000E+0,10.7854E-6
3.0000E+0,9.4754E-6
2.5000E+0,8.2838E-6
2.0000E+0,7.2021E-6
1.5000E+0,6.2557E-6
1.0000E+0,5.3685E-6
500.0000E-3,4.5751E-6
000.0000E-3,3.8689E-6
-500.0000E-3,3.2444E-6
-1.0000E+0,2.6961E-6
-1.5000E+0,2.2182E-6
-2.0000E+0,1.8068E-6
-2.5000E+0,1.4569E-6
-3.0000E+0,1.1643E-6
-3.5000E+0,924.3843E-9
-4.0000E+0,732.6338E-9
-4.5000E+0,588.7898E-9
-5.0000E+0,477.1984E-9
-5.5000E+0,399.2759E-9
-6.0000E+0,349.0435E-9
-6.5000E+0,320.5048E-9
-7.0000E+0,307.0985E-9
-7.5000E+0,302.3562E-9
-8.0000E+0,301.2790E-9
-8.5000E+0,301.1405E-9
-9.0000E+0,301.1335E-9
-9.5000E+0,301.1380E-9
-10.0000E+0,301.2931E-9
-10.5000E+0,301.4174E-9
-11.0000E+0,301.4664E-9
-11.5000E+0,301.5701E-9
-12.0000E+0,301.6741E-9
-12.5000E+0,301.7397E-9
-13.0000E+0,301.8251E-9
-13.5000E+0,301.9171E-9
-14.0000E+0,301.9651E-9
-14.5000E+0,302.0361E-9
-15.0000E+0,302.1426E-9
-15.5000E+0,302.2546E-9
-16.0000E+0,302.3246E-9
-16.5000E+0,302.3766E-9
-17.0000E+0,302.4743E-9
-17.5000E+0,302.6011E-9
-18.0000E+0,302.6481E-9
-18.5000E+0,302.7048E-9
-19.0000E+0,302.8150E-9
-19.5000E+0,302.9142E-9
-20.0000E+0,303.0019E-9
