GateV,DrainI
-20.0000E+0,228.1513E-9
-19.5000E+0,228.3353E-9
-19.0000E+0,228.5086E-9
-18.5000E+0,228.6651E-9
-18.0000E+0,228.8157E-9
-17.5000E+0,228.9628E-9
-17.0000E+0,229.0957E-9
-16.5000E+0,229.2268E-9
-16.0000E+0,229.3542E-9
-15.5000E+0,229.4756E-9
-15.0000E+0,229.5905E-9
-14.5000E+0,229.7046E-9
-14.0000E+0,229.8122E-9
-13.5000E+0,229.9216E-9
-13.0000E+0,230.0285E-9
-12.5000E+0,230.1298E-9
-12.0000E+0,230.2286E-9
-11.5000E+0,230.3338E-9
-11.0000E+0,230.4273E-9
-10.5000E+0,230.5250E-9
-10.0000E+0,230.6230E-9
-9.5000E+0,230.7174E-9
-9.0000E+0,230.8126E-9
-8.5000E+0,230.9180E-9
-8.0000E+0,231.0591E-9
-7.5000E+0,231.3299E-9
-7.0000E+0,233.0200E-9
-6.5000E+0,242.0193E-9
-6.0000E+0,267.5698E-9
-5.5000E+0,318.6539E-9
-5.0000E+0,402.9483E-9
-4.5000E+0,527.1727E-9
-4.0000E+0,696.9976E-9
-3.5000E+0,913.0122E-9
-3.0000E+0,1.1893E-6
-2.5000E+0,1.5250E-6
-2.0000E+0,1.9249E-6
-1.5000E+0,2.3924E-6
-1.0000E+0,2.9344E-6
-500.0000E-3,3.5559E-6
000.0000E-3,4.2648E-6
500.0000E-3,5.0649E-6
1.0000E+0,5.9661E-6
1.5000E+0,6.9748E-6
2.0000E+0,8.0959E-6
2.5000E+0,9.2939E-6
3.0000E+0,10.6631E-6
3.5000E+0,12.1644E-6
4.0000E+0,13.8023E-6
4.5000E+0,15.5832E-6
5.0000E+0,17.5109E-6
5.5000E+0,19.5937E-6
6.0000E+0,21.8366E-6
6.5000E+0,24.2438E-6
7.0000E+0,26.8188E-6
7.5000E+0,29.5754E-6
8.0000E+0,32.4998E-6
8.5000E+0,35.6104E-6
9.0000E+0,38.9037E-6
9.5000E+0,42.3814E-6
10.0000E+0,46.0457E-6
10.5000E+0,49.8973E-6
11.0000E+0,53.9402E-6
11.5000E+0,58.1845E-6
12.0000E+0,62.6171E-6
12.5000E+0,67.2198E-6
13.0000E+0,72.0016E-6
13.5000E+0,76.9556E-6
14.0000E+0,82.0354E-6
14.5000E+0,87.3057E-6
15.0000E+0,92.5021E-6
15.5000E+0,98.1599E-6
16.0000E+0,103.9789E-6
16.5000E+0,109.9408E-6
17.0000E+0,116.1145E-6
17.5000E+0,122.6078E-6
18.0000E+0,128.8531E-6
18.5000E+0,135.3405E-6
19.0000E+0,142.2583E-6
19.5000E+0,149.3672E-6
20.0000E+0,158.0377E-6
20.0000E+0,157.8034E-6
19.5000E+0,150.1151E-6
19.0000E+0,142.7165E-6
18.5000E+0,135.5046E-6
18.0000E+0,128.5226E-6
17.5000E+0,121.7285E-6
17.0000E+0,115.1257E-6
16.5000E+0,108.7314E-6
16.0000E+0,102.5160E-6
15.5000E+0,96.4938E-6
15.0000E+0,90.6859E-6
14.5000E+0,85.0795E-6
14.0000E+0,79.6732E-6
13.5000E+0,74.4755E-6
13.0000E+0,69.5062E-6
12.5000E+0,64.7073E-6
12.0000E+0,60.1051E-6
11.5000E+0,55.7168E-6
11.0000E+0,51.5347E-6
10.5000E+0,47.5664E-6
10.0000E+0,43.7922E-6
9.5000E+0,40.2166E-6
9.0000E+0,36.8332E-6
8.5000E+0,33.6505E-6
8.0000E+0,30.6478E-6
7.5000E+0,27.8315E-6
7.0000E+0,25.1895E-6
6.5000E+0,22.7266E-6
6.0000E+0,20.4285E-6
5.5000E+0,18.2964E-6
5.0000E+0,16.3207E-6
4.5000E+0,14.4957E-6
4.0000E+0,12.8126E-6
3.5000E+0,11.2760E-6
3.0000E+0,9.8665E-6
2.5000E+0,8.5880E-6
2.0000E+0,7.4288E-6
1.5000E+0,6.4155E-6
1.0000E+0,5.4725E-6
500.0000E-3,4.6298E-6
000.0000E-3,3.8830E-6
-500.0000E-3,3.2291E-6
-1.0000E+0,2.6555E-6
-1.5000E+0,2.1592E-6
-2.0000E+0,1.7320E-6
-2.5000E+0,1.3698E-6
-3.0000E+0,1.0691E-6
-3.5000E+0,823.3582E-9
-4.0000E+0,633.9926E-9
-4.5000E+0,483.8978E-9
-5.0000E+0,375.5937E-9
-5.5000E+0,303.4683E-9
-6.0000E+0,260.8043E-9
-6.5000E+0,240.2236E-9
-7.0000E+0,233.4140E-9
-7.5000E+0,232.2758E-9
-8.0000E+0,232.1366E-9
-8.5000E+0,232.1248E-9
-9.0000E+0,232.1593E-9
-9.5000E+0,232.2135E-9
-10.0000E+0,232.2686E-9
-10.5000E+0,232.3329E-9
-11.0000E+0,232.4013E-9
-11.5000E+0,232.4676E-9
-12.0000E+0,232.5346E-9
-12.5000E+0,232.5958E-9
-13.0000E+0,232.6639E-9
-13.5000E+0,232.7312E-9
-14.0000E+0,232.8004E-9
-14.5000E+0,232.8669E-9
-15.0000E+0,232.9306E-9
-15.5000E+0,232.9907E-9
-16.0000E+0,233.0562E-9
-16.5000E+0,233.1233E-9
-17.0000E+0,233.1829E-9
-17.5000E+0,233.2423E-9
-18.0000E+0,233.3003E-9
-18.5000E+0,233.3625E-9
-19.0000E+0,233.4249E-9
-19.5000E+0,233.4889E-9
-20.0000E+0,233.5458E-9
