GateV,DrainI
-20.0000E+0,1.6894E-6
-19.5000E+0,1.6897E-6
-19.0000E+0,1.6911E-6
-18.5000E+0,1.6930E-6
-18.0000E+0,1.6993E-6
-17.5000E+0,1.7151E-6
-17.0000E+0,1.7514E-6
-16.5000E+0,1.8190E-6
-16.0000E+0,1.9286E-6
-15.5000E+0,2.0861E-6
-15.0000E+0,2.2893E-6
-14.5000E+0,2.5112E-6
-14.0000E+0,2.7970E-6
-13.5000E+0,3.1792E-6
-13.0000E+0,3.6701E-6
-12.5000E+0,4.2687E-6
-12.0000E+0,4.9885E-6
-11.5000E+0,5.8365E-6
-11.0000E+0,6.8426E-6
-10.5000E+0,7.9872E-6
-10.0000E+0,9.2966E-6
-9.5000E+0,10.8019E-6
-9.0000E+0,12.4792E-6
-8.5000E+0,14.3575E-6
-8.0000E+0,16.4416E-6
-7.5000E+0,18.7512E-6
-7.0000E+0,21.2845E-6
-6.5000E+0,24.0464E-6
-6.0000E+0,27.0583E-6
-5.5000E+0,30.3530E-6
-5.0000E+0,33.8901E-6
-4.5000E+0,37.6850E-6
-4.0000E+0,41.7181E-6
-3.5000E+0,45.9936E-6
-3.0000E+0,50.5195E-6
-2.5000E+0,55.3204E-6
-2.0000E+0,60.3622E-6
-1.5000E+0,65.6044E-6
-1.0000E+0,70.9616E-6
-500.0000E-3,76.3971E-6
000.0000E-3,81.8022E-6
500.0000E-3,86.9692E-6
1.0000E+0,90.5201E-6
1.5000E+0,95.3327E-6
2.0000E+0,99.9606E-6
2.5000E+0,104.4064E-6
3.0000E+0,108.6483E-6
3.5000E+0,112.6233E-6
4.0000E+0,115.9770E-6
4.5000E+0,118.3100E-6
5.0000E+0,119.2692E-6
5.5000E+0,119.2491E-6
6.0000E+0,119.0713E-6
6.5000E+0,119.5401E-6
7.0000E+0,121.3166E-6
7.5000E+0,124.2781E-6
8.0000E+0,128.0436E-6
8.5000E+0,132.3466E-6
9.0000E+0,136.9717E-6
9.5000E+0,141.9478E-6
10.0000E+0,147.0197E-6
10.5000E+0,152.3689E-6
11.0000E+0,157.8390E-6
11.5000E+0,163.3862E-6
12.0000E+0,169.0720E-6
12.5000E+0,174.9368E-6
13.0000E+0,180.9050E-6
13.5000E+0,186.7539E-6
14.0000E+0,193.0292E-6
14.5000E+0,199.2730E-6
15.0000E+0,205.8947E-6
15.5000E+0,211.9442E-6
16.0000E+0,218.6327E-6
16.5000E+0,225.3275E-6
17.0000E+0,232.2107E-6
17.5000E+0,239.1712E-6
18.0000E+0,246.0546E-6
18.5000E+0,253.2530E-6
19.0000E+0,260.3942E-6
19.5000E+0,267.6257E-6
20.0000E+0,274.4654E-6
20.0000E+0,280.5193E-6
19.5000E+0,264.1074E-6
19.0000E+0,255.2808E-6
18.5000E+0,246.7199E-6
18.0000E+0,238.3611E-6
17.5000E+0,230.3743E-6
17.0000E+0,222.5354E-6
16.5000E+0,215.0444E-6
16.0000E+0,207.8071E-6
15.5000E+0,200.5851E-6
15.0000E+0,193.5154E-6
14.5000E+0,186.7572E-6
14.0000E+0,180.1725E-6
13.5000E+0,173.7693E-6
13.0000E+0,167.4423E-6
12.5000E+0,161.3092E-6
12.0000E+0,155.2948E-6
11.5000E+0,149.4760E-6
11.0000E+0,143.8569E-6
10.5000E+0,138.5238E-6
10.0000E+0,133.2897E-6
9.5000E+0,128.3514E-6
9.0000E+0,123.5067E-6
8.5000E+0,118.9071E-6
8.0000E+0,114.6408E-6
7.5000E+0,110.9023E-6
7.0000E+0,107.8119E-6
6.5000E+0,105.8079E-6
6.0000E+0,104.9603E-6
5.5000E+0,104.6897E-6
5.0000E+0,104.3202E-6
4.5000E+0,103.0664E-6
4.0000E+0,100.5404E-6
3.5000E+0,97.0648E-6
3.0000E+0,93.1028E-6
2.5000E+0,88.9324E-6
2.0000E+0,84.6920E-6
1.5000E+0,80.4362E-6
1.0000E+0,76.2310E-6
500.0000E-3,72.0589E-6
000.0000E-3,68.3254E-6
-500.0000E-3,64.2126E-6
-1.0000E+0,60.3494E-6
-1.5000E+0,56.4751E-6
-2.0000E+0,52.6469E-6
-2.5000E+0,48.9152E-6
-3.0000E+0,45.2612E-6
-3.5000E+0,41.7223E-6
-4.0000E+0,38.1789E-6
-4.5000E+0,34.7969E-6
-5.0000E+0,31.5712E-6
-5.5000E+0,28.4966E-6
-6.0000E+0,25.5854E-6
-6.5000E+0,22.8572E-6
-7.0000E+0,20.3175E-6
-7.5000E+0,17.9843E-6
-8.0000E+0,15.8351E-6
-8.5000E+0,13.8845E-6
-9.0000E+0,12.0959E-6
-9.5000E+0,10.5120E-6
-10.0000E+0,9.0783E-6
-10.5000E+0,7.8203E-6
-11.0000E+0,6.7319E-6
-11.5000E+0,5.7551E-6
-12.0000E+0,4.9186E-6
-12.5000E+0,4.2089E-6
-13.0000E+0,3.6120E-6
-13.5000E+0,3.1305E-6
-14.0000E+0,2.7453E-6
-14.5000E+0,2.4589E-6
-15.0000E+0,2.2289E-6
-15.5000E+0,2.0393E-6
-16.0000E+0,1.8995E-6
-16.5000E+0,1.8086E-6
-17.0000E+0,1.7550E-6
-17.5000E+0,1.7280E-6
-18.0000E+0,1.7167E-6
-18.5000E+0,1.7125E-6
-19.0000E+0,1.7114E-6
-19.5000E+0,1.7115E-6
-20.0000E+0,1.7118E-6
