GateV,DrainI
-20.0000E+0,256.6023E-9
-19.5000E+0,256.7136E-9
-19.0000E+0,256.8847E-9
-18.5000E+0,256.7565E-9
-18.0000E+0,257.4322E-9
-17.5000E+0,257.3860E-9
-17.0000E+0,257.6472E-9
-16.5000E+0,257.6341E-9
-16.0000E+0,257.7032E-9
-15.5000E+0,257.8078E-9
-15.0000E+0,257.9389E-9
-14.5000E+0,258.1116E-9
-14.0000E+0,257.7611E-9
-13.5000E+0,258.3349E-9
-13.0000E+0,258.3048E-9
-12.5000E+0,258.5387E-9
-12.0000E+0,258.5620E-9
-11.5000E+0,258.4933E-9
-11.0000E+0,258.8630E-9
-10.5000E+0,258.8521E-9
-10.0000E+0,258.9525E-9
-9.5000E+0,259.0347E-9
-9.0000E+0,259.1883E-9
-8.5000E+0,260.7761E-9
-8.0000E+0,266.7330E-9
-7.5000E+0,282.3463E-9
-7.0000E+0,313.5719E-9
-6.5000E+0,366.2663E-9
-6.0000E+0,446.5345E-9
-5.5000E+0,560.4377E-9
-5.0000E+0,713.5798E-9
-4.5000E+0,907.1120E-9
-4.0000E+0,1.1573E-6
-3.5000E+0,1.4637E-6
-3.0000E+0,1.8361E-6
-2.5000E+0,2.2712E-6
-2.0000E+0,2.7868E-6
-1.5000E+0,3.3785E-6
-1.0000E+0,4.0563E-6
-500.0000E-3,4.8250E-6
000.0000E-3,5.6909E-6
500.0000E-3,6.6591E-6
1.0000E+0,7.7352E-6
1.5000E+0,8.9262E-6
2.0000E+0,10.1853E-6
2.5000E+0,11.6262E-6
3.0000E+0,13.1978E-6
3.5000E+0,14.9122E-6
4.0000E+0,16.7745E-6
4.5000E+0,18.7954E-6
5.0000E+0,20.9777E-6
5.5000E+0,23.3361E-6
6.0000E+0,25.8744E-6
6.5000E+0,28.5974E-6
7.0000E+0,31.5607E-6
7.5000E+0,34.6942E-6
8.0000E+0,38.0285E-6
8.5000E+0,41.5544E-6
9.0000E+0,45.2808E-6
9.5000E+0,49.2390E-6
10.0000E+0,53.4266E-6
10.5000E+0,57.8226E-6
11.0000E+0,62.5624E-6
11.5000E+0,67.4923E-6
12.0000E+0,72.6653E-6
12.5000E+0,78.0630E-6
13.0000E+0,55.4552E-6
13.5000E+0,243.0323E-9
14.0000E+0,232.5991E-9
14.5000E+0,245.6577E-9
15.0000E+0,206.4937E-9
15.5000E+0,179.9573E-9
16.0000E+0,179.5646E-9
16.5000E+0,189.0825E-9
17.0000E+0,137.0264E-9
17.5000E+0,252.8201E-9
18.0000E+0,247.3694E-9
18.5000E+0,150.8441E-9
19.0000E+0,111.7972E-9
19.5000E+0,124.4364E-9
20.0000E+0,148.5112E-9
20.0000E+0,148.7189E-9
19.5000E+0,180.5570E-9
19.0000E+0,145.8342E-9
18.5000E+0,120.7840E-9
18.0000E+0,123.3644E-9
17.5000E+0,123.6733E-9
17.0000E+0,135.4054E-9
16.5000E+0,117.2583E-9
16.0000E+0,135.8397E-9
15.5000E+0,128.1383E-9
15.0000E+0,154.5167E-9
14.5000E+0,128.0352E-9
14.0000E+0,133.2167E-9
13.5000E+0,144.4288E-9
13.0000E+0,140.1559E-9
12.5000E+0,174.9838E-9
12.0000E+0,256.0506E-9
11.5000E+0,250.9624E-9
11.0000E+0,479.7260E-9
10.5000E+0,401.2052E-9
10.0000E+0,71.9308E-9
9.5000E+0,52.1751E-9
9.0000E+0,81.4297E-9
8.5000E+0,40.6299E-9
8.0000E+0,49.2990E-9
7.5000E+0,81.9956E-9
7.0000E+0,153.2178E-9
6.5000E+0,138.3568E-9
6.0000E+0,137.0963E-9
5.5000E+0,100.5870E-9
5.0000E+0,65.2939E-9
4.5000E+0,92.0202E-9
4.0000E+0,116.0974E-9
3.5000E+0,127.8581E-9
3.0000E+0,93.9006E-9
2.5000E+0,81.0807E-9
2.0000E+0,66.5638E-9
1.5000E+0,109.8098E-9
1.0000E+0,126.0836E-9
500.0000E-3,95.4545E-9
000.0000E-3,124.4842E-9
-500.0000E-3,148.4646E-9
-1.0000E+0,88.5403E-9
-1.5000E+0,97.2999E-9
-2.0000E+0,111.3832E-9
-2.5000E+0,128.9609E-9
-3.0000E+0,149.2072E-9
-3.5000E+0,158.9758E-9
-4.0000E+0,122.2369E-9
-4.5000E+0,396.4953E-9
-5.0000E+0,156.7263E-9
-5.5000E+0,134.0071E-9
-6.0000E+0,214.8778E-9
-6.5000E+0,179.4735E-9
-7.0000E+0,294.1563E-9
-7.5000E+0,271.2063E-9
-8.0000E+0,242.3468E-9
-8.5000E+0,172.2281E-9
-9.0000E+0,194.7485E-9
-9.5000E+0,238.6163E-9
-10.0000E+0,255.9400E-9
-10.5000E+0,255.3201E-9
-11.0000E+0,257.2587E-9
-11.5000E+0,255.6508E-9
-12.0000E+0,256.3540E-9
-12.5000E+0,255.7621E-9
-13.0000E+0,260.1053E-9
-13.5000E+0,257.8657E-9
-14.0000E+0,258.0682E-9
-14.5000E+0,258.1099E-9
-15.0000E+0,258.1448E-9
-15.5000E+0,258.4132E-9
-16.0000E+0,258.6401E-9
-16.5000E+0,258.9344E-9
-17.0000E+0,258.7853E-9
-17.5000E+0,255.8481E-9
-18.0000E+0,259.4056E-9
-18.5000E+0,259.4920E-9
-19.0000E+0,259.8416E-9
-19.5000E+0,259.5986E-9
-20.0000E+0,259.3095E-9
