GateV,DrainI
-20.0000E+0,351.7171E-9
-19.5000E+0,351.9054E-9
-19.0000E+0,352.1053E-9
-18.5000E+0,352.2726E-9
-18.0000E+0,352.4182E-9
-17.5000E+0,352.5286E-9
-17.0000E+0,352.8015E-9
-16.5000E+0,352.9263E-9
-16.0000E+0,353.0833E-9
-15.5000E+0,353.3353E-9
-15.0000E+0,353.4146E-9
-14.5000E+0,353.4932E-9
-14.0000E+0,353.6867E-9
-13.5000E+0,353.7764E-9
-13.0000E+0,353.8781E-9
-12.5000E+0,354.0754E-9
-12.0000E+0,354.1404E-9
-11.5000E+0,354.3047E-9
-11.0000E+0,354.3542E-9
-10.5000E+0,354.4685E-9
-10.0000E+0,354.6446E-9
-9.5000E+0,355.5326E-9
-9.0000E+0,359.8250E-9
-8.5000E+0,371.5956E-9
-8.0000E+0,395.9140E-9
-7.5000E+0,437.9304E-9
-7.0000E+0,503.0162E-9
-6.5000E+0,596.7743E-9
-6.0000E+0,724.6873E-9
-5.5000E+0,892.2942E-9
-5.0000E+0,1.1015E-6
-4.5000E+0,1.3657E-6
-4.0000E+0,1.6858E-6
-3.5000E+0,2.0681E-6
-3.0000E+0,2.5176E-6
-2.5000E+0,3.0396E-6
-2.0000E+0,3.6398E-6
-1.5000E+0,4.3232E-6
-1.0000E+0,5.0963E-6
-500.0000E-3,5.9640E-6
000.0000E-3,6.9328E-6
500.0000E-3,8.0073E-6
1.0000E+0,9.1508E-6
1.5000E+0,10.4611E-6
2.0000E+0,11.8927E-6
2.5000E+0,13.4552E-6
3.0000E+0,15.1540E-6
3.5000E+0,16.9980E-6
4.0000E+0,18.9917E-6
4.5000E+0,21.1438E-6
5.0000E+0,23.4583E-6
5.5000E+0,25.9456E-6
6.0000E+0,28.6109E-6
6.5000E+0,31.4607E-6
7.0000E+0,34.4983E-6
7.5000E+0,37.7344E-6
8.0000E+0,41.1705E-6
8.5000E+0,44.8088E-6
9.0000E+0,48.6603E-6
9.5000E+0,52.7403E-6
10.0000E+0,57.0302E-6
10.5000E+0,61.5525E-6
11.0000E+0,66.2962E-6
11.5000E+0,71.2668E-6
12.0000E+0,76.4612E-6
12.5000E+0,81.8913E-6
13.0000E+0,87.5476E-6
13.5000E+0,93.0667E-6
14.0000E+0,99.2002E-6
14.5000E+0,105.5708E-6
15.0000E+0,112.1232E-6
15.5000E+0,118.8852E-6
16.0000E+0,125.8898E-6
16.5000E+0,133.0819E-6
17.0000E+0,140.5331E-6
17.5000E+0,148.1325E-6
18.0000E+0,155.9657E-6
18.5000E+0,164.0038E-6
19.0000E+0,172.1667E-6
19.5000E+0,180.5617E-6
20.0000E+0,189.1704E-6
20.0000E+0,188.9144E-6
19.5000E+0,179.5042E-6
19.0000E+0,170.5783E-6
18.5000E+0,162.2464E-6
18.0000E+0,154.0494E-6
17.5000E+0,145.9456E-6
17.0000E+0,138.8479E-6
16.5000E+0,130.9035E-6
16.0000E+0,123.4909E-6
15.5000E+0,116.3672E-6
15.0000E+0,109.4737E-6
14.5000E+0,102.9028E-6
14.0000E+0,96.5317E-6
13.5000E+0,90.3749E-6
13.0000E+0,84.4726E-6
12.5000E+0,78.8595E-6
12.0000E+0,73.4604E-6
11.5000E+0,68.3537E-6
11.0000E+0,63.4275E-6
10.5000E+0,58.8108E-6
10.0000E+0,54.3707E-6
9.5000E+0,50.1664E-6
9.0000E+0,46.1887E-6
8.5000E+0,42.4338E-6
8.0000E+0,38.8980E-6
7.5000E+0,35.5762E-6
7.0000E+0,32.4572E-6
6.5000E+0,29.5185E-6
6.0000E+0,26.7889E-6
5.5000E+0,24.2452E-6
5.0000E+0,21.8770E-6
4.5000E+0,19.6859E-6
4.0000E+0,17.6499E-6
3.5000E+0,15.7599E-6
3.0000E+0,14.0240E-6
2.5000E+0,12.4256E-6
2.0000E+0,10.9597E-6
1.5000E+0,9.6214E-6
1.0000E+0,8.4009E-6
500.0000E-3,7.2970E-6
000.0000E-3,6.3308E-6
-500.0000E-3,5.4289E-6
-1.0000E+0,4.6256E-6
-1.5000E+0,3.9135E-6
-2.0000E+0,3.2876E-6
-2.5000E+0,2.7407E-6
-3.0000E+0,2.2678E-6
-3.5000E+0,1.8624E-6
-4.0000E+0,1.5199E-6
-4.5000E+0,1.2358E-6
-5.0000E+0,1.0026E-6
-5.5000E+0,815.7506E-9
-6.0000E+0,673.8766E-9
-6.5000E+0,562.4674E-9
-7.0000E+0,481.6127E-9
-7.5000E+0,426.3066E-9
-8.0000E+0,391.6256E-9
-8.5000E+0,371.0744E-9
-9.0000E+0,361.8126E-9
-9.5000E+0,359.6328E-9
-10.0000E+0,358.4846E-9
-10.5000E+0,358.2893E-9
-11.0000E+0,358.2145E-9
-11.5000E+0,358.2661E-9
-12.0000E+0,358.2648E-9
-12.5000E+0,358.2444E-9
-13.0000E+0,358.3537E-9
-13.5000E+0,358.3342E-9
-14.0000E+0,358.2532E-9
-14.5000E+0,358.2833E-9
-15.0000E+0,358.3851E-9
-15.5000E+0,358.4397E-9
-16.0000E+0,358.5725E-9
-16.5000E+0,358.6497E-9
-17.0000E+0,358.6270E-9
-17.5000E+0,358.5608E-9
-18.0000E+0,358.6617E-9
-18.5000E+0,358.9483E-9
-19.0000E+0,358.9001E-9
-19.5000E+0,358.6792E-9
-20.0000E+0,358.8136E-9
