GateV,DrainI
-20.0000E+0,295.6163E-9
-19.5000E+0,295.9051E-9
-19.0000E+0,296.2606E-9
-18.5000E+0,296.3675E-9
-18.0000E+0,296.3742E-9
-17.5000E+0,296.8458E-9
-17.0000E+0,296.7891E-9
-16.5000E+0,296.9929E-9
-16.0000E+0,297.3001E-9
-15.5000E+0,297.5007E-9
-15.0000E+0,297.6382E-9
-14.5000E+0,297.7741E-9
-14.0000E+0,297.9554E-9
-13.5000E+0,298.0061E-9
-13.0000E+0,298.1960E-9
-12.5000E+0,298.2109E-9
-12.0000E+0,298.3577E-9
-11.5000E+0,298.4774E-9
-11.0000E+0,298.6645E-9
-10.5000E+0,298.7130E-9
-10.0000E+0,298.7505E-9
-9.5000E+0,299.1324E-9
-9.0000E+0,299.1458E-9
-8.5000E+0,299.3186E-9
-8.0000E+0,299.6910E-9
-7.5000E+0,301.1413E-9
-7.0000E+0,306.7807E-9
-6.5000E+0,322.2395E-9
-6.0000E+0,354.8283E-9
-5.5000E+0,411.0737E-9
-5.0000E+0,498.0552E-9
-4.5000E+0,621.6749E-9
-4.0000E+0,787.2932E-9
-3.5000E+0,995.5871E-9
-3.0000E+0,1.2612E-6
-2.5000E+0,1.5833E-6
-2.0000E+0,1.9666E-6
-1.5000E+0,2.4146E-6
-1.0000E+0,2.9327E-6
-500.0000E-3,3.5247E-6
000.0000E-3,4.1960E-6
500.0000E-3,4.9508E-6
1.0000E+0,5.7956E-6
1.5000E+0,6.7368E-6
2.0000E+0,7.7790E-6
2.5000E+0,8.9303E-6
3.0000E+0,10.1460E-6
3.5000E+0,11.5355E-6
4.0000E+0,13.0494E-6
4.5000E+0,14.6952E-6
5.0000E+0,16.4769E-6
5.5000E+0,18.4035E-6
6.0000E+0,20.4784E-6
6.5000E+0,22.7084E-6
7.0000E+0,25.0942E-6
7.5000E+0,27.6443E-6
8.0000E+0,30.3589E-6
8.5000E+0,33.2469E-6
9.0000E+0,36.3081E-6
9.5000E+0,39.5491E-6
10.0000E+0,42.9620E-6
10.5000E+0,46.5572E-6
11.0000E+0,50.3335E-6
11.5000E+0,54.2926E-6
12.0000E+0,58.4326E-6
12.5000E+0,62.7596E-6
13.0000E+0,67.2601E-6
13.5000E+0,71.9393E-6
14.0000E+0,76.7934E-6
14.5000E+0,81.8216E-6
15.0000E+0,87.0154E-6
15.5000E+0,91.9921E-6
16.0000E+0,97.5346E-6
16.5000E+0,103.2007E-6
17.0000E+0,108.9925E-6
17.5000E+0,114.8931E-6
18.0000E+0,120.7725E-6
18.5000E+0,126.8314E-6
19.0000E+0,133.1355E-6
19.5000E+0,139.4249E-6
20.0000E+0,145.9103E-6
20.0000E+0,145.7160E-6
19.5000E+0,138.7485E-6
19.0000E+0,132.0051E-6
18.5000E+0,125.4332E-6
18.0000E+0,119.0377E-6
17.5000E+0,112.8056E-6
17.0000E+0,106.7478E-6
16.5000E+0,100.8386E-6
16.0000E+0,95.1131E-6
15.5000E+0,89.5712E-6
15.0000E+0,84.1972E-6
14.5000E+0,79.0124E-6
14.0000E+0,74.0078E-6
13.5000E+0,69.1994E-6
13.0000E+0,64.5482E-6
12.5000E+0,60.1002E-6
12.0000E+0,55.8377E-6
11.5000E+0,51.7728E-6
11.0000E+0,47.8950E-6
10.5000E+0,44.2123E-6
10.0000E+0,40.7145E-6
9.5000E+0,37.4028E-6
9.0000E+0,34.2698E-6
8.5000E+0,31.3179E-6
8.0000E+0,28.5391E-6
7.5000E+0,25.9363E-6
7.0000E+0,23.4979E-6
6.5000E+0,21.2210E-6
6.0000E+0,19.0991E-6
5.5000E+0,17.1302E-6
5.0000E+0,15.3073E-6
4.5000E+0,13.6261E-6
4.0000E+0,12.0779E-6
3.5000E+0,10.6579E-6
3.0000E+0,9.3597E-6
2.5000E+0,8.1785E-6
2.0000E+0,7.1069E-6
1.5000E+0,6.1690E-6
1.0000E+0,5.2905E-6
500.0000E-3,4.5057E-6
000.0000E-3,3.8072E-6
-500.0000E-3,3.1902E-6
-1.0000E+0,2.6484E-6
-1.5000E+0,2.1769E-6
-2.0000E+0,1.7716E-6
-2.5000E+0,1.4273E-6
-3.0000E+0,1.1399E-6
-3.5000E+0,904.8154E-9
-4.0000E+0,717.5200E-9
-4.5000E+0,577.5793E-9
-5.0000E+0,469.4853E-9
-5.5000E+0,394.5418E-9
-6.0000E+0,346.6156E-9
-6.5000E+0,319.7605E-9
-7.0000E+0,307.3928E-9
-7.5000E+0,303.1186E-9
-8.0000E+0,302.1054E-9
-8.5000E+0,301.9994E-9
-9.0000E+0,302.0006E-9
-9.5000E+0,302.0694E-9
-10.0000E+0,302.0899E-9
-10.5000E+0,302.2328E-9
-11.0000E+0,302.2940E-9
-11.5000E+0,302.3930E-9
-12.0000E+0,302.4996E-9
-12.5000E+0,302.6034E-9
-13.0000E+0,302.7041E-9
-13.5000E+0,302.9008E-9
-14.0000E+0,302.9844E-9
-14.5000E+0,303.0459E-9
-15.0000E+0,303.1526E-9
-15.5000E+0,303.2686E-9
-16.0000E+0,303.3349E-9
-16.5000E+0,303.3840E-9
-17.0000E+0,303.4788E-9
-17.5000E+0,303.5642E-9
-18.0000E+0,303.6687E-9
-18.5000E+0,303.7561E-9
-19.0000E+0,303.8281E-9
-19.5000E+0,303.8945E-9
-20.0000E+0,303.9628E-9
