GateV,DrainI
-2.00E+01,8.87E-07
-1.95E+01,8.87E-07
-1.90E+01,8.87E-07
-1.85E+01,8.87E-07
-1.80E+01,8.88E-07
-1.75E+01,8.88E-07
-1.70E+01,8.88E-07
-1.65E+01,8.88E-07
-1.60E+01,8.89E-07
-1.55E+01,8.89E-07
-1.50E+01,8.89E-07
-1.45E+01,8.90E-07
-1.40E+01,8.91E-07
-1.35E+01,8.94E-07
-1.30E+01,8.99E-07
-1.25E+01,9.09E-07
-1.20E+01,9.24E-07
-1.15E+01,9.55E-07
-1.10E+01,1.02E-06
-1.05E+01,1.13E-06
-1.00E+01,1.31E-06
-9.50E+00,1.58E-06
-9.00E+00,1.94E-06
-8.50E+00,2.42E-06
-8.00E+00,3.01E-06
-7.50E+00,3.73E-06
-7.00E+00,4.61E-06
-6.50E+00,5.63E-06
-6.00E+00,6.81E-06
-5.50E+00,8.16E-06
-5.00E+00,9.63E-06
-4.50E+00,1.13E-05
-4.00E+00,1.32E-05
-3.50E+00,1.53E-05
-3.00E+00,1.76E-05
-2.50E+00,2.01E-05
-2.00E+00,2.27E-05
-1.50E+00,2.56E-05
-1.00E+00,2.86E-05
-5.00E-01,3.19E-05
0.00E+00,3.52E-05
5.00E-01,3.84E-05
1.00E+00,4.14E-05
1.50E+00,4.38E-05
2.00E+00,4.52E-05
2.50E+00,4.57E-05
3.00E+00,4.59E-05
3.50E+00,4.67E-05
4.00E+00,4.84E-05
4.50E+00,5.11E-05
5.00E+00,5.45E-05
5.50E+00,5.84E-05
6.00E+00,6.28E-05
6.50E+00,6.76E-05
7.00E+00,7.27E-05
7.50E+00,7.82E-05
8.00E+00,8.41E-05
8.50E+00,9.01E-05
9.00E+00,9.66E-05
9.50E+00,1.03E-04
1.00E+01,1.11E-04
1.05E+01,1.18E-04
1.10E+01,1.26E-04
1.15E+01,1.34E-04
1.20E+01,1.43E-04
1.25E+01,1.52E-04
1.30E+01,1.61E-04
1.35E+01,1.70E-04
1.40E+01,1.80E-04
1.45E+01,1.90E-04
1.50E+01,2.01E-04
1.55E+01,2.12E-04
1.60E+01,2.23E-04
1.65E+01,2.35E-04
1.70E+01,2.47E-04
1.75E+01,2.59E-04
1.80E+01,2.72E-04
1.85E+01,2.85E-04
1.90E+01,2.98E-04
1.95E+01,3.12E-04
2.00E+01,3.26E-04
2.00E+01,3.25E-04
1.95E+01,3.11E-04
1.90E+01,2.97E-04
1.85E+01,2.84E-04
1.80E+01,2.70E-04
1.75E+01,2.58E-04
1.70E+01,2.45E-04
1.65E+01,2.33E-04
1.60E+01,2.21E-04
1.55E+01,2.10E-04
1.50E+01,1.99E-04
1.45E+01,1.88E-04
1.40E+01,1.78E-04
1.35E+01,1.68E-04
1.30E+01,1.58E-04
1.25E+01,1.49E-04
1.20E+01,1.40E-04
1.15E+01,1.32E-04
1.10E+01,1.23E-04
1.05E+01,1.16E-04
1.00E+01,1.08E-04
9.50E+00,1.01E-04
9.00E+00,9.42E-05
8.50E+00,8.78E-05
8.00E+00,8.16E-05
7.50E+00,7.58E-05
7.00E+00,7.04E-05
6.50E+00,6.54E-05
6.00E+00,6.07E-05
5.50E+00,5.64E-05
5.00E+00,5.25E-05
4.50E+00,4.92E-05
4.00E+00,4.66E-05
3.50E+00,4.49E-05
3.00E+00,4.41E-05
2.50E+00,4.38E-05
2.00E+00,4.33E-05
1.50E+00,4.20E-05
1.00E+00,3.97E-05
5.00E-01,3.67E-05
0.00E+00,3.35E-05
-5.00E-01,3.03E-05
-1.00E+00,2.72E-05
-1.50E+00,2.42E-05
-2.00E+00,2.15E-05
-2.50E+00,1.89E-05
-3.00E+00,1.65E-05
-3.50E+00,1.44E-05
-4.00E+00,1.24E-05
-4.50E+00,1.06E-05
-5.00E+00,9.01E-06
-5.50E+00,7.58E-06
-6.00E+00,6.36E-06
-6.50E+00,5.24E-06
-7.00E+00,4.28E-06
-7.50E+00,3.47E-06
-8.00E+00,2.80E-06
-8.50E+00,2.26E-06
-9.00E+00,1.83E-06
-9.50E+00,1.50E-06
-1.00E+01,1.26E-06
-1.05E+01,1.11E-06
-1.10E+01,1.01E-06
-1.15E+01,9.60E-07
-1.20E+01,9.34E-07
-1.25E+01,9.21E-07
-1.30E+01,9.13E-07
-1.35E+01,9.09E-07
-1.40E+01,9.07E-07
-1.45E+01,9.06E-07
-1.50E+01,9.06E-07
-1.55E+01,9.06E-07
-1.60E+01,9.06E-07
-1.65E+01,9.06E-07
-1.70E+01,9.06E-07
-1.75E+01,9.06E-07
-1.80E+01,9.06E-07
-1.85E+01,9.06E-07
-1.90E+01,9.06E-07
-1.95E+01,9.06E-07
-2.00E+01,9.06E-07
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
