GateV,DrainI
-20.0000E+0,214.8311E-9
-19.5000E+0,214.9591E-9
-19.0000E+0,215.1362E-9
-18.5000E+0,215.3015E-9
-18.0000E+0,215.4370E-9
-17.5000E+0,215.5581E-9
-17.0000E+0,215.6950E-9
-16.5000E+0,215.7856E-9
-16.0000E+0,215.9190E-9
-15.5000E+0,216.0099E-9
-15.0000E+0,216.1247E-9
-14.5000E+0,216.2026E-9
-14.0000E+0,216.3115E-9
-13.5000E+0,216.3793E-9
-13.0000E+0,216.4848E-9
-12.5000E+0,216.5889E-9
-12.0000E+0,216.6938E-9
-11.5000E+0,216.7493E-9
-11.0000E+0,216.8327E-9
-10.5000E+0,216.9128E-9
-10.0000E+0,217.0387E-9
-9.5000E+0,217.2731E-9
-9.0000E+0,218.6210E-9
-8.5000E+0,224.1725E-9
-8.0000E+0,239.3157E-9
-7.5000E+0,268.3363E-9
-7.0000E+0,323.0807E-9
-6.5000E+0,405.6962E-9
-6.0000E+0,519.9925E-9
-5.5000E+0,667.6711E-9
-5.0000E+0,851.3236E-9
-4.5000E+0,1.1172E-6
-4.0000E+0,1.4148E-6
-3.5000E+0,1.7848E-6
-3.0000E+0,2.1983E-6
-2.5000E+0,2.6751E-6
-2.0000E+0,3.1894E-6
-1.5000E+0,3.8103E-6
-1.0000E+0,4.4762E-6
-500.0000E-3,5.1803E-6
000.0000E-3,5.9616E-6
500.0000E-3,6.8138E-6
1.0000E+0,7.6201E-6
1.5000E+0,8.4906E-6
2.0000E+0,9.3103E-6
2.5000E+0,10.0411E-6
3.0000E+0,10.8365E-6
3.5000E+0,11.7735E-6
4.0000E+0,12.8131E-6
4.5000E+0,14.0659E-6
5.0000E+0,15.3538E-6
5.5000E+0,16.6764E-6
6.0000E+0,18.2261E-6
6.5000E+0,19.8479E-6
7.0000E+0,21.6581E-6
7.5000E+0,23.5199E-6
8.0000E+0,25.3901E-6
8.5000E+0,27.3673E-6
9.0000E+0,29.5511E-6
9.5000E+0,31.7787E-6
10.0000E+0,34.2360E-6
10.5000E+0,37.1259E-6
11.0000E+0,39.6769E-6
11.5000E+0,42.4327E-6
12.0000E+0,45.2191E-6
12.5000E+0,48.3747E-6
13.0000E+0,51.2146E-6
13.5000E+0,54.4597E-6
14.0000E+0,57.9600E-6
14.5000E+0,61.3166E-6
15.0000E+0,64.7159E-6
15.5000E+0,68.3804E-6
16.0000E+0,72.3033E-6
16.5000E+0,81.4844E-6
17.0000E+0,84.7604E-6
17.5000E+0,89.4897E-6
18.0000E+0,94.7516E-6
18.5000E+0,99.6083E-6
19.0000E+0,105.5752E-6
19.5000E+0,111.6603E-6
20.0000E+0,116.0517E-6
20.0000E+0,115.1521E-6
19.5000E+0,110.2297E-6
19.0000E+0,104.0979E-6
18.5000E+0,98.1976E-6
18.0000E+0,92.8630E-6
17.5000E+0,87.7138E-6
17.0000E+0,83.5397E-6
16.5000E+0,79.3248E-6
16.0000E+0,74.6439E-6
15.5000E+0,70.0717E-6
15.0000E+0,66.0776E-6
14.5000E+0,62.4342E-6
14.0000E+0,59.0690E-6
13.5000E+0,55.4863E-6
13.0000E+0,52.0551E-6
12.5000E+0,48.7754E-6
12.0000E+0,46.0749E-6
11.5000E+0,42.9168E-6
11.0000E+0,40.1328E-6
10.5000E+0,37.2610E-6
10.0000E+0,34.7593E-6
9.5000E+0,32.4017E-6
9.0000E+0,29.9236E-6
8.5000E+0,27.7196E-6
8.0000E+0,25.6563E-6
7.5000E+0,23.6649E-6
7.0000E+0,21.7128E-6
6.5000E+0,19.9659E-6
6.0000E+0,18.2643E-6
5.5000E+0,16.6996E-6
5.0000E+0,15.0841E-6
4.5000E+0,13.6600E-6
4.0000E+0,12.5363E-6
3.5000E+0,11.4439E-6
3.0000E+0,10.4763E-6
2.5000E+0,9.6416E-6
2.0000E+0,8.9181E-6
1.5000E+0,8.1672E-6
1.0000E+0,7.4165E-6
500.0000E-3,6.5973E-6
000.0000E-3,5.8016E-6
-500.0000E-3,5.0318E-6
-1.0000E+0,4.3199E-6
-1.5000E+0,3.6632E-6
-2.0000E+0,3.0731E-6
-2.5000E+0,2.5241E-6
-3.0000E+0,2.0739E-6
-3.5000E+0,1.6897E-6
-4.0000E+0,1.3630E-6
-4.5000E+0,1.0779E-6
-5.0000E+0,835.8216E-9
-5.5000E+0,651.7513E-9
-6.0000E+0,504.6021E-9
-6.5000E+0,396.8716E-9
-7.0000E+0,321.7080E-9
-7.5000E+0,272.1525E-9
-8.0000E+0,242.3949E-9
-8.5000E+0,227.7787E-9
-9.0000E+0,221.8007E-9
-9.5000E+0,220.1251E-9
-10.0000E+0,219.8878E-9
-10.5000E+0,219.8962E-9
-11.0000E+0,219.9444E-9
-11.5000E+0,220.0098E-9
-12.0000E+0,220.0731E-9
-12.5000E+0,220.1009E-9
-13.0000E+0,220.1619E-9
-13.5000E+0,220.2135E-9
-14.0000E+0,220.2649E-9
-14.5000E+0,220.3229E-9
-15.0000E+0,220.3991E-9
-15.5000E+0,220.4666E-9
-16.0000E+0,220.4930E-9
-16.5000E+0,220.5530E-9
-17.0000E+0,220.5856E-9
-17.5000E+0,220.6231E-9
-18.0000E+0,220.7059E-9
-18.5000E+0,220.7422E-9
-19.0000E+0,220.7848E-9
-19.5000E+0,220.8411E-9
-20.0000E+0,220.8776E-9
